compound,azt,los,nib,quine,vir,similarity,meansim,nas
79966-13-5,0.3989,0.3329,NA,0.4751,0.4234,-0.4145,0.407575,1
MLS000094939,0.3981,NA,0.4128,0.5081,0.3684,-0.3579,0.42185,1
BMS 191011,0.3981,NA,0.3497,0.4627,0.3313,-0.4414,0.38545,1
Tamatinib,0.398,0.4275,0.5214,0.4998,0.5273,-0.3377,0.4748,0
SCHEMBL15422156,0.3977,NA,NA,0.4566,0.4003,-0.3353,0.4182,2
Batimastat,0.397,NA,NA,0.5563,NA,-0.4489,0.47665,3
Thiostrepton,0.3969,0.3241,NA,0.4047,0.4505,-0.3479,0.39405,1
Myriocin,0.3962,NA,NA,NA,0.3278,-0.428,0.362,3
Sildenafil,0.3961,0.3316,0.3652,0.5103,0.5177,-0.4177,0.42418,0
Lisinopril,0.3958,NA,NA,0.4654,NA,-0.4287,0.4306,3
SA-427543,0.3957,NA,0.3317,0.373,NA,-0.4048,0.3668,2
Triamcinolone Diacetate,0.3949,NA,NA,NA,0.324,-0.3228,0.35945,3
SCHEMBL3092652,0.3946,NA,0.3469,0.3599,0.3512,-0.4125,0.36315,1
Griseofulvin,0.3945,0.3862,0.4144,0.4293,0.3472,-0.4459,0.39432,0
Gefitinib,0.3944,0.3657,0.4794,0.4072,0.5298,-0.331,0.4353,0
AT-9283,0.3943,NA,0.5309,0.7884,0.393,-0.3428,0.5266500000000001,1
KU-55933,0.3933,NA,0.3452,0.3674,0.4102,-0.3275,0.379025,1
Saquinavir,0.3929,NA,NA,0.37,NA,-0.331,0.38145,3
TIC10,0.3928,0.3945,0.401,0.3648,0.4055,-0.5365,0.39172,0
Bazedoxifene HCl,0.3927,NA,0.5083,0.3382,0.4044,-0.3473,0.4109,1
SMP2_000081,0.3926,0.3853,0.3458,0.3731,0.3849,-0.4901,0.37634,0
Fast Scarlet,0.392,NA,NA,0.433,NA,-0.4177,0.4125,3
FR-180204,0.3918,0.4323,0.5085,0.3896,0.4924,-0.339,0.44292,0
Cerulenin,0.3914,0.4259,NA,0.5223,0.443,-0.342,0.44565,1
"AKT Inhibitor V, Triciribine",0.3914,NA,NA,0.3757,0.3704,-0.3566,0.37916666666666665,2
Hydrastinine,0.3912,NA,NA,0.4111,NA,-0.5583,0.40115,3
Alisertib,0.3909,NA,0.4275,0.8025,0.5325,-0.3256,0.53835,1
O-2050,0.3909,NA,NA,0.3399,NA,-0.3916,0.3654,3
NCGC00170564-01,0.3909,0.3599,NA,NA,0.3227,-0.3909,0.35783333333333334,2
Zoxazolamine,0.3906,NA,NA,0.4291,NA,-0.3592,0.40985,3
UNC0638,0.3903,0.3357,0.4065,0.4654,0.3551,-0.4373,0.3906,0
Quinoclamine,0.3901,NA,0.4252,0.5478,0.3602,-0.3429,0.430825,1
CHEMBL2360382,0.3899,NA,NA,0.3451,NA,-0.5815,0.36750000000000005,3
JNJ-16259685,0.3898,NA,NA,0.5456,0.3347,-0.4672,0.42336666666666667,2
TSU-68,0.3898,NA,0.4722,0.4498,0.8229,-0.4456,0.533675,1
BRD-K51329831,0.3897,NA,NA,NA,0.3742,-0.4402,0.38195,3
Resveratrol,0.3897,0.349,0.3748,0.5427,0.49,-0.3317,0.42924,0
BRD-K15392449,0.3896,NA,0.3627,0.3843,0.469,-0.4097,0.4014,1
CHEMBL1270312,0.3896,NA,NA,0.3913,NA,-0.4422,0.39044999999999996,3
AZD-1775,0.3895,0.4242,0.5544,0.7054,0.5654,-0.3213,0.52778,0
PD-173074,0.3891,NA,0.395,0.4499,0.4012,-0.3222,0.4088,1
CID 75060947,0.3891,NA,NA,0.3949,0.3337,-0.3428,0.37256666666666666,2
Betaxolol,0.3884,NA,NA,0.3891,0.4753,-0.8113,0.4176,2
MLS000106215,0.3884,NA,NA,0.3465,0.3454,-0.443,0.3601,2
ICG-001,0.3872,NA,0.4023,0.5126,0.3634,-0.3434,0.416375,1
CHEMBL1555451,0.3868,NA,NA,0.4214,NA,-0.3852,0.4041,3
PI-103,0.3867,0.339,0.59,0.6091,0.4957,-0.3229,0.4841,0
TWS 119,0.3866,0.3457,0.3836,0.6148,0.5152,-0.4093,0.44918,0
Necrostatin,0.3863,0.4504,0.5107,0.3911,0.3715,-0.383,0.422,0
Cladribine,0.3859,0.4073,0.6361,0.7564,0.5086,-0.3341,0.53886,0
"N,N-Dimethyl-n'-{5-[(2-methyl-4-quinolyl)thio]-1,3,4-thiadiazol-2-yl}iminoformamide",0.3857,NA,NA,0.4945,0.4024,-0.5914,0.4275333333333333,2
ChEBI91594,0.3856,0.376,NA,NA,0.5196,-0.4226,0.42706666666666665,2
SB-203580,0.385,0.3688,0.3351,0.4727,0.4623,-0.3594,0.40478000000000003,0
Alfuzosin,0.3845,NA,NA,0.4097,0.387,-0.498,0.3937333333333333,2
Troglitazone,0.3844,0.3569,0.5249,0.7537,0.6714,-0.324,0.53826,0
Quisinostat,0.3843,NA,NA,0.4971,NA,-0.3321,0.4407,3
Estradiol,0.3836,NA,0.3919,0.423,0.4537,-0.3468,0.41305000000000003,1
SA-424763,0.3836,NA,NA,0.3675,NA,-0.5434,0.37555,3
NVP-BHG712,0.3831,0.36,NA,0.472,0.4691,-0.325,0.42105,1
SCH-79797,0.3829,NA,0.4368,0.3944,NA,-0.3335,0.4047,2
Nafronyl,0.3827,0.3414,NA,0.4466,0.416,-0.4296,0.396675,1
SCHEMBL16226068,0.3827,0.3806,NA,0.3474,0.3231,-0.3544,0.35845,1
Aminosalicylic acid,0.3826,NA,0.3762,0.4038,0.4005,-0.4094,0.390775,1
25-Hydroxycholecalciferol,0.3825,0.3728,NA,0.3411,0.5037,-0.4442,0.400025,1
WHI-P97,0.3825,0.3856,0.3237,0.5614,0.3657,-0.3709,0.40378000000000003,0
BRD-K96539190,0.3824,NA,NA,0.3752,NA,-0.4383,0.3788,3
Broad-Sai-296,0.3819,NA,0.3341,0.4335,0.3996,-0.5162,0.38727500000000004,1
Flutamide,0.3815,0.4821,0.3843,0.4263,0.4313,-0.413,0.4211,0
Calcipotriene,0.3814,0.353,NA,0.4206,NA,-0.329,0.385,2
Prostoglandin A1,0.3808,NA,0.4399,0.4538,0.3821,-0.3563,0.41415,1
Fenretinide,0.3807,NA,0.4791,0.3689,0.3581,-0.583,0.3967,1
CHEMBL2143628,0.3804,NA,0.4355,0.3688,NA,-0.4023,0.39490000000000003,2
Dactolisib,0.3804,0.4231,0.3761,0.5414,0.4865,-0.3212,0.4415,0
BRD-K00141503,0.38,NA,NA,0.414,NA,-0.4313,0.397,3
E319,0.3799,0.3571,0.3266,NA,NA,-0.3718,0.3545333333333333,2
Cyproheptadine,0.3797,NA,0.4421,0.5062,NA,-0.4154,0.44266666666666665,2
PF-04217903,0.3796,0.3591,0.3354,0.5173,0.7007,-0.4166,0.45842,0
Ipatasertib,0.3793,0.3855,0.3727,0.3857,0.4303,-0.475,0.3907,0
FK888,0.3792,NA,0.3348,0.5711,0.3577,-0.5201,0.4107,1
Calmidazolium,0.3792,NA,NA,0.3517,0.4084,-0.5434,0.37976666666666664,2
Lonidamine,0.3789,NA,0.3717,0.3789,0.5492,-0.3312,0.419675,1
Tivozanib,0.3789,0.4532,0.527,0.5763,0.4481,-0.3374,0.4767,0
Leu-Enkephalin,0.3787,NA,0.3474,NA,0.3831,-0.4399,0.3697333333333333,2
SPB02137,0.3786,NA,NA,0.3424,0.3503,-0.4208,0.3571,2
Cromolyn,0.3783,NA,NA,NA,0.3422,-0.5519,0.36025,3
Broad-Sai-686,0.378,NA,NA,0.5158,0.3826,-0.3847,0.42546666666666666,2
Ergoatetrine,0.3779,NA,NA,0.3985,0.3614,-0.53,0.3792666666666667,2
Curcumin,0.3778,0.3882,0.3534,0.5739,0.3777,-0.3261,0.4142,0
BRD-K82185908,0.3777,NA,NA,0.402,NA,-0.355,0.38985000000000003,3
KM04501,0.3775,NA,NA,0.4027,0.4943,-0.6341,0.42483333333333334,2
CHEMBL2057940,0.3774,NA,NA,0.7223,0.3692,-0.3791,0.48963333333333336,2
MLS-0435555.0001,0.3774,NA,0.5609,NA,NA,-0.4776,0.46914999999999996,3
F0012-0289,0.3766,NA,NA,NA,0.3463,-0.4225,0.36145,3
SMR000798335,0.3765,NA,NA,NA,0.3741,-0.3324,0.37529999999999997,3
"THR1 Inhibitor, 2",0.3765,NA,0.4874,NA,0.3609,-0.4291,0.40826666666666667,2
Pelitinib,0.3764,0.3899,0.4199,0.554,0.44,-0.3266,0.43604000000000004,0
SB239063,0.3763,0.5317,NA,0.4695,0.3979,-0.3222,0.44384999999999997,1
SUGA2_000002,0.3763,NA,0.3338,NA,NA,-0.4976,0.35505,3
Allitinib,0.3762,0.3682,0.4285,0.4236,0.6658,-0.4307,0.45246,0
12K-612S,0.3761,NA,0.3981,0.7445,0.5548,-0.4591,0.518375,1
PAC-1,0.376,0.3526,0.3511,0.4747,0.3416,-0.3252,0.37920000000000004,0
SB590885,0.3757,0.3802,0.6068,0.4669,0.4327,-0.3523,0.45246,0
BRD-K86619642,0.3754,NA,NA,0.3522,NA,-0.6757,0.3638,3
Darinaparsin,0.3748,NA,NA,0.3471,0.3442,-0.4232,0.35536666666666666,2
MST-312,0.3748,NA,NA,0.4366,0.5732,-0.3291,0.46153333333333335,2
TAK-715,0.3744,0.4097,0.3556,0.65,0.5258,-0.4107,0.4631,0
amcinonide,0.3744,NA,NA,0.4003,0.4082,-0.3477,0.3943,2
VU0366037-2,0.3743,NA,NA,0.3336,NA,-0.6102,0.35395,3
Tyrphostin AG 879,0.3737,NA,NA,0.4251,NA,-0.3351,0.3994,3
Ruxolitinib,0.3737,NA,0.636,0.4235,0.4754,-0.3384,0.47714999999999996,1
Carfilzomib (PR-171),0.3736,NA,0.3469,0.4347,NA,-0.3827,0.38506666666666667,2
"Betamethasone 17,21-dipropionate",0.3728,NA,NA,0.3823,0.3217,-0.3519,0.3589333333333333,2
"N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide",0.3728,0.3824,0.3633,0.516,0.6787,-0.4122,0.46264,0
1-(4-Bromophenyl)-3-morpholin-4-yl-2-phenylpropan-1-one,0.3727,NA,NA,0.437,0.4115,-0.3839,0.40706666666666663,2
Cytochalasin B,0.3727,NA,0.5048,0.6471,0.3824,-0.3336,0.47675,1
COT Inhibitor-2,0.3725,0.391,0.3717,0.4533,0.6396,-0.331,0.44561999999999996,0
PD-160170,0.3719,NA,0.3904,0.3688,0.3596,-0.4285,0.372675,1
Topiramate,0.3712,0.3509,NA,0.4209,0.4338,-0.4142,0.3942,1
BRD-K23488072,0.3712,NA,NA,NA,0.4259,-0.5085,0.39854999999999996,3
BDBM50442904,0.3711,NA,NA,0.4615,NA,-0.3684,0.4163,3
TORIN1,0.3711,0.3497,0.3277,0.4711,0.4825,-0.3374,0.40042,0
COL-3,0.3708,0.3376,0.4546,0.4846,0.3546,-0.3225,0.40044,0
MLS000038106,0.3706,NA,NA,0.5441,0.4173,-0.4324,0.444,2
CGP 57380,0.3706,NA,0.3466,0.4462,NA,-0.385,0.3878,2
IN1549,0.3703,0.3772,NA,0.4013,0.3405,-0.4605,0.372325,1
PSI-7977,0.3701,NA,0.3749,0.3506,NA,-0.4551,0.3652,2
936890-98-1,0.37,0.3581,0.3642,0.5163,0.5558,-0.418,0.43288,0
AC1Q6JJ5,0.3695,0.3857,0.4317,0.9371,0.5342,-0.3245,0.53164,0
MLS003672589,0.3683,0.3893,0.3596,0.5044,0.3405,-0.4386,0.39242,0
Zardaverine,0.3681,0.3245,0.3879,0.415,NA,-0.3299,0.373875,1
Rifampicin,0.3678,NA,NA,0.3494,NA,-0.5236,0.35860000000000003,3
ZINC77024257,0.3677,0.4902,0.3749,0.7364,0.5861,-0.3241,0.5110600000000001,0
SCHEMBL17497315,0.3669,NA,NA,0.4205,0.3283,-0.4375,0.3719,2
KUC103903N,0.3668,NA,NA,0.3561,NA,-0.3595,0.36145000000000005,3
Ziprasidone,0.3664,NA,NA,0.4006,NA,-0.4531,0.3835,3
CHEMBL602850,0.3664,NA,NA,0.4921,0.3304,-0.5462,0.3963,2
ZK-93423,0.3657,NA,NA,0.3625,0.4842,-0.3408,0.40413333333333334,2
Paroxetine,0.3655,NA,NA,0.4482,0.3606,-0.3275,0.3914333333333333,2
Rottlerin,0.3654,0.3838,0.3382,0.5479,0.4657,-0.3308,0.4202,0
MLN-0128,0.3653,0.3365,0.5462,0.4393,0.4573,-0.326,0.42892,0
ZINC04889240,0.3653,NA,NA,0.3779,NA,-0.3872,0.37160000000000004,3
SB525334,0.3651,0.4478,0.4536,0.4948,0.4075,-0.3276,0.43376,0
ZM336372,0.365,NA,NA,0.4943,0.3841,-0.3523,0.41446666666666665,2
Pyrimethamine,0.365,NA,0.4975,0.4551,0.4272,-0.3605,0.43620000000000003,1
PU-H-71,0.3649,NA,NA,NA,0.3857,-0.3591,0.37529999999999997,3
171179-06-9,0.3646,NA,NA,0.5268,NA,-0.3418,0.4457,3
Cucurbitacin I,0.3644,0.3506,NA,0.4163,0.3328,-0.3674,0.366025,1
Verapamil,0.3643,NA,0.3646,0.4751,0.4596,-0.4163,0.4159,1
Bemegride,0.3641,NA,0.4304,NA,0.3749,-0.4495,0.3898,2
Tomelukast,0.3638,0.3533,NA,0.3315,0.4055,-0.4089,0.363525,1
NCGC00170405-01,0.3635,0.3239,0.3377,NA,NA,-0.409,0.3417,2
PCI-32765,0.3634,0.3392,0.3925,0.4077,0.4895,-0.3273,0.39846,0
Triamterene,0.3632,NA,0.5503,0.3555,0.3749,-0.3285,0.410975,1
"Triazine Scaffold, 36",0.3628,NA,NA,NA,0.4739,-0.649,0.41835,3
979-32-8,0.3625,NA,NA,0.3859,0.4132,-0.4234,0.3872,2
"Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-",0.3623,0.3577,0.3432,0.4309,0.5796,-0.3506,0.41474,0
CGP-12177,0.362,NA,0.3415,0.4479,NA,-0.4457,0.38380000000000003,2
BRD-K10779199,0.362,NA,NA,0.4324,NA,-0.5627,0.3972,3
Chlorambucil,0.3617,0.3211,0.5059,0.8619,0.4916,-0.3356,0.50844,0
Swainsonine,0.3612,NA,NA,0.4456,NA,-0.4608,0.4034,3
T5223000,0.3608,NA,NA,0.3728,NA,-0.346,0.3668,3
SB-366791,0.3606,NA,NA,0.389,0.3506,-0.5246,0.36673333333333336,2
BRD-K44635753,0.3606,NA,NA,NA,0.3783,-0.5163,0.36945,3
Avrainvillamide,0.3598,0.3221,NA,0.5449,NA,-0.4739,0.40893333333333337,2
BRD-K23038591,0.3598,NA,NA,0.3601,NA,-0.5754,0.35995,3
MLS002607675,0.3597,NA,NA,0.4827,0.3991,-0.4555,0.41383333333333333,2
Telmisartan,0.3595,0.3472,NA,0.3993,0.36,-0.4149,0.3665,1
"13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",0.3594,0.3477,0.4805,0.4206,0.4068,-0.325,0.40299999999999997,0
AC1NWAQV,0.3591,0.3421,NA,0.3879,0.5097,-0.5223,0.3997,1
THZ-2-98-01,0.3591,0.3858,0.4568,0.4653,0.6036,-0.3266,0.45411999999999997,0
Fenoprofen,0.3587,NA,NA,0.4482,NA,-0.4616,0.40345,3
LE-135,0.3586,0.412,NA,0.4749,0.5466,-0.3354,0.448025,1
SA-90030,0.3584,NA,NA,0.4308,NA,-0.3756,0.3946,3
CHEMBL3186197,0.3583,NA,0.4878,NA,NA,-0.4349,0.42305000000000004,3
Prostratin,0.3582,NA,0.4075,NA,0.4116,-0.4734,0.39243333333333336,2
(R)-(-)-Jq1 enantiomer,0.358,0.3929,0.4168,0.4581,0.5906,-0.4542,0.44328,0
301836-43-1,0.358,0.5066,0.3812,0.4525,0.6193,-0.4187,0.46352,0
100599-27-7,0.357,NA,0.3602,0.3898,0.432,-0.4233,0.38475,1
Megestrol Acetate,0.3564,0.3332,NA,0.3952,NA,-0.4004,0.3616,2
Carbamazepine,0.3561,NA,0.3374,0.4636,0.3747,-0.3693,0.38295,1
CHEMBL2130605,0.356,NA,NA,0.3515,0.358,-0.4255,0.35516666666666663,2
VE-821,0.356,0.36870000000000003,0.4797,0.5834,0.4067,-0.4962,0.4389,0
Mirin,0.3558,0.3472,0.3812,0.4022,0.5698,-0.4447,0.41124,0
XMD-1499,0.3556,NA,NA,NA,0.4215,-0.3319,0.38855,3
Gossypol,0.3556,NA,NA,0.3752,0.6267,-0.3457,0.4525,2
BRD-K85605624,0.3555,NA,NA,0.3381,NA,-0.5934,0.3468,3
Medroxyprogesterone,0.3554,NA,NA,0.4067,NA,-0.36870000000000003,0.38105,3
BRD-K29251608,0.3553,NA,0.5203,0.801,0.3793,-0.3374,0.5139750000000001,1
Fccp,0.3553,NA,0.3317,0.5182,0.4397,-0.3491,0.411225,1
ZINC04171744,0.3551,NA,NA,0.4239,NA,-0.5181,0.3895,3
Prazosin,0.3551,0.3212,0.3217,0.7657,0.542,-0.4136,0.46114,0
Quinidine Gluconate,0.355,0.3271,NA,0.5116,NA,-0.3402,0.39790000000000003,2
CHEMBL258148,0.3546,0.3352,0.3515,0.5969,0.4904,-0.3565,0.42572,0
Chloroquine,0.3544,NA,0.4346,1,0.4046,-0.4133,0.5484,1
Chloroquine,0.3544,NA,0.4346,1,0.4046,-0.4133,0.5484,1
Piceatannol,0.3542,NA,NA,0.3814,0.5695,-0.3445,0.4350333333333333,2
Varespladib (LY315920),0.3542,0.3888,NA,NA,NA,-0.4836,0.3715,3
O-Demethylated Adapalene,0.3541,NA,0.6299,0.7351,0.4387,-0.3314,0.53945,1
MLS000518920,0.3541,NA,0.5599,0.3985,NA,-0.4817,0.4375,2
CHEMBL1892795,0.3541,0.3377,0.3641,0.4004,0.3444,-0.3357,0.36014,0
Anagrelide,0.3537,NA,NA,0.3989,NA,-0.3231,0.37629999999999997,3
MLS002699429,0.3537,NA,NA,0.4716,0.4221,-0.4374,0.4158,2
NSC95397,0.3537,0.3309,0.4118,0.5746,0.5725,-0.3795,0.4487,0
SA-1922975,0.3536,NA,NA,0.5676,NA,-0.4204,0.4606,3
PD 102807,0.3535,NA,0.3699,0.4063,0.429,-0.3362,0.389675,1
Anandamide,0.3534,NA,0.4086,0.4055,NA,-0.5074,0.38916666666666666,2
Regorafenib,0.3531,NA,0.374,0.3799,NA,-0.3271,0.369,2
TP14,0.3531,NA,NA,0.4297,0.5276,-0.5022,0.4368,2
pyrvinium-pamoate,0.353,0.4227,0.6642,0.7007,0.4164,-0.3247,0.5114,0
CHEMBL1950303,0.3529,0.3844,0.4419,0.3756,0.5256,-0.4473,0.41608,0
BRD-K73602693,0.3528,NA,0.4352,0.4224,NA,-0.4564,0.40346666666666664,2
triptolide,0.3523,0.4278,0.3269,0.4454,0.5334,-0.3434,0.41716000000000003,0
Securinine,0.3522,NA,0.4346,NA,0.4235,-0.3427,0.4034333333333333,2
Thalidomide,0.3521,NA,0.4862,0.5564,0.4324,-0.4131,0.45677500000000004,1
GANT58,0.352,NA,NA,0.4049,NA,-0.4128,0.37844999999999995,3
CHEMBL3189080,0.3517,NA,NA,0.44,NA,-0.3412,0.39585000000000004,3
CEFEPIME HYDROCHLORIDE,0.3516,NA,NA,0.511,NA,-0.5773,0.4313,3
Lenalidomide,0.3515,NA,0.4371,0.4799,0.4896,-0.3321,0.439525,1
CHEMBL566701,0.3511,NA,NA,NA,0.3246,-0.5034,0.33785,3
AZD-1152HQPA,0.351,NA,0.3431,0.5673,0.329,-0.3219,0.3976,1
Mesoridazine,0.3509,0.36,0.6022,0.5304,0.623,-0.4105,0.49329999999999996,0
CHEMBL2360495,0.3507,0.3387,0.6039,0.3657,NA,-0.4336,0.41475,1
Capsazepine,0.3507,NA,NA,NA,0.5158,-0.3398,0.43325,3
Tretinoin,0.3507,0.4939,0.3472,0.449,0.3793,-0.3659,0.40402,0
AMSACRINE,0.3504,NA,0.4259,0.739,0.5033,-0.3233,0.50465,1
RS-39604,0.3501,NA,NA,0.4355,NA,-0.579,0.39280000000000004,3
BRD-K21918725,0.3501,NA,0.4666,NA,NA,-0.392,0.40835,3
Plinabulin,0.3497,NA,NA,0.4455,NA,-0.4439,0.3976,3
Iniparib,0.3494,0.3482,0.3362,0.4273,0.3947,-0.4487,0.37116,0
Arvanil,0.3494,NA,0.3455,NA,0.4887,-0.4604,0.39453333333333335,2
AC1NSOND,0.3494,0.3394,NA,0.4788,NA,-0.327,0.3892,2
Valrubicin,0.3493,NA,0.3725,0.741,0.5166,-0.3524,0.49485,1
MLS001033149,0.3491,NA,0.612,0.5677,0.3568,-0.3412,0.4714,1
MLS006011051,0.3489,0.3657,0.4431,0.491,0.4484,-0.3567,0.41942,0
AO-081/15245014,0.3488,0.3382,0.3743,0.4649,NA,-0.5511,0.38155,1
Triciribine,0.3485,NA,0.3889,0.3704,0.3684,-0.3456,0.36905,1
138402-11-6,0.3484,0.4018,0.3473,0.4413,0.3986,-0.3278,0.38748,0
ST51005413,0.3484,NA,0.3421,NA,0.3284,-0.4377,0.33963333333333334,2
Erythromycin Ethylsuccinate,0.348,NA,NA,0.3905,NA,-0.4098,0.36924999999999997,3
GSK 3BETA Inhibitor VIII,0.348,0.3716,0.3489,0.4593,0.4425,-0.4221,0.39405999999999997,0
Enzalutamide,0.3479,0.3646,0.3393,NA,0.6062,-0.4132,0.4145,1
AG 14361,0.3478,0.417,0.3975,0.6956,0.4063,-0.3321,0.45284,0
estriol,0.3475,NA,NA,0.4519,NA,-0.344,0.3997,3
ITK Inhibitor,0.3475,0.4413,0.3685,0.4476,0.5064,-0.3233,0.42225999999999997,0
Quercetin,0.3473,NA,NA,0.5278,0.4194,-0.369,0.4315,2
Kolestevan,0.3472,NA,0.4915,0.4022,NA,-0.3416,0.41363333333333335,2
Probucol,0.347,0.3374,NA,0.363,0.3785,-0.3834,0.356475,1
4LY1,0.347,0.379,NA,0.4619,0.3712,-0.3671,0.389775,1
CO-1686 (AVL-301),0.3467,NA,NA,0.529,NA,-0.7145,0.43785,3
CHEMBL2355890,0.3467,NA,NA,NA,0.3805,-0.4282,0.36360000000000003,3
BRD-K81732150,0.3465,NA,0.3865,NA,NA,-0.3333,0.3665,3
SPECTRUM_001092,0.3464,NA,NA,0.3686,NA,-0.4356,0.3575,3
GSK 525762A,0.3463,0.3848,0.4352,0.5041,0.3418,-0.3841,0.40243999999999996,0
HMS1476K01,0.3463,0.3367,0.3616,0.5606,0.5581,-0.4741,0.43266,0
BDBM79205,0.3461,NA,NA,0.4342,NA,-0.3412,0.39015,3
BRD-K60391168,0.3458,0.3377,NA,0.4668,NA,-0.3957,0.38343333333333335,2
SCHEMBL6851809,0.3455,NA,0.6279,0.4075,0.3929,-0.5844,0.44345,1
AD-193/42475508,0.3454,0.3448,NA,NA,0.336,-0.4354,0.3420666666666667,2
Ubenimex,0.3453,NA,0.3595,NA,NA,-0.5022,0.3524,3
Piperidolate,0.3451,NA,NA,0.4584,0.5432,-0.4342,0.4489,2
Infigratinib,0.3451,0.3566,0.3675,0.464,0.4063,-0.3479,0.3879,0
CHEMBL3182128,0.3449,0.3785,NA,0.343,0.3786,-0.3567,0.36125,1
Epirubicin HCl,0.3448,0.3441,NA,0.6526,0.4131,-0.3706,0.43865,1
"Apitolisib (gdc-0980, rg7422)",0.3441,0.4076,0.4298,0.4732,0.3343,-0.3565,0.3978,0
15D-PGJ2,0.344,0.3435,0.3594,0.3309,0.4618,-0.3524,0.36792,0
KUC104493,0.3439,NA,NA,0.6136,0.3379,-0.3995,0.4318,2
Dabrafenib,0.3437,0.3793,0.6014,0.4952,0.4546,-0.3236,0.45484,0
Cyclosporin A,0.3436,0.359,NA,0.6758,0.5906,-0.3356,0.49224999999999997,1
PF-04691502,0.3433,NA,0.3643,0.531,NA,-0.4727,0.41286666666666666,2
331771-20-1,0.3432,0.3898,0.4465,0.8087,0.4104,-0.3414,0.47972,0
11K-629S,0.3432,NA,NA,0.3464,NA,-0.4431,0.3448,3
GSK-2334470,0.343,0.4091,0.3751,0.4149,0.4991,-0.3248,0.40824,0
Hycanthone,0.343,NA,NA,0.4803,0.4017,-0.3409,0.4083333333333333,2
NCGC00346967-01,0.3429,0.4461,0.5199,0.4341,0.4698,-0.3315,0.44256,0
CHEMBL3183436,0.3423,NA,0.3536,0.8238,0.5293,-0.3227,0.51225,1
Tolcapone,0.3423,NA,NA,0.3423,0.3387,-0.516,0.3411,2
TIE2 Kinase Inhibitor,0.3423,0.4216,0.4533,0.3768,0.3619,-0.4461,0.39117999999999997,0
TH02453-036-P1,0.3423,0.4546,0.433,NA,0.434,-0.572,0.415975,1
Acetyl-Geranyl-Cysteine,0.3421,0.3246,0.3561,0.3667,0.4032,-0.3294,0.35854,0
Penfluridol,0.3418,NA,0.4322,0.5157,0.5285,-0.3477,0.45455,1
T5285107,0.3416,NA,NA,0.38,0.4067,-0.3491,0.3761,2
WH-4-023,0.3416,NA,0.4196,NA,0.3806,-0.3384,0.3806,2
CHEMBL2333339,0.3415,NA,NA,NA,0.3233,-0.4921,0.33240000000000003,3
BRD-K51633576,0.3414,0.415,NA,NA,0.3786,-0.3892,0.3783333333333333,2
BRD-A35207501,0.3413,NA,0.4941,0.3829,NA,-0.6355,0.4061,2
Ingenol Mebutate,0.3413,NA,0.4556,0.4395,NA,-0.3259,0.41213333333333335,2
AO-343/41780842,0.3409,NA,NA,0.3807,NA,-0.4772,0.3608,3
AC1O52XK,0.3408,NA,NA,0.432,NA,-0.4454,0.38639999999999997,3
ML239,0.3408,0.3872,NA,0.3417,0.4283,-0.3791,0.3745,1
Androstanol,0.3402,NA,NA,0.4431,0.4087,-0.4835,0.3973333333333333,2
CID 75577922,0.3401,NA,NA,0.4189,NA,-0.4582,0.3795,3
Tenofovir,0.3399,NA,NA,0.4843,0.3316,-0.4263,0.38526666666666665,2
2-Chloroadenosine,0.3397,0.4611,NA,0.424,NA,-0.3884,0.40826666666666667,2
SGX-523,0.3397,0.4001,0.3856,0.441,0.4977,-0.3449,0.41282,0
Delcorine,0.3396,NA,NA,0.4908,0.3832,-0.4966,0.40453333333333336,2
Milciclib (PHA-848125),0.3395,NA,0.3921,0.4691,NA,-0.3255,0.40023333333333333,2
BMN 673,0.3395,NA,NA,0.6559,0.5081,-0.3234,0.5011666666666666,2
4-Hydroxy-retinoic acid,0.3394,0.3946,0.5016,NA,NA,-0.4095,0.41186666666666666,2
Ibudilast,0.3394,NA,NA,NA,0.4596,-0.3543,0.39949999999999997,3
Oprozomib (ONX 0912),0.3394,NA,0.3423,0.4281,NA,-0.3507,0.36993333333333334,2
Imiquimod,0.3392,NA,NA,0.4136,0.4422,-0.4174,0.3983333333333333,2
MLS-0208612.0001,0.3391,0.3619,0.4522,0.5005,NA,-0.4103,0.413425,1
32703-82-5,0.339,0.3987,0.3343,0.5338,0.4985,-0.4481,0.42086,0
Omacetaxine Mepesuccinate,0.3389,0.4731,0.4585,0.4115,NA,-0.3334,0.4205,1
SA-1938820,0.3387,NA,0.4191,0.4131,NA,-0.4332,0.3903,2
CL-976,0.3385,NA,NA,NA,0.4158,-0.3468,0.37715,3
Desoxymetasone,0.3384,NA,NA,0.454,0.3608,-0.3652,0.3844,2
SPECTRUM_001060,0.3384,NA,0.4549,0.6837,NA,-0.3369,0.49233333333333335,2
Tacedinaline,0.3382,0.3498,0.4182,0.5963,0.596,-0.3383,0.4597,0
Anacardic acid,0.338,0.3226,0.3833,0.5624,0.3999,-0.3517,0.40124,0
