compound,azt,los,nib,quine,vir,similarity,meansim,nas
BRD-K11533227,0.3924,0.3462,0.3379,0.4465,0.5035,-0.3414,0.4053,0
SMR000024485,0.392,NA,NA,0.4974,0.5292,-0.4531,0.47286666666666666,2
SMR000178575,0.3919,NA,0.3538,NA,0.5314,-0.5218,0.4257,2
ST50982848,0.3918,NA,NA,0.4452,0.7541,-0.5058,0.5303666666666667,2
BRD-K15973523,0.3918,0.5061,NA,0.3229,NA,-0.3466,0.4069333333333333,2
BRD-K31039264,0.3911,NA,NA,NA,0.6917,-0.51,0.5414,3
Amoxapine,0.3909,0.363,NA,0.4542,0.5994,-0.352,0.451875,1
Cyclosporine,0.3888,NA,0.3875,0.4386,0.6518,-0.3904,0.466675,1
MLS000038113,0.3887,0.5133,0.5009,0.3793,0.5118,-0.3277,0.4588,0
BRD-K94241935,0.3883,NA,NA,NA,0.5045,-0.4362,0.44639999999999996,3
BRD-K98240084,0.3877,0.376,NA,NA,NA,-0.3774,0.38185,3
LCL161,0.3868,0.5479,NA,NA,0.5873,-0.682,0.5073333333333334,2
Dasatinib,0.3863,0.423,0.4123,0.5973,0.8208,-0.3219,0.52794,0
Fenretinide,0.385,0.629,NA,NA,0.5357,-0.583,0.5165666666666666,2
Entecavir,0.3845,NA,NA,NA,0.5612,-0.4166,0.47285,3
Kenpaullone,0.3844,NA,0.4584,NA,NA,-0.3429,0.4214,3
Levonorgestrel,0.3841,0.3815,0.3919,0.5416,0.497,-0.3636,0.43922,0
Phenolphthalein,0.3832,NA,0.4049,0.3545,NA,-0.3454,0.38086666666666663,2
BCPP000194,0.3827,0.3421,0.3411,0.6657,0.6668,-0.4281,0.47968,0
TAK-285,0.3822,NA,NA,NA,0.8068,-0.3728,0.5945,3
Azelastine,0.3822,NA,0.3922,0.4752,0.4226,-0.3655,0.41805,1
BRD-K63476888,0.3816,NA,NA,NA,0.5683,-0.668,0.47495,3
BRD-K55437057,0.3811,NA,NA,0.5209,0.4328,-0.5788,0.44493333333333335,2
Resveratrol,0.38,0.3436,0.3216,0.4066,0.4892,-0.3317,0.3882,0
BRD-K10916986-001-01-6,0.3798,NA,NA,NA,0.4904,-0.3253,0.43510000000000004,3
BRD-K95033227,0.3789,NA,NA,0.3259,NA,-0.4654,0.35240000000000005,3
Dihydro-Beta-Tubaic acid,0.3789,NA,NA,0.3347,0.4638,-0.4256,0.3924666666666667,2
Tamoxifen,0.3783,0.4007,NA,0.4757,0.6044,-0.3607,0.46477500000000005,1
"6-(7-Hydroxy-6,7-dihydro-5H-pyrrolo[1,2-c]imidazol-7-yl)-n-methyl-2-naphthamide",0.3781,0.4344,0.5077,0.4735,0.6119,-0.5904,0.48112,0
Mycophenolic acid,0.3778,NA,NA,0.4886,0.5326,-0.3553,0.4663333333333333,2
SA-102787,0.3775,NA,0.3843,NA,NA,-0.4594,0.3809,3
Aminosalicylic acid,0.3775,NA,NA,NA,0.5592,-0.4094,0.46835000000000004,3
SCHEMBL3954849,0.3774,NA,NA,0.3906,0.6225,-0.3308,0.4635,2
Cis-2-Methoxycinnamic Acid,0.3773,NA,NA,NA,0.4893,-0.6277,0.4333,3
Lovastatin,0.377,NA,0.3713,0.3885,0.684,-0.3275,0.45520000000000005,1
PF 3845,0.3765,0.3791,0.3399,0.3956,0.5365,-0.3276,0.40552,0
AZ628,0.3765,0.5698,0.3357,0.5784,0.8109,-0.3297,0.53426,0
Entinostat,0.3763,0.6064,0.3951,0.6246,0.7769,-0.3221,0.55586,0
CHEMBL2381524,0.3763,0.358,NA,NA,0.7648,-0.4476,0.49970000000000003,2
Dihydrodeoxygedunin,0.3755,NA,0.371,0.3367,0.3939,-0.482,0.369275,1
Htfmt,0.3749,NA,NA,0.3614,0.5996,-0.3779,0.44530000000000003,2
ST005177,0.3748,NA,NA,0.41,NA,-0.5167,0.39239999999999997,3
STK366994,0.3743,NA,NA,0.3548,0.6315,-0.586,0.45353333333333334,2
CGP13501,0.3743,NA,NA,NA,0.582,-0.4609,0.47814999999999996,3
CEPHARANTHINE,0.3741,NA,NA,NA,0.5774,-0.4555,0.47575,3
SMR000075319,0.3741,0.6082,0.4293,0.423,0.6608,-0.417,0.49908,0
Cycloheximide,0.3737,0.3767,0.4416,0.5593,0.4576,-0.3322,0.44178,0
Lapatinib,0.3734,0.3735,0.3251,0.4447,0.6934,-0.4204,0.44202,0
AC1LPE6W,0.3731,NA,NA,0.5515,NA,-0.4034,0.4623,3
CHEMBL2132717,0.3723,0.4197,NA,0.5105,0.4718,-0.3555,0.443575,1
Neostigmine,0.3722,NA,NA,0.5236,0.5797,-0.5729,0.4918333333333333,2
Glimepiride,0.3718,0.491,NA,0.3696,0.7628,-0.3927,0.4988,1
Sepantronium,0.3712,0.471,0.4629,0.4177,0.5372,-0.3407,0.452,0
BI-2536,0.3708,0.526,0.6011,0.3885,0.7139,-0.4109,0.52006,0
BRD-K65946722,0.37,NA,NA,0.3363,NA,-0.4411,0.35314999999999996,3
LDN 193189,0.3695,0.4284,0.4906,0.5286,0.6626,-0.373,0.49594,0
Pravastatin,0.3689,0.3795,0.3961,NA,0.492,-0.5128,0.409125,1
CHEMBL1515144,0.3688,NA,NA,NA,0.4848,-0.5408,0.4268,3
Pioglitazone,0.3674,0.3324,NA,NA,0.5533,-0.4135,0.4177,2
BRD-K19616315,0.3671,NA,0.4699,0.4251,0.5317,-0.4989,0.44844999999999996,1
"13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",0.3662,0.3472,0.3378,0.4599,0.6005,-0.325,0.42232000000000003,0
Iloprost,0.3662,NA,NA,0.4218,NA,-0.4894,0.394,3
BRD-K35562235,0.3656,NA,NA,0.3245,NA,-0.4727,0.34504999999999997,3
SPECTRUM2_001084,0.3649,0.4107,0.4926,0.3419,0.4201,-0.419,0.40604,0
GSK-3 Inhibitor IX,0.3649,0.3843,0.5261,NA,0.5653,-0.3224,0.46015,1
ST019365,0.3647,NA,NA,0.4696,0.5036,-0.4703,0.4459666666666667,2
Avagacestat (BMS-708163),0.3636,NA,NA,0.3436,0.5306,-0.4226,0.41259999999999997,2
Amiloride,0.3635,0.3838,NA,0.3784,0.5899,-0.6259,0.4289,1
GW843682X,0.3633,0.4111,0.4058,0.5938,0.704,-0.3211,0.4956,0
Phorbol 12-myristate-13-acetate,0.363,0.454,0.3429,0.4105,0.6052,-0.3639,0.43512,0
CGS-15943,0.3626,0.6553,0.4437,0.4903,0.7925,-0.321,0.54888,0
Telmisartan,0.3626,0.3601,0.388,0.4585,0.6324,-0.4149,0.44032,0
WYE 125132,0.3615,0.3844,NA,0.5684,0.8713,-0.3278,0.5464,1
Nafamostat Mesylate,0.3615,0.418,NA,0.3794,0.5869,-0.4327,0.43645,1
Elliptecine,0.3613,0.4121,NA,NA,0.4535,-0.33,0.4089666666666667,2
Alectinib,0.3606,0.4403,NA,0.4224,0.7363,-0.321,0.4899,1
Rhizocarpic-acid,0.3606,NA,NA,NA,0.6081,-0.4316,0.48434999999999995,3
Praziquantel,0.3604,0.322,NA,0.4632,NA,-0.4495,0.3818666666666667,2
CHEMBL399379,0.3603,0.5357,0.4264,0.4656,0.6383,-0.3264,0.48525999999999997,0
STK178014,0.3601,0.4651,0.4875,0.3382,0.5133,-0.3479,0.43284,0
Levetiracetam,0.36,NA,NA,0.3649,0.6659,-0.4308,0.4636,2
Idebenone,0.3596,NA,0.4547,0.3244,NA,-0.4366,0.37956666666666666,2
CHEMBL1673039,0.3594,0.5272,0.507,0.5371,0.7444,-0.3254,0.53502,0
TAE-684,0.3592,0.5001,0.4206,0.5476,0.7517,-0.3223,0.51584,0
"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.3587,0.8911,0.5335,0.7588,0.9261,-0.3232,0.69364,0
Primaquine,0.3576,0.5076,0.4298,NA,0.4932,-0.3353,0.44705,1
Thioproperazine,0.3576,NA,NA,NA,0.6984,-0.5303,0.528,3
BRD-K03883227,0.3574,NA,NA,0.4133,NA,-0.4092,0.38534999999999997,3
1-{1-[4-(Morpholine-4-sulfonyl)-phenyl]-piperidin-4-ylmethyl}-3-o-tolyl-urea,0.3574,NA,NA,NA,0.6027,-0.4172,0.48005,3
Avrainvillamide Analog 5,0.357,0.4491,NA,0.3262,0.5575,-0.3508,0.42245,1
SPECTRUM_001092,0.3567,0.4151,0.4374,0.5594,NA,-0.4356,0.44215000000000004,1
BRD-K02311587,0.3566,NA,NA,0.4463,NA,-0.5018,0.40145,3
CHEMBL1271321,0.3561,NA,NA,0.4022,0.4715,-0.4691,0.4099333333333333,2
12K-612S,0.356,NA,NA,NA,0.5025,-0.4591,0.42924999999999996,3
Colchicine,0.3556,NA,0.3344,NA,0.4936,-0.605,0.39453333333333335,2
Formoterol,0.3555,0.3916,NA,0.4635,0.8219,-0.6227,0.5081249999999999,1
CHEMBL2144686,0.3554,NA,0.3541,0.3951,NA,-0.7227,0.3682,2
Azacyclonol,0.3554,NA,NA,0.4155,NA,-0.4634,0.38544999999999996,3
SRT-1720,0.3552,0.3317,0.3824,NA,0.6208,-0.4603,0.42252500000000004,1
MLS001033149,0.3551,0.7105,0.3465,NA,0.4661,-0.3412,0.46955,1
CHEMBL2136735,0.3545,0.4145,0.3558,0.4474,0.7816,-0.4204,0.47076,0
Penitrem A,0.3542,0.3226,NA,0.4814,0.5438,-0.4273,0.4255,1
Vinblastine,0.3542,0.4124,NA,0.5391,0.5523,-0.5516,0.4645,1
SCHEMBL570779,0.3542,0.3417,NA,0.3219,0.5274,-0.4219,0.3863,1
XMD-1527,0.3528,0.4584,0.4323,0.4337,0.6956,-0.3375,0.47456,0
AG 14361,0.3526,0.4425,0.3803,0.5646,0.5334,-0.3321,0.45468000000000003,0
GSK-J2,0.3525,NA,NA,NA,0.5444,-0.4861,0.44845,3
MLN-8054,0.3523,0.4045,0.5225,0.396,0.8743,-0.336,0.50992,0
Felbinac,0.352,NA,NA,NA,0.5862,-0.4704,0.4691,3
SMR000217164,0.3512,0.6065,NA,NA,0.4967,-0.324,0.4848,2
GW620972X,0.3508,0.3318,0.3274,0.4385,0.794,-0.3248,0.4485,0
QL47,0.3508,0.5636,0.5643,0.4842,0.6287,-0.3516,0.51832,0
Olaparib,0.3506,0.444,0.4704,0.5411,0.6957,-0.3217,0.50036,0
Troglitazone,0.3502,0.4818,NA,0.4856,0.622,-0.324,0.4849,1
Clomifene,0.3498,NA,NA,NA,0.4046,-0.4674,0.3772,3
BRD-K73843002,0.3497,NA,NA,NA,0.656,-0.4631,0.50285,3
CHEMBL2143628,0.3493,0.4331,NA,0.4036,0.4468,-0.4023,0.4082,1
ASN 04482516,0.3491,NA,NA,NA,0.716,-0.4609,0.53255,3
PLX-4720,0.3489,NA,0.3422,0.4621,0.6609,-0.3511,0.453525,1
Decitabine,0.3483,0.3683,NA,0.4424,0.6627,-0.4007,0.45542499999999997,1
AZD-8330,0.3479,0.4117,0.3951,0.4921,0.7256,-0.322,0.47448,0
Phloretin,0.3474,0.3896,0.3399,0.6086,0.7399,-0.3248,0.48508,0
Vincamine,0.3474,NA,NA,0.3832,0.4931,-0.4144,0.4079,2
Remoxipride,0.3473,0.4768,NA,0.4406,0.5817,-0.3789,0.4616,1
Hesperidin,0.347,NA,NA,0.4995,0.3896,-0.6192,0.4120333333333333,2
M3M3FBS,0.3466,0.4229,0.3621,0.3851,0.5339,-0.3459,0.41012,0
(-)-Tramadol,0.3465,NA,NA,0.4708,0.4791,-0.5371,0.4321333333333333,2
Disulfiram,0.345,0.7791,NA,0.3884,0.7214,-0.3387,0.558475,1
Dihydrexidine,0.3445,NA,NA,0.3972,0.54,-0.3238,0.42723333333333335,2
BRD-K44916273,0.3443,NA,NA,0.3723,NA,-0.5909,0.3583,3
MEGXP0_001010,0.3441,0.328,NA,NA,NA,-0.4652,0.33605,3
SB415286,0.344,NA,NA,NA,0.5843,-0.4581,0.46415,3
LY 278584,0.3439,NA,NA,0.4081,NA,-0.5394,0.376,3
Nesbuvir,0.3438,NA,NA,0.3654,0.746,-0.4844,0.48506666666666665,2
BRD-A62647958,0.3436,NA,NA,NA,0.5649,-0.4767,0.45425,3
AC1NWAPO,0.3435,NA,NA,0.448,NA,-0.3465,0.39575000000000005,3
CHIR-99021,0.3434,0.5027,0.3807,0.4483,0.6323,-0.3258,0.46148,0
SPECTRUM3_001992,0.3433,0.3251,NA,0.4914,0.5758,-0.4464,0.4339,1
BRD-K61529775,0.343,NA,NA,NA,0.39,-0.335,0.36650000000000005,3
CHEMBL1208118,0.343,NA,0.3507,0.4728,0.707,-0.4196,0.468375,1
AR-196/42202287,0.3429,NA,NA,0.4135,0.4145,-0.4577,0.3903,2
Prosteride,0.3429,NA,NA,NA,0.5391,-0.5442,0.441,3
AZD-8055,0.3428,0.3743,0.322,0.509,0.6804,-0.3265,0.4457,0
BRD-K66577472,0.3423,NA,NA,NA,0.439,-0.4236,0.39065,3
SCHEMBL3958507,0.3421,0.3559,NA,0.4072,0.6742,-0.343,0.44485,1
MLS000709026,0.3417,0.6719,NA,0.455,0.3983,-0.3333,0.466725,1
MLS006011051,0.3416,0.6048,0.4259,0.5815,0.8804,-0.3567,0.56684,0
Byssochlamic acid,0.3416,NA,NA,NA,0.6443,-0.4445,0.49295,3
BRD-K83720640,0.3416,NA,NA,0.3309,NA,-0.5891,0.33625000000000005,3
BRD-K79826210,0.3412,NA,NA,0.6474,0.4767,-0.3351,0.48843333333333333,2
CHEMBL416418,0.3411,0.4737,NA,0.4129,0.6154,-0.3269,0.460775,1
Hispidin,0.3408,0.3497,NA,0.419,0.5118,-0.4808,0.405325,1
BRD-K48723823,0.3407,NA,NA,NA,0.4304,-0.4941,0.38555,3
Cpccoet,0.3399,NA,NA,0.3436,NA,-0.6447,0.34175,3
Tivantinib,0.3399,0.502,0.453,0.5811,0.7824,-0.3369,0.5316799999999999,0
CHEMBL1617726,0.3398,NA,NA,0.3372,0.6844,-0.4271,0.4538,2
BRD-K37167897,0.3396,NA,NA,NA,0.537,-0.6049,0.4383,3
BRD-K99718824,0.3394,NA,NA,0.4873,NA,-0.481,0.41335,3
Clonidine,0.3393,NA,0.3247,0.4095,0.5933,-0.4122,0.4167,1
Thiothixene,0.3392,0.3887,0.3302,0.4436,0.6413,-0.3329,0.4286,0
Rosiglitazone,0.338,0.579,0.3508,0.4659,0.7649,-0.3222,0.49972,0
Dorsomorphin,0.3379,NA,0.4061,0.5834,0.5605,-0.3367,0.47197500000000003,1
Quetiapine,0.3379,NA,NA,0.4781,0.4931,-0.4236,0.4363666666666667,2
Carvedilol,0.3378,0.3374,0.3465,0.4615,0.6062,-0.3262,0.41788,0
GSK-3 Inhibitor II,0.3378,0.357,0.3213,NA,0.9064,-0.3958,0.48062499999999997,1
Estradiol,0.3374,0.3523,0.4722,0.5021,0.5506,-0.3468,0.44292,0
Perphenazine,0.3372,0.4065,NA,0.5887,0.6247,-0.321,0.489275,1
17-DMAG (Alvespimycin) HCl,0.337,0.7474,NA,0.4245,0.5937,-0.3263,0.52565,1
Trimipramine,0.337,NA,0.3238,0.5214,0.6279,-0.5093,0.452525,1
MLS002264388,0.3369,NA,0.3449,NA,0.6019,-0.3304,0.4279,2
DY131,0.3369,NA,0.4033,0.4668,0.5468,-0.4397,0.43845,1
STK249718,0.3369,0.3878,0.3763,NA,0.615,-0.3553,0.429,1
AMSACRINE,0.3368,NA,0.4011,0.3659,0.4972,-0.3233,0.40025,1
MAYBRIDGE4_003950,0.3366,NA,NA,NA,0.5352,-0.4856,0.4359,3
BRD-K82185908,0.3366,NA,NA,0.4529,NA,-0.355,0.39475000000000005,3
Apoptosis Activator II,0.3363,NA,NA,NA,0.4413,-0.5453,0.38880000000000003,3
Felbamate,0.3363,0.4148,NA,0.4678,NA,-0.4252,0.4063,2
SMR000162699,0.3361,0.3894,NA,NA,0.6238,-0.4176,0.4497666666666667,2
CHEMBL3183436,0.3361,NA,0.5103,0.4466,0.6975,-0.3227,0.497625,1
MLS001116157,0.3356,0.5467,NA,0.3569,0.585,-0.3422,0.45604999999999996,1
168279-54-7,0.3356,NA,NA,0.5237,0.442,-0.3928,0.4337666666666667,2
Manumycin-A,0.3355,0.5972,0.5283,0.438,0.4481,-0.4379,0.46942,0
AC1Q3NSV,0.3354,0.3767,NA,NA,0.7025,-0.647,0.4715333333333333,2
SCHEMBL13991002,0.3351,0.4654,NA,0.5481,0.649,-0.4195,0.4994,1
"Triazolothiadiazine, 7",0.335,NA,NA,0.422,0.7856,-0.326,0.5142,2
MLS001065867,0.3349,NA,NA,0.4517,0.4404,-0.5605,0.409,2
Ellagic acid,0.3348,0.3585,NA,0.3577,0.5498,-0.3308,0.4002,1
Tofacitinib (CP-690550) Citrate,0.3347,NA,NA,0.4952,0.5511,-0.4111,0.4603333333333333,2
MLS000877024,0.3347,0.3886,NA,0.4786,0.4784,-0.3514,0.420075,1
BRD-K76665419,0.3344,NA,NA,NA,0.5669,-0.4252,0.45065,3
Mocetinostat,0.3342,0.427,0.4207,0.529,0.5994,-0.3375,0.46206,0
CGP 60474,0.334,0.3659,0.4475,0.5566,0.7201,-0.3245,0.48482,0
"N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide",0.3333,0.6974,NA,0.4847,0.7801,-0.4122,0.573875,1
Mycophenolate Mofetil,0.3332,NA,NA,0.4606,0.3869,-0.3606,0.3935666666666667,2
Cisaprida,0.3332,NA,NA,0.5911,NA,-0.5072,0.46214999999999995,3
Nilotinib,0.3331,0.4066,0.3552,0.4416,0.7514,-0.3498,0.45758,0
N9-Isopropylolomoucine,0.333,0.459,0.4322,0.4294,0.476,-0.3379,0.42592,0
SCHEMBL1564574,0.333,0.3715,0.3279,0.6051,0.595,-0.3228,0.4465,0
WZ3105,0.3328,0.3269,0.3846,0.4792,0.6103,-0.3258,0.42676,0
Epigalocatechin Gallate,0.3326,NA,NA,0.4597,0.637,-0.4215,0.4764333333333333,2
SMR000047763,0.3323,NA,NA,0.3616,0.655,-0.3647,0.44963333333333333,2
Alisertib,0.3322,0.3367,0.3936,0.4446,0.497,-0.3256,0.40082,0
Balicatib,0.3322,NA,NA,NA,0.5939,-0.4209,0.46304999999999996,3
fluocinolone-acetonide,0.3319,0.3697,NA,NA,0.5309,-0.421,0.41083333333333333,2
CVF-SUMO-13,0.3311,0.5257,0.3441,0.3275,0.5199,-0.3265,0.40966,0
AGK 2,0.3311,0.4147,NA,0.4207,0.5349,-0.4132,0.42535,1
AZD-1152-HQPA,0.3308,0.3668,0.3393,0.5863,0.6667,-0.3375,0.45798,0
LY2784544,0.3306,0.3398,0.3636,NA,0.6004,-0.3654,0.4086,1
CL-976,0.3303,0.4264,NA,0.4753,0.7011,-0.3468,0.483275,1
"Trichostatin A, Streptomyces Sp.",0.3301,0.6976,0.5121,0.6747,0.8416,-0.3215,0.61122,0
MLS002699429,0.3301,0.5066,NA,0.3468,0.6134,-0.4374,0.449225,1
SMR001317659,0.33,0.3534,NA,0.4754,0.8281,-0.6101,0.49672499999999997,1
Altrenogest,0.33,0.369,0.4212,0.4883,0.4612,-0.3927,0.41394000000000003,0
SMR000024413,0.3299,NA,NA,0.3897,NA,-0.4717,0.3598,3
Aliskiren,0.3298,0.3922,NA,0.3282,0.5146,-0.4695,0.3912,1
Hydroxyl,0.3298,NA,NA,0.4129,0.7068,-0.365,0.48316666666666663,2
936890-98-1,0.3296,0.3541,0.3295,0.5078,0.843,-0.418,0.4728,0
ITK Inhibitor,0.3296,0.3849,0.348,0.491,0.718,-0.3233,0.4543,0
Nicergoline,0.3293,NA,0.3497,NA,0.5194,-0.49,0.39946666666666664,2
"Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-",0.3292,NA,NA,0.3575,0.6007,-0.3506,0.4291333333333333,2
Dexamethasone Acetate,0.3291,0.3897,0.4173,0.3982,0.611,-0.3518,0.42906,0
Sertraline,0.3289,0.3574,0.4035,NA,0.6903,-0.3443,0.445025,1
Clenbuterol,0.3285,NA,NA,0.3854,0.5589,-0.4768,0.4242666666666667,2
TSU-68,0.3285,0.4375,0.3236,0.4187,0.5716,-0.4456,0.41598,0
Lonidamine,0.3285,0.4141,0.4417,0.3495,0.6288,-0.3312,0.43252,0
SCHEMBL16226502,0.3284,0.8578,0.545,0.5373,0.5444,-0.3362,0.56258,0
Dovitinib,0.3282,0.4377,0.3493,0.4896,0.6402,-0.3325,0.449,0
SCHEMBL14177979,0.3281,NA,0.3362,NA,0.686,-0.477,0.4501,2
COL-3,0.328,NA,0.3263,0.3839,0.5416,-0.3225,0.39495,1
Chlorpropamide,0.3278,0.3458,NA,NA,0.6073,-0.4127,0.42696666666666666,2
Floxuridine,0.3278,0.4335,NA,0.467,0.6822,-0.3217,0.477625,1
Valproic acid,0.3274,NA,NA,0.5076,0.694,-0.4255,0.5096666666666667,2
Narciclasine,0.3272,NA,0.5351,0.512,0.6218,-0.3383,0.499025,1
Securinine,0.3269,0.545,NA,0.455,0.4629,-0.3427,0.44745,1
BRD-K89097220,0.3268,NA,NA,0.3275,0.6049,-0.3882,0.41973333333333335,2
Amuvatinib,0.3266,0.5959,0.4228,0.4224,0.7573,-0.3301,0.505,0
ST-4062971,0.3266,0.5238,0.4497,NA,NA,-0.3382,0.4333666666666667,2
Auraptene,0.3265,0.3364,NA,NA,0.503,-0.4916,0.38863333333333333,2
HMN-214,0.3264,0.5428,0.4027,0.3408,0.7012,-0.4346,0.46278,0
AC1MTJVV,0.3263,NA,NA,NA,0.434,-0.4531,0.38015,3
PD-0325901,0.3263,0.5105,0.3981,0.7545,0.8336,-0.3216,0.5646,0
Benzohydroxamate,0.3263,NA,NA,0.3812,0.5425,-0.4185,0.41666666666666663,2
CHEMBL566899,0.3261,NA,NA,0.3253,NA,-0.4117,0.3257,3
ST056792,0.3259,0.6454,0.3895,NA,0.4726,-0.3255,0.45835000000000004,1
VE-821,0.3257,0.477,NA,0.3308,0.631,-0.4962,0.441125,1
Pictilisib,0.3256,0.3815,NA,0.5658,0.7368,-0.3213,0.502425,1
(3-Chlorophenyl)[4-(7-chloroquinolin-4-yl)piperazin-1-yl]methanone,0.3254,NA,NA,NA,0.4318,-0.4971,0.37860000000000005,3
TL_HRAS26,0.3253,0.6992,0.3692,0.4251,0.5671,-0.3745,0.47718,0
YK 4-279,0.3252,0.3375,NA,NA,0.5878,-0.4349,0.41683333333333333,2
DUP-697,0.3251,0.4,NA,0.3498,NA,-0.5182,0.3583,2
CHEMBL1612677,0.325,NA,0.3266,NA,NA,-0.4667,0.3258,3
CHEMBL2144294,0.3247,NA,NA,0.5725,NA,-0.358,0.4486,3
Crizotinib,0.3244,0.5274,0.3948,0.4812,0.6817,-0.3215,0.4819,0
MLS000583957,0.3241,0.777,0.3927,NA,0.5123,-0.3253,0.501525,1
Gatifloxacin,0.3241,0.4106,0.4616,NA,0.6656,-0.4559,0.46547499999999997,1
Doxepin,0.3241,NA,NA,NA,0.4839,-0.4664,0.404,3
"THR1 Inhibitor, 2",0.324,0.3256,NA,0.3281,0.442,-0.4291,0.354925,1
Rizatriptan,0.324,NA,0.4693,0.3878,0.6216,-0.3408,0.450675,1
BRD-K03034193,0.3239,NA,NA,NA,0.4293,-0.5029,0.37660000000000005,3
Alvocidib,0.3239,0.444,0.4001,0.4834,0.6641,-0.3251,0.4631,0
CID 75060947,0.3238,NA,NA,NA,0.6377,-0.3428,0.48075,3
SMR000151874,0.3232,NA,0.473,0.5513,0.3889,-0.4273,0.4341,1
AC1MFIS3,0.3232,0.3796,0.3898,0.3839,NA,-0.3761,0.369125,1
GSK 525762A,0.323,0.541,0.5244,0.5581,0.7207,-0.3841,0.53344,0
Ruxolitinib,0.323,0.356,0.6567,0.4412,0.6864,-0.3384,0.49266,0
AZD-1775,0.3229,0.6127,0.5401,0.6466,0.8283,-0.3213,0.59012,0
Fenofibrate,0.3229,NA,0.4156,NA,0.4856,-0.4443,0.40803333333333336,2
VU0359995,0.3226,NA,NA,0.3298,0.545,-0.5857,0.39913333333333334,2
LX-1031,0.3223,0.3679,NA,0.3853,NA,-0.4217,0.3585,2
SB525334,0.3222,0.5029,0.327,0.4595,0.6129,-0.3276,0.4449,0
SAQUINAVIR MESYLATE,0.3219,NA,NA,NA,0.4263,-0.4907,0.3741,3
Azacitidine,0.3219,0.4404,0.3503,0.6826,0.5758,-0.3218,0.4742,0
SCHEMBL16065773,0.3218,NA,0.4093,0.5218,0.5521,-0.4207,0.45125000000000004,1
CHEMBL34095,0.3215,0.3555,NA,0.5004,NA,-0.6158,0.39246666666666663,2
Glipizide,0.3214,0.4075,NA,0.5171,0.8067,-0.4136,0.5131749999999999,1
TP14,0.3213,NA,NA,0.4816,0.7226,-0.5022,0.5085,2
SPECTRUM_000886,0.3211,0.4133,0.4015,0.5223,NA,-0.3453,0.41455,1
LY 2183240,NA,0.8859,NA,0.3845,0.7351,-0.4232,0.6685,2
BIIB 021,NA,0.8845,NA,0.6006,0.8101,-0.4159,0.7650666666666667,2
AC1O9EM7,NA,0.8635,NA,0.354,NA,-0.3326,0.60875,3
STK219801,NA,0.8342,0.4013,0.4767,0.7208,-0.3293,0.60825,1
SPOX1_000651,NA,0.828,0.3304,NA,0.473,-0.3219,0.5438,2
Radicicol,NA,0.8056,0.5596,0.4414,0.8309,-0.3232,0.659375,1
Auranofin,NA,0.8014,0.4189,0.4243,NA,-0.4271,0.5482,2
AC1O9BJ3,NA,0.7969,NA,0.4187,0.4283,-0.3421,0.5479666666666667,2
AC1O9CBL,NA,0.7932,0.4157,0.3538,NA,-0.4232,0.5209,2
MLS-0435555.0001,NA,0.7845,NA,0.4913,0.82,-0.4776,0.6986,2
Puromycin Hydrochloride,NA,0.7805,NA,0.3761,0.5545,-0.3399,0.5703666666666667,2
PU-H-71,NA,0.7801,NA,0.4976,0.6441,-0.3591,0.6406000000000001,2
Glyburide,NA,0.779,NA,0.6605,NA,-0.4,0.71975,3
Cerulenin,NA,0.7695,0.3616,0.6152,0.604,-0.342,0.587575,1
SCHEMBL16226068,NA,0.7655,0.4178,0.41,0.5758,-0.3544,0.542275,1
MLS000518920,NA,0.7652,NA,NA,0.4425,-0.4817,0.60385,3
ML162,NA,0.7611,0.4233,0.4509,0.5695,-0.3575,0.5512,1
Puromycin,NA,0.752,NA,0.443,NA,-0.3821,0.5975,3
BI 78D3,NA,0.7516,0.4117,NA,0.4374,-0.4167,0.5335666666666667,2
"3,5-Bis(4-methylbenzylidene)piperidin-4-one",NA,0.7514,0.4672,0.4797,0.6586,-0.3406,0.589225,1
SPB02303,NA,0.7511,0.3499,0.3533,0.5002,-0.3338,0.488625,1
KW-2478,NA,0.7442,NA,0.4597,0.52,-0.3264,0.5746333333333333,2
CHEMBL3184547,NA,0.744,0.4836,0.363,NA,-0.3333,0.5302,2
SPOX1_002925,NA,0.7433,NA,NA,0.7317,-0.3516,0.7375,3
MG-132,NA,0.7347,0.4095,0.4127,0.7189,-0.3211,0.56895,1
BRD-A24396574-001-01-5,NA,0.7344,0.4253,0.4072,0.771,-0.3766,0.5844750000000001,1
CHEMBL210901,NA,0.7292,0.34,NA,NA,-0.3373,0.5346,3
Arachidonyl Trifluoromethylketone,NA,0.7288,0.4808,0.5202,0.6484,-0.3312,0.59455,1
Mirin,NA,0.7203,NA,0.3403,0.5157,-0.4447,0.5254333333333334,2
