compound,azt,los,nib,quine,vir,similarity,meansim,nas
GW620972X,0.8177,0.4843,0.408,0.5379,0.5807,-0.3248,0.56572,0
Buparlisib,0.797,0.4499,0.4769,0.644,0.7626,-0.3613,0.62608,0
BRD-K18814836,0.7921,NA,NA,0.5372,0.7026,-0.4407,0.6773,2
CHEMBL2359798,0.7606,0.3435,0.5455,0.3676,0.5074,-0.5192,0.50492,0
MK-5172,0.7419,NA,0.3484,0.4489,0.9233,-0.3655,0.615625,1
Neratinib,0.7387,0.7017,0.5859,0.7991,0.8142,-0.3294,0.72792,0
UNII-5J49Q6B70F,0.7211,0.4638,0.3463,0.5105,NA,-0.4645,0.510425,1
MLS000518920,0.7181,NA,0.3307,0.4669,0.6058,-0.4817,0.530375,1
MG-132,0.7169,0.5893,0.4607,0.6147,0.7932,-0.3211,0.63496,0
Rigosertib,0.7107,0.632,0.3802,0.5084,0.6905,-0.4212,0.58436,0
SCHEMBL1564574,0.7087,0.5386,0.4271,0.579,0.7782,-0.3228,0.60632,0
7-Nitroindazole,0.7063,0.3252,0.3292,NA,0.8855,-0.4287,0.56155,1
5-Nitroso-8-cinnolinol,0.6925,NA,0.4128,0.7146,0.6308,-0.3398,0.612675,1
"3,5-Bis(4-methylbenzylidene)piperidin-4-one",0.6923,0.4787,0.4267,0.5864,0.6789,-0.3406,0.5726,0
Lidoflazine,0.69,0.3385,0.4991,0.4142,0.8635,-0.3449,0.56106,0
Gossypol,0.689,0.5984,0.4269,0.6895,0.6089,-0.3457,0.60254,0
Brefeldin A,0.6888,0.6011,0.4782,0.5026,0.7429,-0.3444,0.60272,0
Azacitidine,0.685,0.5613,0.5072,0.6539,0.7106,-0.3218,0.6236,0
179324-69-7,0.6832,0.6729,0.4759,0.5254,0.7088,-0.321,0.61324,0
Sorafenib,0.6821,0.5661,0.498,0.6403,0.5945,-0.3216,0.5962000000000001,0
TPCA-1,0.6818,0.6557,0.4942,0.6192,0.7426,-0.322,0.6386999999999999,0
Metronidazole,0.6809,0.4687,0.3723,0.344,0.7511,-0.4252,0.5234,0
Levetiracetam,0.6781,0.4508,NA,0.4206,NA,-0.4308,0.5165,2
SKF96365,0.6739,0.4564,0.324,0.446,0.5345,-0.4113,0.48696,0
CC-401,0.6727,0.6572,0.3291,0.4847,0.7036,-0.3367,0.56946,0
Piperidolate,0.6722,0.581,NA,0.486,0.7158,-0.4342,0.61375,1
BRN 1088760,0.6693,NA,0.3578,0.3277,0.5054,-0.4128,0.46504999999999996,1
Verapamil,0.6662,0.4332,0.3899,0.6292,0.6755,-0.4163,0.5588,0
HMN-214,0.6652,0.6065,0.3691,0.5811,0.6891,-0.4346,0.5822,0
Oxetane,0.6626,NA,NA,0.6982,0.7734,-0.3295,0.7114,2
BDBM50127227,0.662,0.6263,0.3408,0.4791,0.5358,-0.3238,0.5288,0
TH-302,0.6602,0.5681,0.3494,NA,0.5652,-0.4105,0.535725,1
AEE788 (NVP-AEE788),0.6593,0.5079,0.4531,0.386,0.6201,-0.3217,0.52528,0
"4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione",0.658,0.5611,0.4971,0.6298,0.6995,-0.3408,0.6091,0
PK-11195,0.6569,0.4548,0.3472,0.4983,0.6763,-0.3294,0.5267000000000001,0
Dalcetrapib,0.6569,0.4453,0.322,0.4112,0.5813,-0.4278,0.48334,0
Carfilzomib (PR-171),0.6546,0.5696,0.3504,0.437,0.479,-0.3827,0.49812,0
QL47,0.6539,0.4705,0.3973,0.7552,0.6696,-0.3516,0.5892999999999999,0
MLN9708,0.6537,NA,0.3876,NA,0.3963,-0.3294,0.47919999999999996,2
TIE2 Kinase Inhibitor,0.6534,0.5473,0.3221,0.4567,0.649,-0.4461,0.5257000000000001,0
O-Demethylated Adapalene,0.6507,0.6223,0.4812,0.6757,0.8326,-0.3314,0.6525,0
Mozavaptan,0.6486,0.5241,NA,NA,0.6154,-0.8645,0.5960333333333333,2
CHEMBL2358401,0.6468,0.4816,NA,0.3758,NA,-0.4296,0.5014000000000001,2
Cytisine,0.6466,0.3689,NA,0.3433,NA,-0.4823,0.4529333333333333,2
SCHEMBL14177979,0.6461,0.6357,0.6231,NA,0.4049,-0.477,0.57745,1
PD-0325901,0.6457,0.598,0.5072,0.6023,0.8655,-0.3216,0.64374,0
COT-10B,0.6455,0.5695,0.5512,0.6199,0.7986,-0.3315,0.63694,0
1-(4-Bromophenyl)-3-morpholin-4-yl-2-phenylpropan-1-one,0.6451,0.4027,0.4597,0.507,0.4435,-0.3839,0.4916,0
423735-93-7,0.6446,0.3913,0.3456,0.3881,0.7525,-0.507,0.50442,0
Mebendazole,0.6434,0.5566,0.3668,0.5184,0.7677,-0.4143,0.57058,0
BRD-A24396574-001-01-5,0.6428,0.5252,0.4414,0.5564,0.751,-0.3766,0.58336,0
BRD-K80786583-001-01-5,0.6413,0.5515,0.4616,0.4933,0.564,-0.3232,0.54234,0
BMS-794833,0.6407,0.3409,0.3443,0.3859,NA,-0.4876,0.42795,1
PF431396,0.6394,0.5223,0.6184,0.5673,0.7537,-0.3398,0.62022,0
Tivantinib,0.6337,0.4126,0.4156,0.512,0.6725,-0.3369,0.52928,0
3-Chloro-l-alanine,0.6331,0.435,0.4374,0.4791,0.7852,-0.4365,0.55396,0
MLS002607804,0.6329,NA,NA,0.4475,0.6113,-0.5685,0.5639,2
AGK 2,0.6315,0.467,0.4051,0.6853,0.6096,-0.4132,0.5597,0
"3,7-Bis(dimethylamino)phenothiazin-5-ium",0.6312,0.489,0.4014,0.6078,0.7174,-0.3548,0.56936,0
Perampanel,0.6297,0.4294,0.367,0.3864,NA,-0.4538,0.453125,1
Arachidonyl Trifluoromethylketone,0.6285,0.5059,0.3671,0.6961,0.3972,-0.3312,0.51896,0
Tioconazole,0.6256,0.3226,0.3575,0.3875,0.684,-0.6167,0.47544000000000003,0
CHEMBL2136735,0.6247,0.7004,0.598,0.4387,0.6467,-0.4204,0.6017,0
COL-3,0.6234,0.408,0.4059,0.7634,0.8026,-0.3225,0.60066,0
Tolazamide,0.6227,0.4278,0.4777,0.7235,0.6004,-0.4249,0.57042,0
Rottlerin,0.6226,0.6361,0.6136,0.5234,0.9221,-0.3308,0.66356,0
Sarafloxacin,0.6221,NA,0.3674,NA,0.5388,-0.4336,0.5094333333333333,2
BRD-U88878891,0.6211,NA,0.3355,NA,0.5435,-0.41,0.5000333333333333,2
Ixabepilone,0.6202,0.5778,0.3513,0.5049,0.4635,-0.3909,0.50354,0
Dasatinib,0.6201,0.7025,0.4368,0.5011,0.8941,-0.3219,0.63092,0
"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.6198,0.6,0.4986,0.6806,0.8309,-0.3232,0.64598,0
Fenretinide,0.6198,0.3864,0.5273,0.392,0.7535,-0.583,0.5358,0
301836-43-1,0.6197,0.5332,0.3894,0.4422,0.6868,-0.4187,0.53426,0
CHEMBL2356537,0.619,0.4037,NA,0.5037,0.3507,-0.397,0.469275,1
AC1NWAJL,0.6178,0.6043,0.6608,NA,0.819,-0.3961,0.675475,1
Vanoxerine,0.6174,0.4899,0.3483,0.7882,0.7415,-0.3292,0.59706,0
NVP-AUY922,0.6172,0.5906,0.4576,0.5255,0.7482,-0.3422,0.58782,0
Idebenone,0.6167,0.3574,0.5817,0.4637,0.6201,-0.4366,0.52792,0
BRD-K19616315,0.6162,0.4207,NA,0.7717,0.6549,-0.4989,0.6158750000000001,1
SCHEMBL6874948,0.6162,0.4897,0.4484,0.4998,0.7941,-0.3336,0.56964,0
Tosedostat,0.616,0.5692,0.3401,0.7559,0.5751,-0.332,0.57126,0
TL_HRAS26,0.6159,0.5197,0.5882,0.6722,0.8586,-0.3745,0.65092,0
Flumethasone,0.6154,0.3515,NA,0.8293,0.5241,-0.3396,0.580075,1
Curcumin,0.6149,0.4689,0.3766,0.6627,0.7166,-0.3261,0.56794,0
AV-412 (free base),0.6139,0.431,0.4269,0.3843,0.3717,-0.3884,0.44556,0
Fenoterol,0.613,0.4992,0.3411,NA,0.7049,-0.4366,0.53955,1
Penfluridol,0.613,0.4682,0.5334,0.5236,0.6091,-0.3477,0.54946,0
UNII-BXU45ZH6LI,0.6118,0.4965,0.5019,0.5509,0.6345,-0.3891,0.55912,0
CHEMBL416418,0.6104,0.6119,0.5121,0.5193,0.7141,-0.3269,0.59356,0
ML162,0.6104,0.6254,0.3376,0.5565,0.718,-0.3575,0.56958,0
BRD-K53327986,0.6101,NA,NA,0.3911,0.445,-0.4681,0.48206666666666664,2
Withaferin A,0.6095,0.5093,0.427,0.5185,0.7766,-0.3218,0.56818,0
Lacidipine,0.6086,0.524,0.4258,0.3917,0.717,-0.4582,0.53342,0
CDK9 Inhibitor,0.6083,0.5955,0.4657,0.3608,0.6923,-0.4118,0.54452,0
REV-5901,0.6083,0.4946,0.3637,0.389,0.7487,-0.4117,0.52086,0
BRD-K54343811,0.6078,0.4746,NA,0.4964,0.5615,-0.3373,0.535075,1
Calcimycin,0.6077,0.5244,0.3607,0.5017,NA,-0.3247,0.498625,1
Cucurbitacin-I,0.6074,0.6568,0.4005,0.7168,0.6067,-0.3325,0.5976400000000001,0
Manumycin-A,0.6074,0.4988,0.3674,0.4304,0.8274,-0.4379,0.54628,0
Wortmannin,0.6071,0.6724,0.5815,0.6541,0.8754,-0.3235,0.6781,0
BSPBIO_001542,0.6057,0.4855,0.3968,NA,NA,-0.4292,0.496,2
Avicin-D,0.6056,0.3241,0.4001,0.6386,0.8404,-0.3245,0.56176,0
AKT Inhibitor IV,0.6047,0.774,0.3678,0.6217,0.7748,-0.3519,0.6286,0
Fidaxomicin,0.6046,0.4082,NA,NA,0.6346,-0.3334,0.5491333333333334,2
Ursolic acid,0.6044,0.6337,NA,0.7608,0.7549,-0.4242,0.68845,1
Phenytoin,0.6043,NA,0.3746,0.3474,0.5999,-0.4326,0.48155,1
Primaquine,0.6042,0.4619,0.4666,0.3391,0.7613,-0.3353,0.52662,0
CHEMBL2360967,0.6038,0.6154,0.3535,0.3916,0.4985,-0.3999,0.49256,0
WZ 4002,0.6028,0.6332,0.448,0.86,0.7713,-0.3719,0.66306,0
Cucurbitacin I,0.6023,0.4018,0.5431,0.683,0.8064,-0.3674,0.60732,0
Pentobarbital,0.6019,0.4303,0.3972,0.3684,0.4941,-0.3382,0.45838,0
Sirolimus,0.6015,0.5747,0.3838,0.788,0.8171,-0.3234,0.63302,0
Evodiamine,0.6013,0.3534,NA,0.3655,0.5238,-0.4912,0.46099999999999997,1
CHEMBL1434137,0.6003,0.4779,0.3911,0.6505,0.8378,-0.3219,0.5915199999999999,0
Avicin-G,0.6001,0.4226,0.3635,0.6498,0.7427,-0.3234,0.55574,0
PF-04457845,0.5998,0.4909,0.4163,0.4447,NA,-0.3384,0.487925,1
CHEMBL2140189,0.5996,NA,NA,0.4343,NA,-0.4114,0.51695,3
Linifanib,0.5989,0.454,0.7551,0.6594,0.8398,-0.3596,0.66144,0
Pazopanib,0.5988,0.6529,0.4074,0.6988,0.7393,-0.3225,0.61944,0
AC1L2X6Z,0.5985,0.6106,0.4064,0.5781,NA,-0.412,0.5484,1
MLS002699913,0.5983,NA,0.3297,0.3908,0.6015,-0.4847,0.48007500000000003,1
"(Z,E)-3-(imidazol-4-Ylmethylene)indolin-2-one",0.598,NA,NA,0.7058,NA,-0.3391,0.6518999999999999,3
SMR000108731,0.596,NA,0.438,0.4494,NA,-0.6698,0.49446666666666667,2
Skiii,0.5952,0.5319,0.5612,0.5586,0.5856,-0.3212,0.5665,0
Infigratinib,0.5949,0.5023,0.3672,0.4918,0.8721,-0.3479,0.56566,0
Radicicol,0.5946,0.5167,0.4441,0.5208,0.5938,-0.3232,0.534,0
LDN 193189,0.5944,0.6246,0.4839,0.6442,0.9013,-0.373,0.64968,0
LE-135,0.5944,0.4629,0.3877,0.5919,0.8168,-0.3354,0.57074,0
MK2A Inhibitor,0.5928,NA,0.324,0.3686,0.3418,-0.3831,0.4068,1
Cetirizine,0.5928,NA,0.374,0.5139,0.7752,-0.4533,0.563975,1
NUTLIN 3,0.5927,0.8468,0.4648,0.4845,0.5611,-0.4578,0.58998,0
Avrainvillamide Analog 5,0.5919,0.4037,0.4276,0.6582,0.3555,-0.3508,0.48738,0
CHEMBL585951,0.5916,0.4845,0.366,0.4913,0.8189,-0.418,0.55046,0
NSC95397,0.5916,0.5467,NA,0.4986,0.7063,-0.3795,0.5858,1
Podofilox,0.5902,0.4161,0.4233,0.36,0.5345,-0.3366,0.46482,0
MLS002264458,0.5901,0.5531,0.4698,0.5207,0.509,-0.3375,0.52854,0
Ischemin,0.59,0.3842,0.3914,0.3675,0.6093,-0.4247,0.46848,0
CEP-18770 (Delanzomib),0.5899,NA,NA,NA,0.4244,-0.3259,0.50715,3
MLN 2238,0.5893,0.6265,0.475,0.6001,0.7311,-0.3224,0.6043999999999999,0
SPECTRUM_000886,0.5888,0.5837,0.3254,0.3691,0.4749,-0.3453,0.46838,0
32703-82-5,0.5873,0.5382,0.3661,0.4486,0.7687,-0.4481,0.54178,0
Colchicine,0.5858,0.7581,0.4139,0.4349,0.4297,-0.605,0.5244800000000001,0
Aclidinium Bromide,0.5852,0.4865,0.3312,NA,0.4972,-0.4381,0.47502500000000003,1
BMS-299897,0.5848,NA,0.4041,0.43120000000000003,0.7144,-0.3479,0.533625,1
Aminopurvalanol,0.5842,0.4003,0.3819,0.655,0.7623,-0.3481,0.55674,0
STK219801,0.5829,0.4309,0.4456,0.4788,0.7607,-0.3293,0.53978,0
MLS006011051,0.5828,0.5836,0.5378,0.4,0.7164,-0.3567,0.56412,0
MLS002729057,0.5827,NA,0.494,0.6,0.564,-0.3382,0.560175,1
Bardoxolone Methyl,0.5827,0.6663,NA,0.4189,0.6832,-0.458,0.587775,1
Mitoxantrone,0.5826,0.828,0.5082,0.6088,0.7017,-0.3257,0.64586,0
WYE 125132,0.5825,0.4599,0.3296,0.4768,0.8418,-0.3278,0.53812,0
Erlotinib,0.5821,0.5256,0.4266,0.5511,0.6609,-0.3339,0.54926,0
Avrainvillamide-analog-6,0.5814,0.5093,0.3301,0.4263,0.651,-0.3409,0.49962,0
Dexamethasone,0.5812,0.5622,0.3715,0.7005,0.7971,-0.5248,0.6025,0
MLS000698406,0.5811,0.5123,NA,0.538,0.431,-0.418,0.5156,1
CHEMBL1083527,0.581,0.4402,0.639,0.5856,0.814,-0.4109,0.61196,0
Thiostrepton,0.5802,0.5047,0.4875,0.5277,0.7812,-0.3479,0.57626,0
BRD-K10143126,0.5792,NA,NA,0.3476,NA,-0.448,0.46340000000000003,3
Menadione,0.5792,0.7078,0.471,0.5051,0.7088,-0.3254,0.59438,0
Sepantronium,0.5785,0.717,0.5515,0.5182,0.7479,-0.3407,0.62262,0
BRD-K48193278,0.5777,NA,NA,0.3923,NA,-0.4589,0.485,3
Palbociclib,0.5773,0.6152,0.4273,0.6855,0.532,-0.321,0.56746,0
Palbociclib,0.5773,0.6152,0.4273,0.6855,0.532,-0.321,0.56746,0
Ingenol Mebutate,0.5757,0.5734,0.4065,0.3275,0.652,-0.3259,0.50702,0
Oprozomib (ONX 0912),0.5756,0.4071,NA,0.4153,0.3471,-0.3507,0.436275,1
BX-795,0.5755,0.687,0.5117,0.638,0.8009,-0.3375,0.64262,0
MLS-0208612.0001,0.5754,NA,0.4694,0.4946,NA,-0.4103,0.5131333333333333,2
Thapsigargin,0.5748,0.5813,0.3711,0.4545,NA,-0.341,0.495425,1
4-Deoxyuridine,0.5747,0.3273,0.4772,0.3955,0.8275,-0.3266,0.52044,0
CHEMBL2130568,0.574,0.5973,0.5769,0.5781,0.7485,-0.3341,0.61496,0
JNJ-7706621,0.5739,NA,NA,NA,0.7437,-0.3596,0.6588,3
MLS002264451,0.5733,0.5736,0.5163,0.5553,0.6689,-0.3236,0.57748,0
BRD-K35577141,0.5725,NA,NA,0.4586,NA,-0.3944,0.51555,3
(Z) Fluvoxamine,0.5724,0.6399,0.3458,0.3695,0.5686,-0.4459,0.49924,0
GSK 1059615,0.5717,0.5434,0.4473,0.6027,0.899,-0.3224,0.61282,0
NSC23766,0.57,0.4445,NA,0.4577,0.7713,-0.3237,0.560875,1
Diethylstilbestrol,0.5696,0.4145,0.4389,NA,0.7353,-0.4677,0.539575,1
VRT752271,0.5694,0.533,0.3573,0.515,0.4983,-0.3695,0.49460000000000004,0
MLS000038106,0.5693,0.6212,0.5991,0.487,0.7143,-0.4324,0.59818,0
Phenoxybenzamine,0.5691,0.4713,NA,0.6576,NA,-0.4265,0.5660000000000001,2
SR 33805 oxalate,0.5682,0.6196,0.5157,NA,0.7063,-0.3286,0.60245,1
CCG-214295,0.568,0.4608,NA,0.6902,0.3499,-0.3625,0.517225,1
E319,0.5679,0.4035,NA,NA,0.7944,-0.3718,0.5886,2
OTSSP167,0.5677,0.3814,NA,0.6326,0.6308,-0.3378,0.553125,1
LY-294002,0.5675,0.6557,0.6257,0.4412,0.8093,-0.3237,0.61988,0
SAN1_000751,0.567,0.3974,0.3659,0.7203,NA,-0.3695,0.51265,1
N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide,0.567,0.4946,0.6047,0.5348,0.8909,-0.3372,0.6184000000000001,0
PCL2_000157,0.566,NA,0.357,0.3886,NA,-0.4562,0.4372,2
ST072947,0.5656,NA,0.5165,0.5698,0.3821,-0.4111,0.5085,1
ML228,0.5652,0.451,0.5707,0.6491,0.8049,-0.3271,0.6081799999999999,0
VU0418939-2,0.5649,0.4642,0.5075,0.6201,0.5983,-0.3218,0.5509999999999999,0
Sildenafil,0.5648,0.4508,0.34,0.3873,0.8008,-0.4177,0.50874,0
BMS-345541,0.5647,0.5096,0.5776,0.4887,0.6473,-0.3229,0.55758,0
Navitoclax,0.5643,0.4882,0.389,0.4157,0.6419,-0.4273,0.49982000000000004,0
MLS000709026,0.5639,0.4795,0.4801,0.3631,0.8432,-0.3333,0.54596,0
BRD-K28431278,0.5634,0.4425,0.4255,0.4864,NA,-0.3215,0.47945,1
KX2-391,0.5633,0.6518,0.3472,0.4154,0.3924,-0.4353,0.47402,0
Spiramide,0.5632,0.3834,NA,0.6071,0.7684,-0.3219,0.580525,1
Darapladib,0.5629,0.681,0.4541,0.4039,NA,-0.5882,0.525475,1
Lomitapide,0.5622,0.4972,0.3728,0.4021,0.6216,-0.3279,0.49118,0
CVF-SUMO-11,0.5617,0.4187,NA,0.3437,0.5464,-0.3329,0.467625,1
CHEMBL210901,0.5617,0.354,0.5565,NA,0.6175,-0.3373,0.522425,1
Tegaserod,0.5609,0.3627,0.4518,0.4723,NA,-0.4659,0.461925,1
"(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one",0.5608,0.5892,0.3621,0.5857,0.495,-0.4847,0.51856,0
Fludarabine,0.5604,0.3746,NA,0.5966,0.676,-0.3521,0.5519000000000001,1
VU0418947-2,0.5603,0.467,0.5113,0.5239,0.5438,-0.3524,0.5212600000000001,0
Tunicamycin From Streptomyces Sp.,0.5596,0.4578,NA,0.3833,0.543,-0.3379,0.485925,1
BRD-A28746609,0.5592,0.5319,0.3618,0.371,0.7127,-0.4754,0.50732,0
"Triazolothiadiazine, 23",0.559,0.3911,0.5212,NA,0.4286,-0.4379,0.47497500000000004,1
C-Fms Inhibitor,0.5581,0.4908,0.4473,0.5398,0.6147,-0.3509,0.5301400000000001,0
Phloretin,0.5578,0.6057,0.4164,0.4416,0.6508,-0.3248,0.53446,0
MLS002264410,0.5578,0.3638,NA,0.3549,0.8644,-0.3992,0.535225,1
MLS000583951,0.5577,0.4907,0.4241,0.5428,0.7235,-0.3517,0.54776,0
YK 4-279,0.5575,0.4608,NA,0.4189,0.6428,-0.4349,0.52,1
Allitinib,0.5575,0.8619,NA,0.4601,0.7078,-0.4307,0.646825,1
"Triazolothiadiazine, 7",0.5573,0.3888,NA,NA,0.647,-0.326,0.5310333333333334,2
Busulfan,0.5571,0.3703,0.3478,0.4747,0.6355,-0.5518,0.47708,0
TORIN1,0.5569,0.6012,0.414,0.5007,0.8741,-0.3374,0.58938,0
Sulpiride,0.5566,0.3752,0.3336,0.5238,0.4737,-0.5702,0.45258,0
Alpelisib,0.5561,0.4827,0.4524,0.4908,0.7342,-0.3319,0.5432400000000001,0
BRD-K50131741,0.556,NA,0.3743,NA,0.5623,-0.3238,0.4975333333333334,2
SMR000002300,0.556,0.3925,NA,NA,0.5742,-0.4385,0.5075666666666667,2
CHEMBL2139663,0.556,0.3408,0.6299,0.579,0.7645,-0.3274,0.57404,0
MLS001207806,0.5558,0.4306,0.5046,0.6027,0.6775,-0.5669,0.55424,0
MLS002703105,0.5558,0.7411,0.476,0.4903,0.3463,-0.4199,0.5219,0
Tacedinaline,0.5548,0.4929,0.513,0.6147,0.7638,-0.3383,0.58784,0
MLS001033149,0.5547,0.4266,0.4893,0.5465,0.8022,-0.3412,0.56386,0
SCHEMBL15422156,0.5542,0.333,0.334,0.5551,0.5064,-0.3353,0.45654,0
SMR000206939,0.5535,0.3501,0.3828,0.3601,NA,-0.3696,0.411625,1
15D-PGJ2,0.5533,NA,0.3625,NA,0.5547,-0.3524,0.49016666666666664,2
ABT-751,0.5531,0.4677,0.4339,0.4056,0.6466,-0.4186,0.50138,0
Vandetanib,0.5522,0.6408,0.6485,0.458,0.7469,-0.3338,0.60928,0
Plinabulin,0.5518,0.4117,0.3875,0.3521,0.6251,-0.4439,0.46564,0
Rotenone,0.5515,NA,0.4551,0.3883,0.6307,-0.3806,0.5064,1
MLS000094939,0.5513,0.5255,0.5209,0.5085,0.5175,-0.3579,0.52474,0
Entinostat,0.5512,0.5208,0.5793,0.6308,0.8136,-0.3221,0.61914,0
Tyrphostin A9,0.5511,0.4866,0.4787,0.5433,0.6742,-0.3458,0.54678,0
CGP 60474,0.5507,0.5075,0.4666,0.4743,0.7504,-0.3245,0.54989999999999994,0
ABT737,0.5503,0.5377,0.3767,0.482,0.708,-0.3474,0.53094,0
ST001903,0.5501,NA,NA,0.3447,NA,-0.5252,0.4474,3
vincristine,0.5498,0.5233,0.3771,0.3314,0.567,-0.4854,0.46971999999999997,0
SPECTRUM_001060,0.5492,0.422,0.3701,0.3507,0.7233,-0.3369,0.48306,0
Cabazitaxel,0.549,0.4272,0.3596,0.3873,0.5037,-0.4095,0.44536000000000003,0
CGK733,0.5487,0.5585,0.4711,0.64,0.6923,-0.3243,0.58212,0
4354-76-1,0.5486,NA,NA,NA,0.4868,-0.5772,0.5177,3
Pizotyline,0.5483,NA,0.4977,0.4857,0.5875,-0.415,0.5298,1
CHEMBL2359886,0.5483,0.4212,0.5113,0.4084,0.6641,-0.5908,0.51066,0
13-Cis-retinol,0.5482,0.5265,0.3903,0.3829,0.6587,-0.4497,0.50132,0
"Carbazole, 9-(4-methylbenzoyl)-",0.5482,0.449,0.3381,0.5145,0.4179,-0.4225,0.45354,0
BX471,0.5477,0.4307,0.4668,0.6989,0.833,-0.4835,0.59542,0
Ruxolitinib,0.5474,0.5141,0.4429,0.7741,0.7924,-0.3384,0.61418,0
Phenformin,0.5471,0.4355,0.3759,0.3871,0.5019,-0.5247,0.4495,0
Sitagliptin,0.5469,0.4741,0.3295,0.333,0.8679,-0.6558,0.5102800000000001,0
SCHEMBL17783919,0.5467,NA,NA,0.375,0.3452,-0.4108,0.4223,2
"Triazolothiadiazine, 8",0.5466,NA,NA,NA,0.4077,-0.4772,0.47714999999999996,3
CHEMBL2142321,0.5465,NA,0.6058,0.6038,0.808,-0.3358,0.641025,1
JNK-IN-2,0.5461,0.6081,0.3926,0.349,NA,-0.411,0.47395,1
Celecoxib,0.546,0.8098,0.4304,0.6633,0.7402,-0.4439,0.63794,0
LY2874455,0.5456,0.4953,0.3531,0.4867,0.8529,-0.3369,0.54672,0
MLS000778276,0.5455,NA,NA,0.4448,0.6234,-0.4402,0.5378999999999999,2
PNU-74654,0.545,0.5348,0.4419,0.7157,0.6616,-0.3259,0.5798,0
"Pfmrk inhibitor, wr 216174",0.545,0.4573,0.338,0.3933,0.8291,-0.4035,0.51254,0
Zardaverine,0.5449,0.5433,0.3344,0.4758,0.6653,-0.3299,0.51274,0
Docetaxel Intermediate,0.5448,0.3802,0.3918,0.3893,0.576,-0.4489,0.45642,0
Piceatannol,0.5447,0.3783,0.3982,0.37,0.5254,-0.3445,0.44332,0
MLS000082430,0.5447,0.4333,NA,0.4088,0.4279,-0.4417,0.453675,1
VX-745,0.5447,0.4778,NA,0.4314,0.6817,-0.4182,0.5339,1
Vidarabine,0.5446,0.3839,0.376,NA,0.6114,-0.3693,0.47897500000000004,1
Macitentan,0.5443,0.4585,NA,0.3468,0.6201,-0.4099,0.492425,1
Cladribine,0.544,0.524,0.3825,0.5567,0.7765,-0.3341,0.55674,0
AZD5363,0.5436,0.412,NA,0.6246,0.8729,-0.4178,0.613275,1
NNC 26-9100,0.5435,0.3913,0.3507,0.3996,0.3972,-0.3382,0.41646,0
RO-281675,0.5422,0.6285,0.3911,0.632,0.6581,-0.3527,0.57038,0
Lonidamine,0.5421,0.5104,NA,0.6033,0.7603,-0.3312,0.604025,1
Cyclosporin A,0.542,0.4614,NA,0.6664,0.7285,-0.3356,0.599575,1
Aprepitant,0.5417,0.5196,NA,0.3588,0.6243,-0.3313,0.5111,1
MLS000583957,0.5415,0.5204,0.5579,0.5367,0.6355,-0.3253,0.5584,0
BDBM50442904,0.5415,0.3858,0.3524,0.6003,0.8408,-0.3684,0.54416,0
Dacomitinib,0.5412,0.5445,0.4756,0.3845,0.8103,-0.3343,0.55122,0
SCH-79797,0.5411,0.6466,NA,0.4808,0.4546,-0.3335,0.530775,1
TAK-733,0.5409,0.5778,0.3382,0.4998,0.5527,-0.4387,0.50188,0
BRD-K08121566,0.5409,0.3821,0.4586,0.4824,0.593,-0.3681,0.4914,0
Nilotinib,0.5407,0.5585,0.5715,0.5693,0.811,-0.3498,0.6102,0
RG7388,0.5403,0.6387,NA,NA,0.4887,-0.3334,0.5559000000000001,2
Phorbol 12-myristate-13-acetate,0.5402,0.838,0.44,0.3739,0.844,-0.3639,0.60722,0
Levofloxacin,0.5402,0.4818,0.4229,0.5025,0.7109,-0.4373,0.53166,0
DOCETAXEL,0.54,0.4658,0.3454,0.3433,0.3755,-0.4324,0.414,0
Chelerythrine,0.5397,0.3809,NA,0.5253,0.7527,-0.4116,0.54965,1
PI-103,0.5396,0.5724,0.4574,0.5765,0.8031,-0.3229,0.5898,0
PSI-7977,0.5395,0.4772,NA,NA,0.7094,-0.4551,0.5753666666666667,2
Alectinib,0.5388,0.5118,0.4506,0.3445,0.7196,-0.321,0.51306,0
Disulfiram,0.5384,0.5419,0.3504,0.3703,0.7932,-0.3387,0.51884,0
ZINC01050121,0.5384,0.5913,0.3457,0.5539,0.6801,-0.325,0.54188,0
Phenylbutazone,0.5383,0.4451,NA,NA,0.6709,-0.4871,0.5514333333333333,2
AZD7545,0.5383,0.4035,0.4602,NA,0.5644,-0.3389,0.49160000000000004,1
Camptothecin,0.5383,0.606,0.4698,0.422,0.5483,-0.3231,0.51688,0
Kinetin Riboside,0.5382,0.6149,0.3536,0.5605,0.7744,-0.3822,0.56832,0
SPOX1_000823,0.5379,0.5052,NA,0.3404,0.8126,-0.3425,0.549025,1
Momelotinib,0.5378,0.5642,0.4583,0.6644,0.7416,-0.3284,0.59326,0
1166227-08-2,0.5376,0.7716,NA,0.5594,0.7244,-0.3463,0.64825,1
