compound,azt,los,nib,quine,vir,similarity,meansim,nas
Phorbol Myristate Acetate,0.456,0.3402,0.4323,0.3695,0.4151,-0.3308,0.40262000000000003,0
Taranabant,0.456,0.391,0.4279,NA,0.3808,-0.4481,0.413925,1
Pioglitazone,0.4559,0.3616,0.5652,0.4722,0.4004,-0.3611,0.45106,0
Tretinoin,0.4536,0.5484,0.6072,0.4815,0.4147,-0.3232,0.50108,0
Levonorgestrel,0.4534,0.4433,0.3675,0.3825,0.3787,-0.3238,0.40508,0
BRD-K37303684,0.4533,0.3938,NA,NA,NA,-0.3356,0.42355,3
ZSTK 474,0.4522,0.6534,0.5333,0.455,0.4237,-0.3246,0.50352,0
Momelotinib,0.4514,0.5764,0.511,0.5167,NA,-0.4102,0.5138750000000001,1
PLX-4720,0.4513,0.5841,0.4102,0.4696,0.3795,-0.3367,0.45894,0
TGX 221,0.4497,0.518,0.7584,0.5526,0.4824,-0.3328,0.5522199999999999,0
AC1O9EM7,0.4497,NA,0.6649,NA,NA,-0.4066,0.5573,3
BRD-K69888333,0.4484,0.403,0.4552,NA,NA,-0.4313,0.43553333333333333,2
Diphenidol,0.4467,NA,NA,NA,0.3585,-0.3586,0.40259999999999996,3
UNII-5308DT8060,0.4465,0.4626,NA,NA,0.3355,-0.3499,0.41486666666666666,2
CHEMBL2136735,0.4462,0.706,0.7703,0.6052,0.4381,-0.3315,0.59316,0
Pomalidomide,0.4454,NA,0.3958,0.3623,NA,-0.3268,0.40116666666666667,2
PF-03758309,0.4454,0.3663,0.4913,0.5785,0.4898,-0.3215,0.47426,0
DC-45-A2,0.4445,0.3238,NA,0.3828,0.3523,-0.3526,0.37585,1
Fumonisin-B1,0.4442,0.4282,NA,0.3771,NA,-0.3276,0.4165,2
O-Demethylated Adapalene,0.4425,0.4594,0.6859,0.3549,0.462,-0.3238,0.48094,0
Quiflapon,0.4406,0.4547,0.564,0.5091,0.428,-0.3244,0.47928,0
Scoulerine,0.4403,NA,0.4134,0.3537,NA,-0.3313,0.4024666666666667,2
Chlorambucil,0.437,0.3971,0.5374,0.4083,NA,-0.3701,0.44495,1
4-Methoxy-2-(4-propoxyphenyl)quinazoline,0.4368,0.3953,NA,NA,0.4292,-0.3813,0.4204333333333333,2
FOXY-5,0.4367,0.621,NA,NA,NA,-0.3415,0.52885,3
Iopanoic acid,0.4344,NA,0.5534,0.3688,NA,-0.396,0.4522,2
CID 75037095,0.4343,0.4214,NA,0.3725,NA,-0.344,0.4094,2
PDK1 Inhibitor,0.4323,0.4626,0.4554,0.4633,0.4764,-0.3408,0.458,0
Trimetozine,0.4318,NA,NA,0.3221,NA,-0.3383,0.37695,3
CBIOL_001848,0.4287,0.5955,0.4311,NA,0.5652,-0.3559,0.505125,1
AK-778/12434114,0.4276,0.344,0.6801,NA,NA,-0.3335,0.4839,2
Voreloxin (Hydrochloride),0.4272,NA,0.3871,0.425,NA,-0.3872,0.4131,2
PK04_096316,0.427,NA,0.4485,NA,NA,-0.3816,0.43775,3
FR-180204,0.4243,0.5305,0.4181,0.4533,0.4097,-0.3787,0.44718,0
AC1L2X6Z,0.424,0.4576,0.3958,NA,0.4293,-0.342,0.426675,1
Ammonium Glycyrrhizinate,0.4234,0.4328,NA,NA,NA,-0.3477,0.42810000000000004,3
Alectinib,0.4233,0.4616,0.5089,0.3631,0.3226,-0.3539,0.4159,0
Dapivirine (TMC120),0.4229,NA,0.3886,0.3813,NA,-0.3407,0.3976,2
OSI-027,0.4222,0.4714,0.5887,0.4031,0.3835,-0.3319,0.45378,0
SCHEMBL6874948,0.4207,0.5819,0.7196,0.5282,0.5245,-0.3355,0.55498,0
Teniposide,0.42,0.4204,0.6984,0.4316,0.4775,-0.3277,0.48958,0
Dacomitinib,0.4191,0.4917,0.6003,0.5165,NA,-0.3337,0.5069,1
7-Nitroindazole,0.4186,0.401,0.3274,0.4387,0.4368,-0.3303,0.4045,0
MW-STK33-100,0.4157,0.4356,NA,NA,0.363,-0.3252,0.40476666666666666,2
HG-14-10-04,0.4146,0.6825,0.5782,0.469,0.4398,-0.3439,0.5168200000000001,0
Cucurbitacin I,0.4146,NA,0.415,NA,0.4472,-0.3354,0.4256,2
COL-3,0.4144,0.5428,0.5574,0.4499,0.4164,-0.3356,0.47618,0
BMS-536924,0.4137,0.4901,0.4163,0.5064,0.3868,-0.3821,0.44266,0
16Beta-bromoandrosterone,0.4133,0.6189,0.5133,NA,0.3327,-0.3392,0.46955,1
MLS000879464,0.4117,0.3675,NA,NA,0.3756,-0.3221,0.38493333333333335,2
noscapine,0.4116,0.5437,0.6054,0.3929,0.442,-0.3567,0.47912,0
Zileuton,0.4094,0.4729,0.4154,0.3717,NA,-0.3342,0.41735,1
WH-4-025,0.4092,0.6316,0.7016,0.3881,0.4718,-0.3257,0.52046,0
Ingenol Mebutate,0.4087,0.3593,NA,0.4983,0.3302,-0.3308,0.399125,1
L-690488,0.4087,0.6657,0.5317,0.4737,0.4424,-0.4795,0.50444,0
Galeterone,0.4086,NA,0.6319,NA,NA,-0.3315,0.52025,3
CPI-613,0.4078,NA,0.3607,NA,NA,-0.4271,0.38425,3
Iguratimod,0.4073,NA,NA,0.3369,NA,-0.3815,0.3721,3
BRD-K14091022,0.407,0.364,0.3314,NA,NA,-0.3479,0.36746666666666666,2
PHA-767491,0.406,0.4117,0.573,0.5152,0.426,-0.334,0.46638,0
F1679-0128,0.403,0.3395,NA,0.3399,NA,-0.3416,0.3608,2
CHEMBL3182395,0.3993,0.4103,0.6497,0.4293,NA,-0.3569,0.47215,1
TL Aurora 09,0.3991,NA,0.3783,NA,NA,-0.407,0.38870000000000005,3
CHEMBL2139070,0.3943,0.3463,0.4098,NA,NA,-0.4537,0.3834666666666667,2
NCGC00346967-01,0.3942,0.5912,0.7221,0.4384,0.3662,-0.3245,0.50242,0
KU0060648,0.3941,0.5278,0.7064,NA,0.38,-0.3731,0.502075,1
Amethopterin,0.3937,0.4213,0.4266,NA,NA,-0.3655,0.41386666666666666,2
C21H27N7O3,0.3919,0.5953,0.3777,0.537,0.3538,-0.3433,0.45114000000000004,0
CHEMBL2136858,0.3919,NA,NA,0.3605,NA,-0.4135,0.3762,3
Alprostadil,0.3918,0.4548,0.3778,0.4607,0.3215,-0.4306,0.40132,0
C23H24CLN3O5,0.3914,0.4784,0.6878,NA,NA,-0.3369,0.5192,2
BRD-K01425431,0.3903,0.3978,0.5279,0.4639,0.3933,-0.3382,0.43463999999999997,0
Avicin-D,0.3902,0.4863,0.4874,NA,0.5003,-0.3666,0.46604999999999996,1
CHEMBL2135649,0.3897,NA,0.4068,NA,NA,-0.4122,0.39825,3
BRD-K32568627,0.3896,NA,0.4681,NA,NA,-0.4028,0.42885,3
Verapamil,0.3894,0.3892,0.6224,0.4156,0.3222,-0.3794,0.42776,0
Dehydroepiandrosterone Acetate,0.3877,NA,0.3378,0.493,0.3904,-0.3589,0.402225,1
SPOX1_000823,0.3868,0.415,0.4851,NA,0.3252,-0.4254,0.40302499999999997,1
NU-7026,0.3865,0.4057,0.3526,0.3925,0.395,-0.3403,0.38646,0
Idelalisib,0.3852,0.4879,NA,0.5529,0.4047,-0.3212,0.457675,1
CCT036477,0.3849,NA,0.4708,NA,NA,-0.3565,0.42785,3
Fedratinib,0.3844,0.5884,0.8127,0.6414,0.8096,-0.3222,0.6473,0
PCL2_000154,0.3841,0.4137,0.5946,NA,0.4143,-0.4019,0.451675,1
BRD-K60067222,0.3835,0.3567,NA,0.5148,NA,-0.4333,0.41833333333333333,2
PRIMA 1,0.3833,0.37,NA,0.3694,NA,-0.329,0.3742333333333333,2
SCHEMBL12684744,0.383,0.4065,NA,0.3982,0.5054,-0.3254,0.42327499999999996,1
AC1O9BJ3,0.3828,NA,0.7426,NA,NA,-0.3618,0.5627,3
BRD-K72539944,0.3827,NA,0.5649,NA,NA,-0.3619,0.4738,3
Estradiol,0.3823,0.4497,0.4634,0.5835,0.3601,-0.3448,0.4478,0
CGK733,0.3813,0.6138,0.4398,0.5222,0.487,-0.3523,0.48882,0
Desoxymetasone,0.3811,0.4887,0.6898,0.4682,NA,-0.3672,0.50695,1
Lidoflazine,0.3808,0.4054,0.7419,NA,NA,-0.3311,0.5093666666666666,2
Lidoflazine,0.3808,0.4054,0.7419,NA,NA,-0.3311,0.5093666666666666,2
Bazedoxifene HCl,0.3788,0.3468,0.8313,NA,NA,-0.3623,0.5189666666666667,2
Dexamethasone 21-acetate,0.3782,0.3669,0.5599,0.328,NA,-0.3425,0.40825,1
ENMD-2076,0.377,0.6277,0.6147,0.4188,0.3628,-0.3246,0.4802,0
Epirizole,0.3767,0.3773,0.3822,0.3504,NA,-0.3274,0.37165,1
HSCI1_000314,0.3765,0.4214,0.563,0.4689,NA,-0.3303,0.45744999999999997,1
BRD-K87779281,0.3763,NA,0.4314,NA,NA,-0.3278,0.40385000000000004,3
Axitinib,0.3755,NA,NA,0.3267,0.3798,-0.3408,0.3606666666666667,2
SCHEMBL14379041,0.3739,0.4352,0.4796,0.3653,0.3855,-0.3426,0.4079,0
Bepotastine Besilate,0.3736,NA,0.3461,0.6022,0.3564,-0.3238,0.419575,1
Isotretinoin,0.3729,NA,0.6573,NA,NA,-0.3955,0.5151,3
AT-7519,0.3726,0.6475,0.5777,0.5557,0.3977,-0.3362,0.51024,0
Felodipine,0.3726,0.5067,NA,0.365,NA,-0.3449,0.4147666666666667,2
Acetyl-Geranyl-Cysteine,0.3718,NA,0.3824,0.5382,NA,-0.3592,0.4308,2
SCHEMBL570779,0.3717,0.4301,0.5066,0.4046,NA,-0.3307,0.42825,1
SCHEMBL3958507,0.3708,0.6759,NA,0.5323,0.4017,-0.3624,0.495175,1
AC1O7M2R,0.3701,0.3816,0.3942,NA,NA,-0.3418,0.3819666666666667,2
BMS-299897,0.3699,0.3936,0.43120000000000003,0.352,0.4034,-0.3239,0.39002,0
JNJ-16259685,0.3698,0.3694,NA,NA,NA,-0.3381,0.36960000000000004,3
Prostratin,0.3691,NA,0.477,NA,NA,-0.3433,0.42305,3
CHEMBL3186722,0.3675,NA,NA,NA,0.3265,-0.3473,0.347,3
GSK-J1,0.3671,NA,NA,0.3698,NA,-0.3781,0.36845,3
AB01274770-01,0.3667,0.5386,0.3247,0.389,0.36,-0.3595,0.3958,0
PP 2,0.3658,0.3661,0.5208,0.5318,0.3539,-0.3246,0.42768,0
HMS2093P09,0.3657,0.4239,0.5291,0.3512,0.3374,-0.3551,0.40146,0
BRD-K55827386,0.3644,0.4953,0.387,0.447,NA,-0.3219,0.423425,1
Betahistine,0.3634,0.5007,NA,NA,0.4832,-0.3911,0.4491,2
GR-55562,0.3605,0.5278,0.7239,0.4192,NA,-0.4549,0.50785,1
GSK-3 Inhibitor IX,0.3588,0.4784,0.604,0.5843,0.4017,-0.322,0.48544,0
Fenretinide,0.3588,0.5379,0.4603,0.5674,0.5128,-0.3268,0.48744000000000004,0
Voriconazole,0.3584,0.3714,NA,0.4722,0.3816,-0.3559,0.39590000000000003,1
Nafadotride,0.3576,0.4024,NA,NA,0.5212,-0.3452,0.42706666666666665,2
NSC141540,0.3575,NA,0.771,NA,0.3402,-0.3278,0.48956666666666665,2
CHEMBL2133926,0.3573,0.3302,0.4245,NA,NA,-0.4011,0.37066666666666664,2
Aminopurvalanol,0.357,0.6593,0.7129,0.3753,0.3712,-0.3469,0.49513999999999997,0
BRD-K67090983,0.356,0.3719,0.4313,NA,NA,-0.4527,0.3864,2
CHEMBL2360495,0.356,0.7219,0.4308,0.3373,0.3539,-0.4911,0.43998,0
Prochlorperazine,0.355,0.4775,0.6835,0.4519,NA,-0.3255,0.491975,1
N-Cyclooctyl-4-methylbenzenesulfonamide,0.355,NA,0.6286,NA,NA,-0.3581,0.4918,3
SCHEMBL17857056,0.3535,0.5106,0.4649,0.41,0.3922,-0.3503,0.42624,0
KUC111774N,0.3533,0.5895,0.5871,0.4316,0.3596,-0.328,0.46421999999999997,0
"Apitolisib (gdc-0980, rg7422)",0.3532,0.5952,0.4023,0.4621,0.4454,-0.3234,0.45164,0
SPECTRUM_001645,0.3529,0.4951,0.5086,0.361,0.406,-0.3619,0.42472,0
BRD-K90543092-001-01-2,0.3525,0.4139,0.3706,NA,NA,-0.3444,0.379,2
NSC25485,0.3524,0.6256,0.4153,0.43120000000000003,0.3619,-0.3464,0.43728,0
ABT-751,0.3518,0.3574,0.4086,0.3365,0.3629,-0.3296,0.36344,0
Bezafibrate,0.3511,0.3939,NA,NA,0.3417,-0.3519,0.36223333333333335,2
BRD-K47512679,0.35,0.5677,NA,0.3381,NA,-0.3633,0.41859999999999997,2
NCGC00170405-01,0.3498,NA,0.5694,NA,0.3234,-0.3949,0.4142,2
BRD-K38477985,0.3487,0.5328,0.5042,0.6392,0.3639,-0.3697,0.47776,0
Chlorpheniramine,0.3477,0.4395,NA,NA,NA,-0.3934,0.3936,3
SA-1456977,0.347,NA,NA,NA,0.4605,-0.3979,0.40375,3
Cnqx,0.3468,NA,0.4298,NA,0.3742,-0.3304,0.3836,2
BRD-K76418961,0.3458,0.3461,0.4384,0.3818,NA,-0.4341,0.378025,1
Dinoprostone,0.344,0.357,0.4599,NA,0.3371,-0.3805,0.3745,1
Dronedarone HCl,0.3437,0.4316,0.8049,0.374,NA,-0.393,0.48855,1
Mbcq,0.3434,0.4539,0.3922,NA,NA,-0.3596,0.3965,2
CHEMBL2144875,0.3427,0.5615,NA,NA,NA,-0.3984,0.4521,3
Devazepide,0.3425,NA,0.5051,NA,0.3637,-0.3501,0.40376666666666666,2
Milciclib (PHA-848125),0.3417,0.4069,0.5176,NA,0.3892,-0.3304,0.41385,1
CHEMBL2359798,0.3414,0.4371,0.3701,0.6305,NA,-0.4024,0.444775,1
TAS-103 (dihydrochloride),0.3397,0.473,0.4511,NA,NA,-0.3238,0.4212666666666667,2
Mycophenolate Mofetil,0.3392,0.6286,0.3801,0.4392,0.3685,-0.3338,0.43112,0
Ganciclovir,0.3387,0.4564,NA,0.3698,0.5338,-0.35,0.424675,1
CEP-701,0.3387,0.428,NA,NA,0.3505,-0.3435,0.3724,2
"2-(2,4-Dichlorophenoxy)-n-(4-methyl-2-nitrophenyl)acetamide",0.3386,0.3923,0.5157,NA,NA,-0.339,0.41553333333333337,2
Lintitript,0.338,0.5124,0.4047,0.4523,0.3268,-0.3719,0.40684,0
BS-181,0.3376,0.4607,0.705,0.619,NA,-0.3234,0.530575,1
BRD-K73627655,0.3375,0.3312,NA,NA,NA,-0.3391,0.33435000000000004,3
BRD-K80442083,0.3371,NA,0.4156,NA,NA,-0.3447,0.37635,3
CHEMDIV3_005068,0.3365,NA,0.563,NA,NA,-0.3318,0.44975,3
BRD-K60391168,0.3361,0.4032,NA,NA,NA,-0.3369,0.36965000000000003,3
"O-(OCTAHYDRO-1H-4,7-METHANOINDEN-5-YL) HYDROGEN CARBONODITHIOATE",0.3359,NA,0.6973,0.5103,NA,-0.3914,0.5145,2
Auranofin,0.3353,0.4056,0.4182,0.4153,0.3339,-0.4134,0.38166,0
Lypressin,0.3351,0.3457,0.3588,0.3315,NA,-0.3947,0.342775,1
Reversine,0.3348,0.3706,0.4862,0.3409,0.3954,-0.3873,0.38558,0
BRD-K84528570,0.3339,NA,NA,0.6846,NA,-0.3667,0.50925,3
Indole-3-carbinol,0.3328,0.3377,0.4109,NA,NA,-0.3382,0.36046666666666666,2
Scriptaid,0.3323,0.4142,0.6129,NA,0.3756,-0.3273,0.43374999999999997,1
1166227-08-2,0.3318,0.5169,0.5127,0.3722,0.4181,-0.332,0.43034,0
Indirubin-3'monoxime,0.3315,0.3986,0.5156,NA,NA,-0.4029,0.41523333333333334,2
Bithionol,0.3304,0.4066,0.497,0.3247,0.3734,-0.3781,0.38642,0
CID 74180475,0.3301,NA,NA,NA,0.4074,-0.3318,0.36875,3
Osimertinib,0.3299,0.3782,0.6442,0.7488,0.327,-0.3582,0.48562,0
karakoline,0.329,0.471,0.3245,NA,NA,-0.4223,0.37483333333333335,2
Colforsin,0.3288,0.4545,NA,0.3554,0.3634,-0.3805,0.375525,1
179324-69-7,0.3288,0.4957,0.5466,0.4164,0.409,-0.3293,0.43929999999999997,0
SMP2_000249,0.3287,0.507,0.3938,0.3788,0.4783,-0.3392,0.41732,0
AMD-070 (hydrochloride),0.3284,0.5362,NA,0.3891,NA,-0.3777,0.4179,2
1-(4-fluorobenzyl)-N-(piperidin-4-yl)-1H-benzo[d]imidazol-2-amine,0.328,NA,0.6055,NA,NA,-0.4203,0.46675,3
HY-11007,0.3273,0.478,0.5125,0.3637,0.4005,-0.3264,0.4164,0
CHEMBL2135770,0.3269,0.6763,0.4152,0.3581,NA,-0.3689,0.444125,1
Triciribine,0.3256,0.3902,0.4717,NA,0.4082,-0.3224,0.398925,1
CHEMBL1673039,0.3253,0.6135,0.5253,0.4686,0.3962,-0.3507,0.46578,0
Cediranib,0.325,0.3542,0.8347,NA,0.3221,-0.3242,0.459,1
Arglabin,0.3239,NA,0.4552,NA,NA,-0.3263,0.38955,3
SMR000651449,0.3235,0.4308,0.5,0.3744,NA,-0.3631,0.407175,1
CHEMBL3186554,0.3231,NA,0.3856,NA,NA,-0.3666,0.35435,3
CHEMBL472694,0.3227,0.5356,NA,NA,NA,-0.3522,0.42915,3
IN1549,0.3211,0.5229,NA,0.4297,0.4888,-0.3378,0.44062500000000004,1
252916-29-3,NA,0.5511,NA,0.3371,NA,-0.3481,0.44410000000000005,3
BRD-K08663380,NA,0.3854,NA,0.3733,0.3825,-0.3295,0.3804,2
Adarotene,NA,0.3612,0.5264,0.3405,NA,-0.3245,0.40936666666666666,2
Diphenylpyraline,NA,0.339,0.3517,NA,0.3366,-0.4318,0.34243333333333337,2
TENOVIN-1,NA,0.333,0.8377,0.3495,NA,-0.4115,0.5067333333333334,2
SCHEMBL10026606,NA,0.3262,0.6399,0.3432,0.3703,-0.3337,0.4199,1
HE044657,NA,0.3211,NA,0.4222,0.3717,-0.3223,0.37166666666666665,2
(+)-Camptothecin,NA,0.7252,0.6891,0.3737,0.3523,-0.4361,0.535075,1
Cymarin,NA,0.7107,0.3954,0.3779,0.4488,-0.3458,0.48319999999999996,1
AC1NWALF,NA,0.6825,0.5355,0.5199,0.4539,-0.3276,0.54795,1
Bufalin,NA,0.6782,0.3836,NA,0.4125,-0.3237,0.49143333333333333,2
Elliptecine,NA,0.6479,0.7508,0.3938,0.4448,-0.3369,0.559325,1
CHEMBL1705313,NA,0.6421,0.3497,0.3842,NA,-0.3358,0.45866666666666667,2
CHEMBL2361177,NA,0.6395,0.3871,NA,0.3841,-0.4009,0.47023333333333334,2
Amylocaine,NA,0.6274,NA,0.5214,NA,-0.3361,0.5744,3
MLS002729057,NA,0.6197,0.5261,NA,0.3546,-0.3518,0.5001333333333333,2
AC1NWALC,NA,0.6193,0.47,0.407,0.3881,-0.3429,0.47109999999999996,1
PRESTWICK3_000646,NA,0.617,NA,NA,0.3306,-0.3557,0.4738,3
Trametinib,NA,0.6017,0.5113,0.3985,0.4212,-0.3414,0.483175,1
ML228,NA,0.6009,0.5536,NA,0.3789,-0.4044,0.5111333333333333,2
C24H25CLFN5O3,NA,0.6007,0.5607,0.5304,0.3877,-0.368,0.519875,1
Isocycloheximide,NA,0.5995,NA,0.5776,0.409,-0.3482,0.5287,2
LDN 193189,NA,0.5985,0.6315,0.3966,0.4137,-0.4436,0.5100750000000001,1
Afuresertib,NA,0.5955,0.5133,NA,NA,-0.3504,0.5544,3
AP26113,NA,0.5952,0.4748,0.3217,0.4037,-0.3391,0.44884999999999997,1
BRD-K55113501-001-01-2,NA,0.5938,NA,0.3867,NA,-0.3303,0.49024999999999996,3
Lasalocid,NA,0.5909,0.78,NA,NA,-0.3609,0.68545,3
SAN1_000751,NA,0.5883,0.4441,NA,0.3225,-0.3408,0.45163333333333333,2
Cycloheximide,NA,0.5881,NA,0.5483,0.4051,-0.3302,0.5138333333333334,2
Acetylcysteine,NA,0.5722,NA,0.3598,NA,-0.3331,0.466,3
Cyproheptadine,NA,0.5672,0.4561,0.6296,0.3771,-0.3347,0.5075000000000001,1
CHEMBL1716096,NA,0.5653,0.6045,0.4035,0.3232,-0.5637,0.474125,1
CHEMBL2141722,NA,0.5638,0.5487,NA,0.3652,-0.323,0.49256666666666665,2
Avicin-G,NA,0.5638,0.5169,0.471,0.4917,-0.3285,0.51085,1
Mefexamide,NA,0.5634,NA,NA,0.5242,-0.3577,0.5438000000000001,3
MLN-0128,NA,0.5596,0.4613,NA,0.4655,-0.3624,0.49546666666666667,2
Camptothecin,NA,0.5535,0.6484,NA,0.4363,-0.3269,0.5460666666666667,2
Calmidazolium,NA,0.5473,0.7344,NA,0.3699,-0.3601,0.5505333333333333,2
Dacinostat,NA,0.5434,0.4895,0.3907,0.3698,-0.3659,0.44835,1
Spironolactone,NA,0.5405,0.3586,0.345,NA,-0.3532,0.41469999999999996,2
CHEMBL1698064,NA,0.5391,0.3559,0.4098,0.3861,-0.354,0.422725,1
Fluorouracil,NA,0.5342,0.4659,NA,0.3729,-0.3462,0.45766666666666667,2
VRT752271,NA,0.5302,0.5417,NA,NA,-0.3254,0.5359499999999999,3
Meclofenamic acid,NA,0.5282,NA,0.5049,NA,-0.3402,0.5165500000000001,3
"L741,626",NA,0.5261,0.6307,NA,NA,-0.3909,0.5784,3
Epirubicin HCl,NA,0.5254,0.4037,0.3452,0.3271,-0.3433,0.40035,1
Deguelin,NA,0.5229,NA,0.3613,0.3635,-0.3281,0.4159,2
"Triazolothiadiazine, 28",NA,0.5146,0.336,0.3419,NA,-0.3289,0.39749999999999996,2
Y-134,NA,0.5125,0.7112,NA,NA,-0.3331,0.61185,3
"Temsirolimus (CCI-779, NSC 683864)",NA,0.5079,NA,0.4701,0.4339,-0.4826,0.47063333333333335,2
CHEMBL2142877,NA,0.5037,0.5687,NA,NA,-0.3328,0.5362,3
BRD-K69159985,NA,0.5031,0.4231,NA,NA,-0.482,0.46309999999999996,3
"3,6-Dimethyl-9-[6-(oxiran-2-yl)-6-oxohexyl]decahydropyrrolo[1,2-a][1,4,7,10]tetraazacyclododecine-1,4,7,10-tetrone",NA,0.4984,0.3959,NA,0.3273,-0.3273,0.4072,2
ST50903421,NA,0.4957,NA,0.342,NA,-0.4118,0.41885,3
CHEMBL2057940,NA,0.4917,0.5831,0.3843,0.4693,-0.4083,0.4821,1
Rhodomyrtoxin B,NA,0.4861,0.6633,NA,0.3218,-0.4461,0.4904,2
Clofarabine,NA,0.481,0.4605,0.3697,NA,-0.3752,0.43706666666666666,2
Irinotecan,NA,0.4803,0.6152,0.356,NA,-0.3212,0.48383333333333334,2
Fludarabine,NA,0.4784,0.6341,0.5083,0.4177,-0.3311,0.509625,1
BMS-509744,NA,0.476,0.5896,0.3638,0.338,-0.368,0.44185,1
Broad-Sai-609,NA,0.4746,0.3345,NA,NA,-0.3731,0.40455,3
BI-2536,NA,0.4722,0.6624,0.3776,0.3524,-0.3241,0.46615,1
Hycanthone,NA,0.4701,0.3535,NA,NA,-0.4451,0.4118,3
GR-79236,NA,0.4696,NA,NA,0.3249,-0.3348,0.39725,3
Valsartan,NA,0.4622,0.3736,0.3556,0.3447,-0.3572,0.384025,1
"Forskolin, NKH477",NA,0.4618,0.3461,NA,NA,-0.3932,0.40395000000000003,3
GSK429286A,NA,0.4617,0.6584,0.4514,0.3551,-0.3435,0.48165,1
SPECTRUM3_001992,NA,0.4597,0.5071,0.3374,0.3604,-0.3312,0.41615,1
MRE-269,NA,0.4575,NA,0.3851,NA,-0.3436,0.4213,3
DIMETHYL FUMARATE,NA,0.4572,0.4663,0.512,NA,-0.33,0.4785,2
PRX-08066 Maleic acid,NA,0.4564,0.3672,0.3866,0.407,-0.3345,0.4043,1
6266-99-5,NA,0.4545,0.5848,0.4401,0.4893,-0.3272,0.49217500000000003,1
Etoposide,NA,0.4544,0.6744,NA,NA,-0.3259,0.5644,3
Zuclomiphene,NA,0.4523,0.8455,0.398,NA,-0.3761,0.5652666666666667,2
CID 75060944,NA,0.4514,0.6189,0.3815,NA,-0.3527,0.4839333333333333,2
MLS002607797,NA,0.4509,0.5076,0.488,0.4299,-0.3226,0.4691,1
LY2801653,NA,0.4483,0.3599,0.3466,NA,-0.3423,0.38493333333333335,2
CHEMBL2142321,NA,0.4474,0.5542,NA,0.3255,-0.3596,0.4423666666666667,2
Obatoclax,NA,0.4472,0.4775,NA,0.351,-0.347,0.4252333333333333,2
17-Hydroxyandrost-4-en-3-one,NA,0.4459,0.3843,NA,NA,-0.329,0.4151,3
Bongkrekic acid,NA,0.438,NA,0.441,NA,-0.4073,0.4395,3
Topotecan,NA,0.4362,0.5928,0.3316,0.3211,-0.3311,0.420425,1
etoposide,NA,0.4345,0.5898,0.3541,NA,-0.3231,0.4594666666666667,2
Hemado,NA,0.433,NA,0.6967,NA,-0.3833,0.56485,3
MLS-0435432.0001,NA,0.4326,0.4261,NA,0.4076,-0.3335,0.4221,2
Bupropion,NA,0.4306,NA,0.3887,0.4486,-0.3516,0.4226333333333333,2
NCGC00172397-01,NA,0.4284,0.5263,NA,0.3316,-0.3327,0.4287666666666667,2
SCHEMBL13991002,NA,0.4276,NA,0.3355,0.3421,-0.3313,0.3684,2
Abexinostat,NA,0.4263,0.4455,NA,0.3725,-0.3221,0.4147666666666667,2
17-DMAG (Alvespimycin) HCl,NA,0.4259,0.5103,0.3298,0.3302,-0.3388,0.39905,1
GDC-0980 (RG7422),NA,0.4253,0.4117,NA,0.4452,-0.3289,0.4274,2
SB 242235,NA,0.4244,0.3846,0.3315,0.3348,-0.3656,0.368825,1
BMY-14802,NA,0.4239,0.3561,NA,0.3441,-0.3621,0.37470000000000003,2
"6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate",NA,0.4238,0.369,NA,NA,-0.3377,0.3964,3
Ornidazole,NA,0.422,NA,0.402,NA,-0.4561,0.41200000000000003,3
CHEMBL2130568,NA,0.4214,0.5127,NA,0.3861,-0.3234,0.44006666666666666,2
Licarbazepine,NA,0.4212,0.3562,0.3216,NA,-0.3575,0.36633333333333334,2
BRD-K55362990,NA,0.421,NA,0.4042,NA,-0.3241,0.41259999999999997,3
Nevirapine,NA,0.4209,NA,0.3852,NA,-0.3232,0.40305,3
Remoxipride,NA,0.4163,NA,NA,0.3835,-0.4434,0.39990000000000003,3
Cladribine,NA,0.4116,0.7052,0.4295,0.4652,-0.3234,0.502875,1
MLS001065858,NA,0.4115,0.5001,NA,NA,-0.3516,0.4558,3
Methandriol,NA,0.4104,0.3992,NA,NA,-0.3391,0.4048,3
"ICI182, 780",NA,0.4098,NA,0.4145,NA,-0.3349,0.41215,3
UNC0638,NA,0.4091,0.7045,0.5383,0.3607,-0.3437,0.50315,1
ST50411348,NA,0.4081,0.456,0.3386,NA,-0.3693,0.40090000000000003,2
Propylthiouracil,NA,0.408,NA,0.4984,0.3606,-0.3795,0.42233333333333334,2
Kolestevan,NA,0.4079,0.7023,NA,NA,-0.3372,0.5551,3
Nitazoxanide,NA,0.4075,0.5351,0.3859,NA,-0.4272,0.44283333333333336,2
BRD-K01621458,NA,0.4062,0.496,NA,0.3227,-0.3356,0.4083,2
Isomammeisin,NA,0.4038,NA,0.4089,NA,-0.3841,0.40635,3
MDL 29951,NA,0.4029,NA,NA,0.3717,-0.3943,0.3873,3
BRD-K21387011,NA,0.402,NA,0.4255,NA,-0.3348,0.41375,3
CHEMBL2057941,NA,0.4014,0.3433,0.5605,0.3899,-0.3379,0.423775,1
BRD-K29251608,NA,0.3987,0.3637,0.3225,NA,-0.3247,0.36163333333333336,2
Megestrol Acetate,NA,0.3907,0.4859,NA,NA,-0.3323,0.4383,3
