compound,azt,los,nib,quine,vir,similarity,meansim,nas
7-Nitroindazole,NA,0.374,NA,0.3966,0.5337,-0.3303,0.43476666666666663,2
Selumetinib,NA,0.3737,0.3346,0.561,0.6927,-0.3281,0.4905,1
AV-412 (free base),NA,0.3728,0.512,0.4399,0.4199,-0.3252,0.43615000000000004,1
313516-66-4,NA,0.3718,NA,NA,0.6214,-0.3459,0.4966,3
CHEMBL2139291,NA,0.3715,NA,0.5389,NA,-0.4419,0.45520000000000005,3
Dacinostat,NA,0.3707,0.4604,0.4684,0.7891,-0.3659,0.52215,1
Paricalcitol,NA,0.369,0.3407,0.5574,0.5862,-0.3491,0.463325,1
Quizartinib,NA,0.3678,NA,0.3292,0.7777,-0.4554,0.49156666666666665,2
BRD-K63423329,NA,0.3677,NA,0.3449,0.4518,-0.3235,0.38813333333333333,2
CHEMBL2131985,NA,0.3665,NA,0.4213,0.5868,-0.3938,0.4582,2
SPOX1_000823,NA,0.3654,NA,NA,0.5728,-0.4254,0.46909999999999996,3
Tacedinaline,NA,0.3643,0.3772,0.4778,0.8391,-0.3289,0.5146,1
AC1NWALC,NA,0.3637,0.4899,0.3966,0.568,-0.3429,0.45455,1
Amitriptyline,NA,0.3629,0.3286,0.3953,0.6906,-0.3878,0.44435,1
"4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione",NA,0.3629,0.363,0.437,0.5663,-0.3277,0.4323,1
Atorvastatin,NA,0.3588,0.36870000000000003,0.3941,0.6349,-0.3215,0.439125,1
Pitavastatin Calcium,NA,0.3571,0.3551,0.4533,0.8005,-0.329,0.4915,1
N6022,NA,0.3526,NA,0.3674,0.8183,-0.3393,0.5127666666666667,2
MAZ51,NA,0.3498,0.3734,NA,NA,-0.3407,0.36160000000000003,3
Dexamethasone 21-acetate,NA,0.3485,0.472,0.368,NA,-0.3425,0.39616666666666667,2
Epirizole,NA,0.3485,NA,0.3558,0.7202,-0.3274,0.47483333333333333,2
BRD-K29251608,NA,0.3484,NA,NA,0.399,-0.3247,0.37370000000000003,3
CHEMBL2361177,NA,0.3484,0.3429,0.3741,0.5057,-0.4009,0.392775,1
Progesterone,NA,0.347,0.4006,0.573,0.4826,-0.3317,0.4508,1
N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide,NA,0.3463,NA,0.5298,NA,-0.3343,0.43805000000000005,3
BRD-K01425431,NA,0.3449,0.3948,0.4206,0.7184,-0.3382,0.469675,1
CHEMBL1706858,NA,0.342,0.335,0.4624,0.4553,-0.3593,0.398675,1
Obatoclax,NA,0.3416,0.3488,0.362,0.6764,-0.347,0.43220000000000003,1
NMS-1286937,NA,0.3409,0.3645,NA,NA,-0.3216,0.3527,3
Clofarabine,NA,0.3368,NA,0.4027,0.6894,-0.3752,0.4763,2
CHEMBL3186554,NA,0.3356,NA,0.3578,NA,-0.3666,0.3467,3
Aminopurvalanol,NA,0.3353,0.383,0.4951,0.4746,-0.3469,0.422,1
Resminostat,NA,0.3332,0.3868,0.4244,0.5852,-0.4659,0.4324,1
Bosutinib,NA,0.3332,0.4045,0.43,0.8864,-0.3231,0.513525,1
Camptothecin,NA,0.3324,0.3578,0.3995,0.5789,-0.3269,0.41715,1
LY2801653,NA,0.3313,NA,NA,0.4551,-0.3423,0.3932,3
NCGC00172397-01,NA,0.3306,NA,NA,0.5977,-0.3327,0.46415,3
LY2874455,NA,0.3305,NA,0.421,0.5691,-0.374,0.44020000000000004,2
Nitazoxanide,NA,0.3299,0.5458,NA,0.649,-0.4272,0.5082333333333333,2
Diloxanide Furoate,NA,0.3283,NA,NA,0.4521,-0.3605,0.3902,3
NCGC00170233-01,NA,0.3272,NA,0.3467,0.4842,-0.3443,0.38603333333333334,2
Palbociclib,NA,0.3258,0.4237,0.4915,0.8393,-0.321,0.5200750000000001,1
Spironolactone,NA,0.3258,0.3367,0.4517,0.438,-0.3532,0.38805,1
PCL2_000154,NA,0.3257,NA,NA,0.604,-0.4019,0.46485,3
NSC25485,NA,0.3255,0.4705,0.3864,0.5082,-0.3464,0.42264999999999997,1
Deguelin,NA,0.3254,NA,NA,0.6175,-0.3281,0.47145000000000004,3
Pomalidomide,NA,0.3244,NA,0.3954,0.4592,-0.3268,0.393,2
3-N-Propylxanthine,NA,0.3231,NA,0.4815,NA,-0.3787,0.4023,3
CPI-613,NA,0.3219,NA,0.5189,NA,-0.4271,0.4204,3
GSK-1070916,NA,0.6841,0.5022,0.4776,0.8991,-0.3536,0.64075,1
5-(6-Aminopurin-9-yl)-2-methyltetrahydrofuran-3-ol,NA,0.6529,NA,0.3588,0.5513,-0.3326,0.521,2
1268524-70-4,NA,0.631,0.5228,0.4942,0.7821,-0.3216,0.607525,1
Budesonide,NA,0.5937,0.466,0.6252,0.5881,-0.324,0.56825,1
PFI-1,NA,0.5878,0.4167,0.5041,0.632,-0.3772,0.53515,1
Saracatinib,NA,0.5839,0.4159,0.4683,0.73,-0.3664,0.549525,1
Infigratinib,NA,0.5345,0.3379,0.4991,0.8753,-0.3269,0.5617,1
LE-135,NA,0.5041,NA,0.3694,0.4821,-0.3216,0.45186666666666664,2
BMS-754807,NA,0.5019,0.421,0.4968,0.5239,-0.3343,0.4859,1
CHEMBL2359459,NA,0.4991,0.382,0.5371,0.4818,-0.3955,0.475,1
Chlorambucil,NA,0.4972,NA,0.5008,0.3892,-0.3701,0.4624,2
Megestrol Acetate,NA,0.4961,0.4625,0.5312,0.4522,-0.3323,0.4855,1
Ingenol Mebutate,NA,0.4898,0.5553,NA,0.4412,-0.3308,0.49543333333333334,2
KU0060648,NA,0.4848,0.4761,0.6153,0.7034,-0.3731,0.5699,1
I-BET151,NA,0.4807,0.4351,0.4661,0.8436,-0.3297,0.5563750000000001,1
MLS002477155,NA,0.4797,NA,NA,0.395,-0.3312,0.43735,3
"Ingenol 3,20-dibenzoate",NA,0.4792,0.4141,0.5358,0.6925,-0.3382,0.5304,1
BRD-K60067222,NA,0.4766,NA,0.5437,0.3881,-0.4333,0.46946666666666664,2
CHEMBL2140299,NA,0.4727,0.366,0.4575,0.6474,-0.3309,0.4859,1
amcinonide,NA,0.4726,0.39,0.4926,0.664,-0.3527,0.5048,1
Aurora A Inhibitor I,NA,0.4664,0.4444,0.3772,0.6503,-0.3672,0.484575,1
Lidoflazine,NA,0.4585,NA,NA,0.6387,-0.3311,0.5486,3
AT 7867,NA,0.458,NA,0.525,0.8329,-0.4757,0.6053,2
Berberine,NA,0.4572,0.4533,0.5673,NA,-0.4361,0.4926,2
Indigo Red,NA,0.4541,0.4262,NA,0.4865,-0.4039,0.4556,2
Indole-3-carbinol,NA,0.4503,0.42,0.3429,NA,-0.3382,0.4044,2
CHEMBL2131973,NA,0.4425,NA,NA,0.6869,-0.3259,0.5647,3
Clofoctol,NA,0.441,NA,0.3674,NA,-0.3768,0.4042,3
Trametinib,NA,0.4388,0.3612,0.6298,0.6396,-0.3414,0.51735,1
UNII-MET7ZRB8Y7,NA,0.4357,0.3239,0.4432,0.5356,-0.3676,0.4346,1
Maprotiline,NA,0.4326,NA,0.406,0.6878,-0.3998,0.5088,2
Tivozanib,NA,0.4303,0.3734,0.5018,0.6195,-0.3733,0.48125,1
GR-55562,NA,0.4286,NA,NA,0.7069,-0.4549,0.56775,3
MLS-0258268.0001,NA,0.4254,0.4147,0.4182,0.6724,-0.4383,0.482675,1
FR-180204,NA,0.4252,0.3499,0.528,0.6394,-0.3787,0.485625,1
Thioridazine,NA,0.4252,0.3319,0.4554,0.8176,-0.3264,0.507525,1
CX-5461,NA,0.4246,0.412,0.4025,0.7623,-0.3339,0.50035,1
AP26113,NA,0.4245,NA,0.5044,0.56,-0.3391,0.4963,2
NVP-BHG712,NA,0.4237,0.3791,0.5016,0.701,-0.3222,0.50135,1
LRRK2-IN-1,NA,0.4231,0.5938,0.5283,0.6595,-0.3411,0.551175,1
AZD4547,NA,0.4221,NA,0.4294,0.7715,-0.3341,0.5409999999999999,2
BRD-A25736793,NA,0.4196,NA,0.4106,0.8023,-0.3229,0.5441666666666667,2
PRIMA 1,NA,0.4192,NA,NA,0.4319,-0.329,0.42555,3
SCHEMBL12684744,NA,0.4178,0.3446,0.4192,0.5537,-0.3254,0.433825,1
BX-795,NA,0.4157,0.3836,0.4747,0.7459,-0.3297,0.504975,1
Pimobendan,NA,0.4155,0.3484,NA,0.387,-0.3243,0.3836333333333333,2
SUDAHWBOROXANE-UHFFFAOYSA-N,NA,0.4154,NA,0.4779,NA,-0.3247,0.44665,3
Nebivolol,NA,0.4129,NA,0.389,0.5467,-0.3593,0.44953333333333334,2
CGP-7930,NA,0.4109,NA,0.3393,0.4797,-0.45,0.40996666666666665,2
Mestanolone,NA,0.4094,NA,0.5344,NA,-0.3648,0.4719,3
1166227-08-2,NA,0.4093,NA,0.516,0.9138,-0.332,0.6130333333333333,2
Mifepristone,NA,0.4091,NA,0.4425,NA,-0.3367,0.4258,3
WH-4-025,NA,0.4074,NA,0.4905,0.6937,-0.3257,0.5305333333333333,2
CHEMBL3182395,NA,0.407,0.3379,0.5132,0.5085,-0.3569,0.44165,1
Fedratinib,NA,0.4056,0.6752,0.4054,0.7314,-0.3222,0.5544,1
Toremifene,NA,0.404,NA,0.5322,0.7645,-0.3629,0.5669,2
AT-9283,NA,0.4026,0.3616,0.3226,0.786,-0.3293,0.4682,1
Galeterone,NA,0.4022,0.3521,NA,0.7216,-0.3315,0.49196666666666666,2
ZINC77024257,NA,0.4005,0.46,0.4319,0.721,-0.3546,0.50335,1
Gly-Gly-Palo,NA,0.3958,NA,NA,0.4364,-0.3331,0.4161,3
Fluticasone Propionate,NA,0.3943,0.4686,0.3797,NA,-0.3452,0.4142,2
BRD-K81249836,NA,0.3927,NA,NA,0.5917,-0.322,0.49219999999999997,3
HG-14-10-04,NA,0.3924,NA,0.5667,0.7686,-0.3439,0.5759,2
Idelalisib,NA,0.3922,NA,0.3479,0.6076,-0.3212,0.4492333333333333,2
Cediranib,NA,0.3896,0.4474,0.4145,0.9022,-0.3242,0.538425,1
Raloxifene,NA,0.3886,0.3363,0.5973,0.6158,-0.3282,0.48450000000000004,1
Flunisolide,NA,0.388,0.4285,0.5344,0.4354,-0.3345,0.446575,1
CHEMBL2135649,NA,0.3846,NA,0.3917,0.4273,-0.4122,0.4012,2
Fludarabine,NA,0.3843,NA,NA,0.4434,-0.3311,0.41385,3
Pimasertib,NA,0.3842,0.3676,0.4916,0.4827,-0.3482,0.431525,1
Cladribine,NA,0.3802,0.3891,0.4863,0.6769,-0.3234,0.48312499999999997,1
vincristine,NA,0.3783,NA,0.3377,0.4789,-0.3947,0.3983,2
Nandrolone,NA,0.3738,NA,0.5075,0.4351,-0.3393,0.43879999999999997,2
SCHEMBL16892136,NA,0.3702,NA,0.4239,0.5879,-0.328,0.46066666666666667,2
Tyrphostin AG-1478,NA,0.3662,0.3384,0.5347,0.84,-0.3486,0.519825,1
SB-203580,NA,0.3656,0.3285,0.4081,0.6422,-0.356,0.4361,1
"Betamethasone 17,21-dipropionate",NA,0.3654,0.3948,NA,NA,-0.3777,0.3801,3
Zileuton,NA,0.363,0.4113,0.59,0.5621,-0.3342,0.48160000000000003,1
DC-45-A2,NA,0.3623,NA,NA,0.4517,-0.3526,0.40700000000000003,3
SAN1_003817,NA,0.3612,NA,NA,0.5087,-0.3225,0.43495000000000006,3
SCHEMBL6851809,NA,0.3605,0.417,0.5983,0.6359,-0.5603,0.5029250000000001,1
Fluorouracil,NA,0.3574,0.4169,NA,NA,-0.3462,0.38715,3
Phorbol Myristate Acetate,NA,0.3571,0.3893,0.4824,0.6335,-0.3308,0.46557499999999996,1
GDC-0980 (RG7422),NA,0.3561,NA,0.4548,0.566,-0.3289,0.45896666666666663,2
CHEMBL2135770,NA,0.356,0.4682,0.4489,0.422,-0.3689,0.423775,1
OSI-906 (Linsitinib),NA,0.3558,NA,0.5024,0.4674,-0.3746,0.44186666666666663,2
BRD-K15168329,NA,0.354,NA,0.3721,NA,-0.321,0.36305,3
Simvastatin,NA,0.3537,0.3601,0.4209,0.5807,-0.3371,0.42885,1
CHEMBL2137729,NA,0.3533,NA,NA,0.5182,-0.337,0.43574999999999997,3
Desoxymetasone,NA,0.3525,NA,0.3738,NA,-0.3672,0.36315,3
HSCI1_000314,NA,0.3523,0.444,0.4105,0.4492,-0.3303,0.414,1
PRX-08066 Maleic acid,NA,0.3509,NA,NA,0.4882,-0.3345,0.41955,3
PP 2,NA,0.3503,0.4745,0.7278,0.6431,-0.3246,0.548925,1
CHEMBL2133926,NA,0.3498,0.3382,0.4391,0.6199,-0.4011,0.43674999999999997,1
Bupropion,NA,0.349,NA,NA,0.4606,-0.3516,0.4048,3
CHEMBL2333343,NA,0.3484,NA,0.3956,0.479,-0.3408,0.4076666666666667,2
sirolimus,NA,0.3478,NA,0.4671,0.6293,-0.3296,0.4814,2
761437-28-9,NA,0.3468,NA,0.516,0.8246,-0.3233,0.5624666666666667,2
BRD-K28610502-001-01-0,NA,0.3462,NA,0.3308,0.5996,-0.3557,0.4255333333333333,2
SPECTRUM_001522,NA,0.3462,0.3838,0.497,0.4276,-0.3277,0.41364999999999996,1
Methotrexate,NA,0.3454,NA,0.4514,NA,-0.3404,0.3984,3
ZSTK 474,NA,0.345,NA,0.6488,0.7822,-0.3246,0.592,2
CHEMBL2136858,NA,0.3426,0.3395,0.4947,0.638,-0.4135,0.4537,1
Cytochalasin B,NA,0.3412,NA,0.389,0.5826,-0.3385,0.4376,2
Iopanoic acid,NA,0.3402,0.4181,NA,0.4364,-0.396,0.39823333333333333,2
OSI-027,NA,0.3384,NA,0.4948,0.6682,-0.3319,0.5004666666666666,2
AC1NSZCT,NA,0.337,0.4359,NA,NA,-0.3704,0.38645,3
Deoxycholic acid,NA,0.3359,NA,0.4235,0.4589,-0.3378,0.40609999999999996,2
AZ20,NA,0.3348,0.4114,0.4176,0.634,-0.3264,0.44945,1
QS-11,NA,0.3334,0.3814,0.5841,0.5877,-0.4637,0.47165,1
MLN-0128,NA,0.3332,NA,0.5544,0.7393,-0.3624,0.5423,2
RO-154513,NA,0.3327,NA,NA,0.4431,-0.3522,0.3879,3
Bazedoxifene HCl,NA,0.3326,NA,0.4671,0.7443,-0.3623,0.5146666666666666,2
BRD-K60297835,NA,0.3325,0.3966,0.5094,0.6933,-0.3765,0.48295,1
Dimesna,NA,0.3325,NA,0.3222,NA,-0.3291,0.32735000000000003,3
Pralatrexate,NA,0.3323,NA,0.5598,NA,-0.3326,0.44604999999999995,3
ENMD-2076,NA,0.321,0.3897,0.4482,0.6001,-0.3246,0.43975,1
Cymarin,NA,NA,0.6116,0.4922,0.5222,-0.3458,0.542,2
Riluzole,NA,NA,0.5474,NA,0.5121,-0.373,0.5297499999999999,3
TAS-103 (dihydrochloride),NA,NA,0.4942,0.3562,0.5481,-0.3238,0.4661666666666667,2
TH-302,NA,NA,0.4752,0.351,NA,-0.324,0.4131,3
Methandriol,NA,NA,0.4695,0.4633,0.6732,-0.3391,0.5353333333333333,2
SAN1_000751,NA,NA,0.4512,NA,0.6796,-0.3408,0.5654,3
Dapivirine (TMC120),NA,NA,0.4493,0.3455,0.6326,-0.3407,0.4758,2
5-Nonyloxytryptamine,NA,NA,0.4409,0.4231,0.4983,-0.3255,0.4541,2
Taxifolin,NA,NA,0.4358,0.5363,NA,-0.3904,0.48605,3
Anisomycin,NA,NA,0.4266,0.3438,0.4582,-0.3282,0.4095333333333333,2
Pinacidil,NA,NA,0.4265,0.3831,NA,-0.322,0.4048,3
AC1OCDAW,NA,NA,0.4264,0.3971,0.6036,-0.3215,0.4757,2
AC1MJ3VH,NA,NA,0.425,0.4799,0.5278,-0.3219,0.4775666666666667,2
AC1O8PYD,NA,NA,0.4234,NA,0.7295,-0.3218,0.57645,3
KX2-391,NA,NA,0.4232,NA,0.4986,-0.3322,0.4609,3
VRT752271,NA,NA,0.4158,0.4482,0.3889,-0.3254,0.41763333333333336,2
Syrosingopine,NA,NA,0.4151,0.4321,0.3944,-0.372,0.41386666666666666,2
Acetyl-Geranyl-Cysteine,NA,NA,0.4093,NA,0.5081,-0.3592,0.4587,3
BG-51,NA,NA,0.4058,0.5584,0.5418,-0.3493,0.502,2
Indirubin-3'monoxime,NA,NA,0.4055,0.4299,0.6025,-0.4029,0.4793,2
SCHEMBL17857056,NA,NA,0.4045,0.4685,0.8194,-0.3503,0.5641333333333334,2
Mometasone Furoate,NA,NA,0.401,0.3402,NA,-0.3551,0.37060000000000004,3
BRD-A35207501,NA,NA,0.3907,0.4858,NA,-0.3253,0.43825000000000003,3
SB 242235,NA,NA,0.3894,0.362,0.5027,-0.3656,0.41803333333333337,2
Teriflunomide,NA,NA,0.3856,0.4131,0.5033,-0.3959,0.434,2
HY-11007,NA,NA,0.3833,0.4802,0.7338,-0.3264,0.5324333333333333,2
Lintitript,NA,NA,0.3799,0.3878,0.5959,-0.3719,0.45453333333333334,2
BDBM50377913,NA,NA,0.3756,NA,0.4682,-0.3955,0.4219,3
6266-99-5,NA,NA,0.3701,0.3663,NA,-0.3272,0.36819999999999997,3
NSC650841,NA,NA,0.3699,0.3369,NA,-0.3305,0.3534,3
Mozavaptan,NA,NA,0.3568,0.4008,0.4818,-0.3314,0.41313333333333335,2
AMG 232,NA,NA,0.3533,0.4028,NA,-0.3286,0.37805,3
SPECTRUM_001645,NA,NA,0.3522,0.3408,NA,-0.3619,0.34650000000000003,3
Imatinib,NA,NA,0.3501,0.5341,0.7603,-0.3211,0.5481666666666667,2
BRD-K53501402,NA,NA,0.3486,0.3855,NA,-0.3782,0.36705,3
Ofloxacin,NA,NA,0.3408,0.329,0.5602,-0.3371,0.41000000000000003,2
CHEMBL277800,NA,NA,0.3404,0.3479,0.4714,-0.3247,0.38656666666666667,2
"Temsirolimus (CCI-779, NSC 683864)",NA,NA,0.3403,0.3773,0.4601,-0.4826,0.3925666666666667,2
AC1O7M2R,NA,NA,0.3379,0.4687,NA,-0.3418,0.4033,3
RG7388,NA,NA,0.3372,NA,0.3928,-0.3285,0.365,3
BRD-K69888333,NA,NA,0.3365,0.3701,NA,-0.4313,0.3533,3
KPT-330,NA,NA,0.3365,0.3437,0.5151,-0.3354,0.39843333333333336,2
BRD-K76418961,NA,NA,0.3337,0.3729,0.5825,-0.4341,0.4297,2
Homosalate,NA,NA,0.3295,NA,0.6168,-0.3837,0.47315,3
Purmorphamine,NA,NA,0.3282,0.5121,0.4793,-0.3533,0.4398666666666667,2
Triamterene,NA,NA,0.3279,0.3681,NA,-0.3293,0.348,3
Morin,NA,NA,0.4519,0.3577,NA,-0.3217,0.40480000000000005,3
PIK 75,NA,NA,0.4018,0.5787,0.6163,-0.4145,0.5322666666666667,2
(+)-Camptothecin,NA,NA,0.3801,0.4334,0.5792,-0.4361,0.46423333333333333,2
AZD-5438,NA,NA,0.3766,0.6089,0.6332,-0.3427,0.5395666666666666,2
CHEMBL2144875,NA,NA,0.3735,0.4318,0.504,-0.3984,0.43643333333333334,2
Mosapride,NA,NA,0.3695,0.4048,0.5748,-0.3511,0.4497,2
BRD-K67090983,NA,NA,0.3662,0.3767,0.4221,-0.4527,0.3883333333333333,2
Prostratin,NA,NA,0.3647,NA,0.5288,-0.3433,0.44675000000000004,3
SN-38,NA,NA,0.3497,0.3333,NA,-0.3237,0.3415,3
UNII-5308DT8060,NA,NA,0.3482,0.5888,0.5169,-0.3499,0.48463333333333336,2
Buflomedil,NA,NA,0.3329,NA,0.4423,-0.4673,0.3876,3
BRD-K01621458,NA,NA,0.3294,0.5143,NA,-0.3356,0.42185,3
XMD-1499,NA,NA,0.3255,NA,0.5968,-0.3584,0.46115,3
MLS002607797,NA,NA,0.3252,NA,0.4848,-0.3226,0.405,3
Lypressin,NA,NA,0.3252,0.3799,0.6669,-0.3947,0.45733333333333337,2
BRD-K34394296,NA,NA,NA,0.6256,0.4995,-0.3378,0.56255,3
IN1549,NA,NA,NA,0.5935,0.6558,-0.3378,0.62465,3
Chlorpheniramine,NA,NA,NA,0.5433,0.5111,-0.3934,0.5272,3
Cisapride,NA,NA,NA,0.5145,0.5328,-0.3512,0.52365,3
Voriconazole,NA,NA,NA,0.4896,0.487,-0.3559,0.48829999999999996,3
LGX818,NA,NA,NA,0.4877,0.4418,-0.3422,0.46475,3
STOCK1N-09285,NA,NA,NA,0.4648,0.5792,-0.3514,0.522,3
SUGA1_016079,NA,NA,NA,0.4566,0.4553,-0.3499,0.45594999999999997,3
Iguratimod,NA,NA,NA,0.4384,0.6392,-0.3815,0.5388,3
Afuresertib,NA,NA,NA,0.4323,0.5469,-0.3504,0.48960000000000004,3
Cytarabine,NA,NA,NA,0.4308,0.4555,-0.3805,0.44315000000000004,3
MLS002222336,NA,NA,NA,0.4271,0.5166,-0.3349,0.47185,3
Axitinib,NA,NA,NA,0.4257,0.7436,-0.3408,0.58465,3
Erlotinib,NA,NA,NA,0.4257,0.8262,-0.3258,0.62595,3
Milciclib (PHA-848125),NA,NA,NA,0.4222,0.7371,-0.3304,0.57965,3
BRD-K16464815,NA,NA,NA,0.4217,0.5091,-0.4216,0.46540000000000004,3
RO4987655,NA,NA,NA,0.4099,0.5346,-0.3405,0.47224999999999995,3
GR-79236,NA,NA,NA,0.4092,0.5784,-0.3348,0.4938,3
BMY-14802,NA,NA,NA,0.4073,0.4003,-0.3621,0.4038,3
"MEK162 (ARRY-162, ARRY-438162)",NA,NA,NA,0.4026,0.7756,-0.3243,0.5891,3
MDL 72832,NA,NA,NA,0.3994,0.6252,-0.4083,0.5123,3
Dinoprost,NA,NA,NA,0.3989,0.4546,-0.3315,0.42674999999999996,3
Verapamil,NA,NA,NA,0.3981,0.5263,-0.3794,0.4622,3
BRD-K87779281,NA,NA,NA,0.3967,0.4268,-0.3278,0.41175,3
MDL 29951,NA,NA,NA,0.3961,0.606,-0.3943,0.50105,3
ICG-001,NA,NA,NA,0.3955,0.6036,-0.3291,0.49955000000000005,3
MLS001065845,NA,NA,NA,0.3926,0.4705,-0.3443,0.43155,3
Cobicistat (GS-9350),NA,NA,NA,0.3918,0.5109,-0.3307,0.45135000000000003,3
252916-29-3,NA,NA,NA,0.3903,0.5806,-0.3481,0.48545,3
WZ 3146,NA,NA,NA,0.3825,0.5771,-0.3443,0.4798,3
etoposide,NA,NA,NA,0.3821,0.6205,-0.3231,0.5013000000000001,3
25-Hydroxycholecalciferol,NA,NA,NA,0.3698,0.7147,-0.4022,0.54225,3
Bitopertin,NA,NA,NA,0.3692,0.5657,-0.3982,0.46745,3
PRE-084,NA,NA,NA,0.36870000000000003,0.3939,-0.4459,0.3813,3
Busulfan,NA,NA,NA,0.3641,0.5571,-0.3632,0.4606,3
Moxifloxacin,NA,NA,NA,0.3577,0.4411,-0.321,0.3994,3
ST50411348,NA,NA,NA,0.3486,0.5657,-0.3693,0.45715,3
ML167,NA,NA,NA,0.3481,0.4369,-0.4466,0.3925,3
Ornidazole,NA,NA,NA,0.3459,0.528,-0.4561,0.43695,3
Nafadotride,NA,NA,NA,0.3445,0.5663,-0.3452,0.4554,3
AMD-070 (hydrochloride),NA,NA,NA,0.3445,0.5585,-0.3777,0.4515,3
Donitriptan hydrochloride,NA,NA,NA,0.3429,0.6343,-0.3211,0.4886,3
CHEMBL1698064,NA,NA,NA,0.3397,0.4587,-0.354,0.3992,3
Ticagrelor,NA,NA,NA,0.3312,0.7068,-0.4662,0.519,3
HE044657,NA,NA,NA,0.3297,0.4354,-0.3223,0.38255,3
CHEMBL1887751,NA,NA,NA,0.3275,0.5203,-0.4187,0.4239,3
BRD-K40566034,NA,NA,NA,0.3239,0.4329,-0.352,0.3784,3
Fumonisin-B1,NA,NA,NA,0.3237,0.6194,-0.3276,0.47154999999999997,3
PI828,NA,NA,NA,0.6947,0.6126,-0.3426,0.6536500000000001,3
BRD-K64106162,NA,NA,NA,0.5496,0.4692,-0.3663,0.5094,3
CHEMBL2360506,NA,NA,NA,0.5496,0.3873,-0.3742,0.46845,3
STK151112,NA,NA,NA,0.5319,0.4838,-0.3423,0.50785,3
SA-1456977,NA,NA,NA,0.5231,0.5833,-0.3979,0.5532,3
Gliclazide,NA,NA,NA,0.5207,0.5841,-0.361,0.5524,3
Reversine,NA,NA,NA,0.5063,0.6262,-0.3873,0.5662499999999999,3
GANT-61,NA,NA,NA,0.5047,0.3881,-0.3902,0.4464,3
Tunicamycin From Streptomyces Sp.,NA,NA,NA,0.5045,0.6384,-0.3775,0.57145,3
Metaproterenol,NA,NA,NA,0.4946,0.438,-0.3354,0.4663,3
Bepotastine Besilate,NA,NA,NA,0.4558,0.5952,-0.3238,0.5255,3
BRD-K31427141,NA,NA,NA,0.4558,0.6229,-0.3905,0.53935,3
Somatostatin,NA,NA,NA,0.4425,0.4664,-0.3338,0.45445,3
Prochlorperazine,NA,NA,NA,0.4424,0.7488,-0.3255,0.5956,3
Lavendustin C,NA,NA,NA,0.4409,0.5706,-0.345,0.50575,3
Famciclovir,NA,NA,NA,0.4384,0.6314,-0.372,0.5348999999999999,3
CHEMBL1720543,NA,NA,NA,0.4295,0.4339,-0.3745,0.4317,3
Dronedarone HCl,NA,NA,NA,0.4156,0.6087,-0.393,0.51215,3
SCHEMBL10026606,NA,NA,NA,0.4136,0.557,-0.3337,0.48530000000000006,3
TL Aurora 09,NA,NA,NA,0.4109,0.5176,-0.407,0.46424999999999994,3
RG2833 (RGFP109),NA,NA,NA,0.404,0.5582,-0.4001,0.4811,3
89778-26-7,NA,NA,NA,0.3942,0.4164,-0.3744,0.4053,3
Androstenedone,NA,NA,NA,0.3933,0.5606,-0.3673,0.47695,3
BRD-K10143126,NA,NA,NA,0.3923,0.7992,-0.3499,0.59575,3
Betahistine,NA,NA,NA,0.3903,0.4811,-0.3911,0.4357,3
NCGC00166323-01,NA,NA,NA,0.3835,0.5679,-0.332,0.4757,3
Benperidol,NA,NA,NA,0.3808,0.7113,-0.337,0.54605,3
Deforolimus,NA,NA,NA,0.3788,0.6983,-0.3503,0.5385500000000001,3
"Tazac, Axid, Axid Ar, Nizatidine",NA,NA,NA,0.3744,0.5317,-0.4302,0.45304999999999995,3
MLS002703118,NA,NA,NA,0.3721,0.4894,-0.4074,0.43074999999999997,3
BRD-A31180007,NA,NA,NA,0.3678,0.694,-0.3348,0.5308999999999999,3
Trimetozine,NA,NA,NA,0.3637,0.4491,-0.3383,0.4064,3
Norketamine,NA,NA,NA,0.3473,0.6873,-0.337,0.5173,3
"2-(2,4-Dichlorophenoxy)-n-(4-methyl-2-nitrophenyl)acetamide",NA,NA,NA,0.3436,0.5167,-0.339,0.43015000000000003,3
SCHEMBL12187882,NA,NA,NA,0.3427,0.5977,-0.348,0.4702,3
Cnqx,NA,NA,NA,0.3409,0.447,-0.3304,0.39395,3
"Forskolin, NKH477",NA,NA,NA,0.3388,0.5484,-0.3932,0.4436,3
STK865973,NA,NA,NA,0.3337,0.3873,-0.3399,0.3605,3
CHEMBL1705313,NA,NA,NA,0.3296,0.5661,-0.3358,0.44785,3
BRD-K14091022,NA,NA,NA,0.3283,0.5011,-0.3479,0.41469999999999996,3
MAYBRIDGE4_003028,NA,NA,NA,0.3262,0.5633,-0.4426,0.44475,3
BRD-K55113501-001-01-2,NA,NA,NA,0.3227,0.4439,-0.3303,0.3833,3
