compound,azt,los,nib,quine,vir,similarity,meansim,nas
Itrazole,0.54990000000000006,0.4419,0.6709,0.435,0.3429,-0.461,0.48812,0
Trifluoperazine,0.5492,0.4489,0.8068,0.5366,0.3598,-0.3219,0.54026,0
SPECTRUM1505167,0.5491,0.3875,NA,NA,0.4552,-0.4325,0.46393333333333336,2
BRD-K40225343,0.5482,NA,NA,0.3673,NA,-0.4388,0.45775,3
Tubastatin A,0.5481,0.4109,0.4414,0.3465,NA,-0.3313,0.43672500000000003,1
CHEMBL399379,0.548,0.5082,0.4051,0.4834,0.5177,-0.3264,0.49248000000000003,0
galantamine,0.5472,0.4872,0.391,NA,0.4458,-0.4322,0.4678,1
Nisoxetine,0.5455,0.4507,NA,0.3767,0.4355,-0.4523,0.4521,1
Clomethiazole,0.5452,0.4105,NA,NA,NA,-0.4565,0.47785,3
Doxorubicin,0.5451,0.5472,0.5016,0.5066,0.3223,-0.3219,0.48456000000000005,0
MAYBRIDGE4_003950,0.5446,NA,NA,0.4226,NA,-0.4856,0.4836,3
Linoleamide,0.544,NA,0.6107,NA,NA,-0.569,0.57735,3
Ethylbeta-carboline-3-carboxylate,0.5439,0.4443,NA,NA,NA,-0.4499,0.4941,3
Niclosamide,0.5435,0.596,0.6434,0.5745,0.5378,-0.3234,0.57904,0
Thalidomide,0.5422,NA,0.3722,0.4685,0.3468,-0.4131,0.432425,1
Tyrphostin AG-112,0.5412,0.4298,NA,0.516,0.3252,-0.508,0.45305,1
Andarine,0.541,0.3971,0.3593,0.5071,NA,-0.4311,0.451125,1
Rottlerin,0.5409,0.5727,0.7173,0.3698,0.4579,-0.3308,0.53172,0
SPECTRUM1505034,0.5409,0.4192,NA,0.3796,0.4395,-0.6641,0.44480000000000003,1
BRD-K65971331,0.5403,NA,NA,0.335,NA,-0.3298,0.43765,3
Sepantronium,0.5401,0.4743,0.6699,0.4881,0.4947,-0.3407,0.53342,0
BRD-K03050720,0.5401,0.4636,NA,0.4124,NA,-0.4704,0.47203333333333336,2
Tamibarotene,0.5399,0.5064,0.3863,0.4586,0.438,-0.4048,0.46584,0
Brefeldin A,0.5395,NA,0.537,0.3763,0.3801,-0.3444,0.458225,1
Cisapride,0.5393,0.4184,NA,NA,NA,-0.4507,0.47885,3
Loperamide,0.5375,0.7409,0.7926,0.4519,0.4029,-0.3278,0.58516,0
Cpccoet,0.5372,0.3916,NA,0.542,NA,-0.6447,0.4902666666666667,2
SMR000043226,0.5369,0.368,NA,NA,NA,-0.4097,0.45245,3
BRD-A24396574-001-01-5,0.5366,0.5408,0.4635,0.4189,0.4799,-0.3766,0.48794,0
BAY 87-2243,0.5363,0.5563,0.568,0.4121,NA,-0.3423,0.518175,1
Mibefradil,0.5361,0.4147,0.7909,NA,NA,-0.3619,0.5805666666666667,2
Pictilisib,0.536,0.653,0.7058,0.3705,0.4137,-0.3213,0.5358,0
Linagliptin,0.5351,NA,0.3673,NA,NA,-0.4258,0.45120000000000005,3
CAY10603,0.5351,0.5182,0.5827,0.3955,0.473,-0.3779,0.5009,0
Alitretinoin,0.535,0.4233,0.4024,0.3289,0.36870000000000003,-0.3263,0.41166,0
Broad-Sai-045,0.5349,0.3583,0.5519,0.4768,0.415,-0.326,0.46738,0
RO-281675,0.5344,0.363,0.4512,0.7097,0.3778,-0.3527,0.48722,0
CHEMBL2140299,0.5343,0.3704,0.6834,0.3968,NA,-0.4271,0.496225,1
Chrysin,0.5342,0.353,0.3229,NA,NA,-0.3332,0.40336666666666665,2
Seocalcitol,0.5339,NA,0.3628,NA,NA,-0.4415,0.44835,3
GW 405833,0.5338,0.4378,0.6204,0.5502,0.4104,-0.3393,0.51052,0
316173-57-6,0.5321,0.3832,NA,0.3409,NA,-0.4239,0.41873333333333335,2
GW843682X,0.5316,0.369,0.448,0.5924,0.4291,-0.3211,0.47402,0
Broad-Sai-296,0.5315,0.3884,0.3427,0.3395,0.3896,-0.5162,0.39834,0
SAN1_003817,0.5312,0.3546,0.4366,NA,NA,-0.4182,0.4408,2
Alpelisib,0.5312,0.6047,0.3903,0.3795,0.4304,-0.3319,0.46722,0
CHEMBL2134949,0.5305,0.3945,0.6604,0.3443,NA,-0.4222,0.482425,1
AZD-6482,0.5303,0.6038,0.4499,0.4161,0.37,-0.3433,0.47402,0
Terazosin,0.5302,NA,NA,0.3315,NA,-0.4296,0.43085,3
Progesterone,0.5302,0.5083,0.6178,0.4114,0.3504,-0.3425,0.48362,0
BRD-K74316684,0.5298,0.4435,0.4129,NA,NA,-0.3482,0.4620666666666667,2
Patupilone,0.5297,0.3594,0.5222,NA,NA,-0.4417,0.4704333333333333,2
Glimepiride,0.5291,0.5586,0.4237,0.42,NA,-0.3927,0.48285,1
Valproic acid,0.529,0.4042,NA,0.4045,NA,-0.4255,0.4459,2
Diphenyleneiodonium,0.5289,0.3888,NA,NA,0.4729,-0.3703,0.46353333333333335,2
AC1LDBAO,0.5288,0.4055,0.4055,0.3541,0.4917,-0.3274,0.43712,0
SB525334,0.5287,0.3428,0.4721,0.4449,0.3572,-0.3276,0.42914,0
DY131,0.5285,0.3717,0.4747,NA,NA,-0.4397,0.4583,2
Bonuten,0.5274,NA,NA,0.4643,NA,-0.4164,0.49585,3
Swainsonine,0.527,NA,0.3749,0.4373,NA,-0.4608,0.4464,2
Methotrexate,0.5269,0.523,0.611,NA,0.362,-0.3542,0.505725,1
STK178014,0.5266,0.6012,0.5006,0.5218,0.3846,-0.3479,0.50696,0
STK178014,0.5266,0.6012,0.5006,0.5218,0.3846,-0.3479,0.50696,0
Desoxypeganine,0.5261,0.3465,NA,NA,NA,-0.4573,0.4363,3
Doxylamine,0.5256,0.3518,NA,NA,NA,-0.42,0.4387,3
CHEMBL2144686,0.5254,0.4803,0.6457,NA,NA,-0.7227,0.5504666666666667,2
CHEMBL2132570,0.5249,0.386,0.3768,0.3983,NA,-0.4909,0.4215,1
"1,3-Dipropyl-8-cyclopentylxanthine",0.5248,0.3549,NA,NA,NA,-0.462,0.43985,3
Seliciclib,0.5246,0.587,0.4816,0.5306,0.4402,-0.3211,0.5127999999999999,0
BRD-K10916986-001-01-6,0.5243,NA,0.5418,NA,NA,-0.3253,0.53305,3
Penfluridol,0.5239,0.3827,0.6485,0.373,0.4061,-0.3477,0.46684,0
Canertinib,0.5237,0.5894,0.5821,0.3282,0.4252,-0.3273,0.48972,0
BRD-K95457967,0.5231,NA,0.3681,NA,NA,-0.339,0.4456,3
QL-X-138,0.5228,0.4295,NA,NA,0.3597,-0.4755,0.43733333333333335,2
Nifedipine,0.5227,0.3335,NA,0.3604,0.4028,-0.3404,0.40485000000000004,1
NUTLIN 3,0.5225,0.3789,0.6027,0.5092,0.3422,-0.4578,0.4711,0
ZM323881,0.5223,NA,0.3835,NA,NA,-0.4212,0.45289999999999997,3
Tosedostat,0.5222,0.45,0.4728,0.494,0.3693,-0.332,0.46166,0
MLS-0435542.0001,0.5219,0.3963,NA,0.3227,0.3381,-0.4216,0.39475,1
BRD-K76915833,0.5204,0.3691,NA,0.335,NA,-0.5289,0.4081666666666667,2
GTP 14564,0.5198,0.3394,0.4462,NA,NA,-0.355,0.4351333333333333,2
301836-43-1,0.5196,0.3838,0.5603,0.4338,0.4182,-0.4187,0.46314,0
CHEMBL3188661,0.5189,0.5584,0.4593,0.4053,0.327,-0.338,0.45378,0
"13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",0.5186,0.3802,0.692,0.4451,0.3615,-0.325,0.47947999999999996,0
BRD-K28317853,0.5184,NA,0.5616,NA,NA,-0.5432,0.54,3
PD-98059,0.5181,0.3677,0.5058,0.4548,NA,-0.4632,0.4616,1
Cytochalasin B,0.518,0.3803,0.5021,0.4565,0.4187,-0.3336,0.45512,0
Glipizide,0.5176,0.486,NA,0.329,0.3717,-0.4136,0.426075,1
Epivincamine,0.5173,NA,NA,0.3467,NA,-0.5758,0.432,3
T5285107,0.5172,NA,0.6058,NA,NA,-0.3491,0.5615,3
"Methyl-6,7-dimethoxy-4-ethyl-beta-carboline-3-carboxylate",0.517,0.3528,0.3625,0.5776,NA,-0.414,0.452475,1
BCL-2 Inhibitor,0.517,NA,0.5112,NA,0.4675,-0.3973,0.49856666666666666,2
MLS001178727,0.5168,0.4541,NA,0.4632,NA,-0.4696,0.47803333333333337,2
Bendroflumethiazide,0.5168,NA,0.6209,0.3721,NA,-0.3815,0.5032666666666666,2
Perhexiline,0.5161,0.4481,0.721,0.3635,0.4413,-0.3227,0.498,0
Pevonedistat,0.5152,0.5091,0.6649,0.4303,0.4706,-0.3212,0.51802,0
CHEMBL258148,0.5145,0.4743,0.6949,0.5987,0.41,-0.3565,0.53848,0
CHEMBL1515144,0.514,0.4607,0.5859,NA,0.3989,-0.5408,0.489875,1
Busulfan,0.5139,0.4441,NA,0.3546,NA,-0.5518,0.43753333333333333,2
Tozasertib,0.5138,0.5367,0.8335,0.6348,0.6859,-0.3333,0.64094,0
Cyproterone Acetate,0.5134,NA,0.3262,0.3437,NA,-0.4627,0.3944333333333333,2
ST074627,0.5133,NA,NA,0.4525,0.3224,-0.4128,0.4294,2
Hesperidin,0.5127,0.6246,NA,NA,0.3366,-0.6192,0.4913,2
AV-412 (free base),0.5122,0.3385,0.4076,NA,NA,-0.3884,0.4194333333333333,2
SCHEMBL17052537,0.5122,0.6348,NA,0.4524,0.5362,-0.3227,0.5339,1
[4-(Cyclohexylsulfamoyl)-2-methylphenoxy]acetic acid,0.5119,0.504,NA,0.3482,NA,-0.4993,0.4547,2
CHEMBL2132289,0.5113,0.4057,0.5555,0.519,0.3452,-0.3345,0.46734,0
AC1OCDAW,0.5105,0.6109,0.4092,0.4005,NA,-0.3533,0.482775,1
Pipamperone,0.5105,0.5239,NA,0.3976,NA,-0.4036,0.47733333333333333,2
Roxatidine Acetate,0.5099,0.4221,NA,NA,NA,-0.418,0.46599999999999997,3
"2-(4,5-Dihydro-1H-imidazol-2-yl)quinoxaline",0.5094,0.4717,0.3965,0.3561,NA,-0.4282,0.433425,1
SMR000075319,0.5091,0.4992,0.788,0.4688,0.3609,-0.417,0.5252,0
SMR000002300,0.5089,0.4735,NA,0.3998,NA,-0.4385,0.46073333333333333,2
5-BrdU,0.5087,0.3435,NA,NA,0.3873,-0.5639,0.4131666666666667,2
Temoporfin,0.5077,0.3323,NA,NA,NA,-0.452,0.42000000000000004,3
Ilomastat,0.5076,0.4349,0.3309,0.5563,0.3372,-0.4262,0.43338000000000004,0
Amitriptyline,0.5075,0.3377,0.8051,0.4668,0.3733,-0.4316,0.49808,0
2-Fluoroadenosine,0.5074,0.5686,0.5093,NA,NA,-0.3251,0.5284333333333333,2
Deoxy Cholate,0.5069,0.6149,0.4941,0.3439,NA,-0.4244,0.48995,1
Ticlopidine,0.5066,0.5017,0.3432,NA,0.3993,-0.3487,0.43770000000000003,1
MEGXM0_000032,0.5057,0.4838,0.5153,NA,NA,-0.4098,0.5016,2
Ketotifen,0.5051,0.3698,NA,0.3642,0.3958,-0.3261,0.408725,1
Danusertib,0.5047,0.4545,0.4861,0.4605,0.3817,-0.324,0.4575,0
Flecainide,0.5045,0.377,NA,0.3996,NA,-0.4469,0.4270333333333333,2
Dexamethasone,0.5042,0.3844,0.3611,0.3504,0.3824,-0.5248,0.3965,0
BRD-K78524708,0.5037,0.3742,0.6756,NA,NA,-0.4396,0.5178333333333334,2
Dydrogesterone,0.5035,0.332,NA,NA,NA,-0.4985,0.41774999999999995,3
YM 976,0.5034,0.4167,NA,0.3848,NA,-0.5285,0.43496666666666667,2
WZ-4-145,0.5033,NA,0.7994,NA,NA,-0.3328,0.65135,3
Pterostilbene,0.5029,0.4579,0.547,0.4511,0.3479,-0.3899,0.46136,0
Lomitapide,0.5028,NA,0.5908,NA,NA,-0.3279,0.5468,3
CHEMBL59836,0.5027,0.3332,NA,NA,NA,-0.4547,0.41795000000000004,3
CCG-208137,0.5025,NA,0.5862,NA,NA,-0.3823,0.54435,3
CHEMBL1434137,0.5019,0.4531,0.4025,0.5976,0.404,-0.3219,0.47182,0
BRD-K98634983,0.5017,0.4465,NA,NA,NA,-0.5039,0.4741,3
BRD-K47436535,0.5017,NA,NA,0.3449,NA,-0.4171,0.4233,3
Syrosingopine,0.5014,0.4092,0.3691,0.4007,NA,-0.3235,0.4201,1
SR57227A,0.5013,0.407,NA,0.4804,NA,-0.4265,0.4629,2
NCGC00012588,0.5012,0.4069,0.5898,NA,NA,-0.3915,0.49929999999999997,2
Remacemide,0.5011,0.4327,0.3448,NA,0.3377,-0.4272,0.40407499999999996,1
SCHEMBL2608041,0.5011,0.4593,0.3699,NA,0.3782,-0.5389,0.427125,1
SPECTRUM2_001084,0.5002,0.6677,0.4691,0.6286,0.4638,-0.419,0.54588,0
Imatinib,0.5001,0.5449,0.7819,0.4829,NA,-0.3588,0.57745,1
Berberine,0.4997,NA,0.3546,0.3847,NA,-0.43,0.413,2
MAYBRIDGE4_001981,0.4992,NA,0.6521,NA,0.3527,-0.4342,0.5013333333333333,2
Skiii,0.499,0.4763,0.5187,0.4691,0.3999,-0.3212,0.4726,0
NSC95397,0.4984,0.5181,0.4427,0.3904,0.44,-0.3795,0.45792,0
Sulfasalazine,0.4982,0.3378,NA,NA,NA,-0.513,0.418,3
IMD-0354,0.4978,0.6736,0.6485,0.5025,0.4195,-0.3226,0.54838,0
Pyrimethamine,0.4976,0.5686,0.5794,0.4438,0.4017,-0.3605,0.49822,0
Broad-Sai-595,0.4969,0.3711,0.3948,0.3818,NA,-0.4383,0.41115,1
WZ 4002,0.4966,0.4335,0.6126,0.3983,0.4297,-0.3719,0.47414,0
VU0359998,0.4964,NA,0.4298,NA,NA,-0.4097,0.4631,3
Withaferin A,0.4958,0.5533,0.6807,0.493,0.3805,-0.3218,0.52066,0
Y-39983,0.4958,0.5341,0.4576,0.7595,0.5033,-0.4129,0.55006,0
LY2874455,0.4956,0.4286,0.5411,0.4278,0.4268,-0.3369,0.46398,0
AC1NWAOX,0.4951,0.4006,0.3896,NA,NA,-0.3488,0.42843333333333333,2
SB-216763,0.4951,0.3883,0.5443,0.5516,0.3953,-0.3259,0.47492,0
Bemegride,0.4947,0.5373,NA,0.4331,NA,-0.4495,0.48836666666666667,2
Erythromycin,0.4941,0.7031,NA,0.3377,0.3424,-0.4364,0.469325,1
Strychnine,0.4941,NA,NA,0.5966,NA,-0.5167,0.54535,3
LY-294002,0.494,0.5361,0.5548,0.8574,0.4571,-0.3237,0.57988,0
Entinostat,0.494,0.5657,0.5541,0.5453,0.3702,-0.3221,0.50586,0
BRD-K09926293,0.4935,NA,NA,NA,0.3808,-0.5511,0.43715000000000004,3
BG-51,0.4935,0.4471,0.5037,0.4064,0.4979,-0.3399,0.46972,0
YL-54,0.4934,0.4277,0.4061,0.3579,0.389,-0.4553,0.41482,0
Terconazole,0.4933,0.3676,0.7213,0.3219,NA,-0.6007,0.47602500000000003,1
SA-1457992,0.4925,0.4899,NA,NA,NA,-0.4318,0.49119999999999997,3
"Ridaforolimus (Deforolimus, MK-8669)",0.4922,0.507,NA,NA,0.4079,-0.3359,0.46903333333333336,2
AZD-1152HQPA,0.4911,0.5527,0.3468,0.3614,NA,-0.3219,0.438,1
Gemfibrozil,0.4909,0.4289,NA,NA,0.3988,-0.4646,0.43953333333333333,2
AC1LWZG4,0.4905,NA,NA,0.7581,NA,-0.3411,0.6243,3
ITK Inhibitor,0.4903,0.4683,0.7157,0.6228,0.368,-0.3233,0.53302,0
GW620972X,0.4901,0.4578,0.5943,0.3982,0.5082,-0.3248,0.48972,0
Thiabendazole,0.4895,0.388,0.3215,0.4141,0.355,-0.4221,0.39362,0
Rosiglitazone,0.4893,0.4728,0.6184,0.5021,0.4303,-0.3222,0.50258,0
CHEMBL2130605,0.4891,0.4406,NA,NA,NA,-0.4255,0.46485,3
Wiskostatin,0.4889,0.4454,0.7948,NA,NA,-0.4446,0.5763666666666667,2
CHEMBL2357503,0.4888,NA,0.5444,NA,0.3645,-0.4419,0.4659,2
SCHEMBL1564574,0.4881,0.5653,0.5139,0.3474,0.3992,-0.3228,0.46278,0
Ellagic acid,0.4877,0.3663,0.433,NA,0.4205,-0.3308,0.426875,1
ZG-10,0.4873,0.6366,NA,0.3467,0.3664,-0.4129,0.45925000000000005,1
ZINC04889240,0.4872,0.3478,NA,NA,0.3401,-0.3872,0.3917,2
NVP-AUY922,0.487,0.7158,0.4216,0.4362,0.4585,-0.3422,0.5038199999999999,0
Tigecycline,0.4869,0.3872,0.4726,0.4233,0.4457,-0.3507,0.44314,0
Sunitinib,0.4867,0.4685,0.6733,0.3498,0.338,-0.3336,0.46326,0
BML 210,0.4866,0.4545,0.3864,NA,NA,-0.4978,0.4425,2
BRD-K14781269,0.4864,0.4184,NA,NA,NA,-0.4927,0.4524,3
Thiostrepton,0.4862,0.3801,0.5449,NA,0.3799,-0.3479,0.44777500000000003,1
BIX01294,0.486,0.432,0.7816,0.552,0.4237,-0.4309,0.53506,0
PD-173074,0.486,0.3828,0.7561,0.4808,0.4704,-0.3222,0.51522,0
Pazopanib,0.4858,0.5652,0.4907,0.5034,0.3516,-0.3225,0.47934,0
Lapatinib,0.4853,0.5062,0.7173,0.4939,0.4014,-0.4204,0.5208200000000001,0
NU-7441,0.4851,0.5295,0.5577,0.4048,0.3512,-0.3353,0.46565999999999996,0
Glyburide,0.4847,0.3414,0.3626,NA,0.4072,-0.4,0.39897499999999997,1
SB-203580,0.4844,0.4962,0.4441,0.3428,0.3911,-0.3594,0.43172,0
CHEMBL2131973,0.4844,0.418,0.5445,NA,NA,-0.3534,0.4823,2
Amlodipine,0.4842,NA,0.7552,NA,NA,-0.3657,0.6197,3
NVP-AEW541,0.4841,0.469,0.4713,0.4361,0.3958,-0.4696,0.45126,0
"THR1 Inhibitor, 2",0.484,0.3839,0.4408,NA,0.345,-0.4291,0.413425,1
SCHEMBL17497315,0.4834,0.5982,NA,0.325,NA,-0.4375,0.46886666666666665,2
Somatostatin,0.4832,0.3445,0.5167,0.3588,0.3643,-0.5345,0.41350000000000003,0
Mevastatin,0.4831,0.5469,0.6957,0.3586,0.3731,-0.405,0.49148,0
Alfuzosin,0.4826,0.3544,NA,0.4074,NA,-0.498,0.4148,2
Iniparib,0.4825,0.6573,NA,0.4298,0.3307,-0.4487,0.475075,1
C30H33N3O5S,0.4823,0.6833,0.7036,0.4696,0.3374,-0.3545,0.53524,0
CHEMBL168972,0.4817,NA,NA,0.3923,NA,-0.5587,0.437,3
ZINC6718453,0.4812,0.4908,0.5285,0.3543,0.3579,-0.3617,0.44254,0
CHEMBL41721,0.4811,0.3842,0.3665,NA,NA,-0.4779,0.4106,2
Ursolic acid,0.4811,0.5183,0.7212,0.4645,0.516,-0.4242,0.54022,0
PF431396,0.481,0.6768,0.47,0.4161,0.5037,-0.3398,0.50952,0
Tetrahydrobiopterin,0.4808,NA,NA,NA,0.4493,-0.4298,0.46504999999999996,3
AC1Q6JJ5,0.4805,0.5867,0.7464,0.5583,0.3624,-0.3245,0.54686,0
Sulconazole,0.4805,0.3823,0.4304,0.4993,0.3572,-0.4171,0.42994,0
MLS003126519,0.4799,0.3907,0.4787,0.6692,0.3701,-0.4126,0.47772,0
LY 2183240,0.4793,0.4132,0.4471,0.6872,0.3818,-0.4232,0.48172,0
Xanthohumol,0.4792,NA,0.4029,NA,0.3636,-0.4886,0.41523333333333334,2
BRD-K61533941,0.4791,0.3448,NA,NA,NA,-0.4527,0.41195000000000004,3
M3M3FBS,0.4789,0.6995,NA,0.5049,0.5142,-0.3459,0.549375,1
MLS000038113,0.4789,0.455,0.6283,NA,0.3625,-0.3277,0.481175,1
BG-STK33-59,0.4788,NA,NA,0.347,NA,-0.4511,0.4129,3
VX-661,0.4787,0.3599,NA,0.4199,NA,-0.4216,0.4195,2
"5,6-Dichlorobenzimidazole riboside",0.4784,0.3623,0.323,0.359,0.4923,-0.5186,0.403,0
BRD-K45843042,0.4776,0.5111,0.3528,NA,0.3427,-0.5113,0.42105000000000004,1
FPL64176,0.4773,NA,0.442,NA,NA,-0.4402,0.45965,3
Abiraterone Acetate,0.4773,0.3818,NA,0.3512,NA,-0.5095,0.4034333333333333,2
AC1LUIBL,0.4769,NA,0.3469,0.4585,NA,-0.3809,0.42743333333333333,2
Tacedinaline,0.4765,0.5953,0.4508,0.3726,0.4509,-0.3383,0.46922,0
Isoflupredone Acetate,0.4765,0.386,0.4406,0.4726,0.4296,-0.3234,0.44106,0
CHEMBL2131985,0.4765,NA,0.4075,0.3737,0.3622,-0.3601,0.404975,1
Oxalomalicacid,0.4762,0.3307,NA,0.3996,NA,-0.4958,0.4021666666666667,2
Epirubicin,0.476,0.6538,0.3849,0.3607,NA,-0.3234,0.46885,1
4LY1,0.4757,0.3739,0.3912,0.3854,NA,-0.3671,0.40655,1
Piceatannol,0.4754,0.3981,0.5162,NA,NA,-0.3445,0.46323333333333333,2
Tenoxicam,0.4748,0.4608,NA,0.4166,NA,-0.4239,0.4507333333333333,2
"N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide",0.4746,0.3749,0.4267,0.5706,0.3841,-0.4122,0.44618,0
Fentiazac,0.4741,0.3695,NA,NA,NA,-0.6014,0.4218,3
Prostoglandin A1,0.474,0.5464,NA,NA,0.324,-0.3563,0.44813333333333333,2
SMR000173514,0.4737,0.34,NA,NA,NA,-0.3529,0.40685000000000004,3
GSK-1070916,0.4734,0.6193,0.7119,0.6044,0.3781,-0.3429,0.55742,0
AZ628,0.4731,0.6357,0.4018,0.4055,0.4421,-0.3297,0.47164,0
Netupitant,0.473,0.3878,0.714,NA,0.3608,-0.3464,0.4839,1
SCHEMBL16980379,0.473,NA,0.5372,NA,0.3869,-0.336,0.4657,2
DICUMAROL,0.4726,0.4332,NA,0.4233,0.3482,-0.4091,0.419325,1
BRD-K54343811,0.4725,0.4349,0.3213,NA,0.4362,-0.3373,0.41622499999999996,1
AZD-2014,0.4723,0.5313,NA,NA,0.4381,-0.3664,0.48056666666666664,2
SPECTRUM_001028,0.4722,0.7122,0.6029,NA,NA,-0.469,0.5957666666666667,2
BRD-K71714567,0.4722,0.3366,NA,0.3512,NA,-0.4222,0.38666666666666666,2
Rabusertib,0.4714,NA,0.5093,0.3907,0.3266,-0.3295,0.4245,1
BRD-K29143341,0.4713,NA,0.4004,NA,NA,-0.4953,0.43584999999999996,3
BRD-K99756483,0.4712,NA,0.3511,NA,0.3815,-0.4703,0.40126666666666666,2
BRD-K41668190,0.4709,NA,NA,NA,0.4047,-0.4205,0.43779999999999997,3
T5715535,0.4708,NA,0.4067,0.3535,NA,-0.4299,0.41033333333333333,2
Tremorine,0.4701,0.4116,NA,NA,NA,-0.43120000000000003,0.44085,3
amcinonide,0.4695,0.4956,0.6542,0.4,0.3753,-0.3477,0.47892,0
Benoxinate,0.4691,0.5234,NA,0.337,0.3496,-0.411,0.419775,1
Cinnarizine,0.4689,0.419,NA,NA,NA,-0.4392,0.44394999999999996,3
BRD-K34639619-001-01-1,0.4688,NA,NA,NA,0.3638,-0.58,0.4163,3
Oleoylethanolamide,0.4685,NA,0.4462,0.4161,NA,-0.4301,0.4436,2
SCHEMBL3954849,0.468,0.4614,0.4277,0.5732,0.4603,-0.3308,0.47812,0
BRD-K19302998,0.4676,0.4596,NA,NA,NA,-0.4905,0.4636,3
Cabozantinib,0.4672,0.5262,0.6591,0.5498,0.506,-0.349,0.54166,0
Pifithrin,0.4669,0.4428,0.4499,0.4035,0.361,-0.4108,0.42482000000000003,0
AS-605240,0.4663,0.6533,0.535,0.5303,0.5997,-0.3467,0.55692,0
AZD4547,0.4662,0.4282,0.8158,0.3567,0.3581,-0.3227,0.485,0
Etazolate,0.4658,NA,0.4362,NA,0.3416,-0.6724,0.4145333333333333,2
PCL2_000157,0.4657,0.4064,0.5539,0.6301,NA,-0.4562,0.514025,1
BAS 08302902,0.4654,0.6478,NA,0.3227,0.3624,-0.4556,0.449575,1
BRD-K57678861,0.4652,NA,NA,NA,0.4236,-0.4971,0.4444,3
clobetasol,0.4651,NA,NA,0.3337,0.3211,-0.4759,0.3733,2
"AKT Inhibitor V, Triciribine",0.4647,0.689,0.4394,0.5097,0.6109,-0.3566,0.54274,0
Simvastatin,0.4642,0.3776,0.7076,NA,0.3536,-0.3587,0.47575,1
Genistein,0.4628,0.4657,0.4378,0.4952,0.3849,-0.3576,0.44928,0
Ricinine,0.4625,0.4681,NA,NA,NA,-0.4374,0.46530000000000005,3
BX 912,0.4625,0.6097,0.4359,0.4415,0.43120000000000003,-0.3403,0.47616000000000003,0
BRD-K19011062,0.4622,0.4061,NA,NA,NA,-0.4154,0.43415000000000004,3
Moxifloxacin,0.462,NA,0.3392,0.3663,0.33,-0.4178,0.374375,1
MLS002222336,0.462,0.4857,NA,NA,0.4508,-0.3654,0.4661666666666667,2
Nicardipine,0.462,0.3695,0.7027,0.3277,NA,-0.3579,0.46547499999999997,1
AZD-5438,0.4613,0.7441,0.5711,0.3902,0.3716,-0.324,0.50766,0
ZD-7288,0.461,0.5,NA,0.4272,NA,-0.3334,0.46273333333333333,2
Tamatinib,0.461,0.8263,0.4416,0.406,0.4427,-0.3377,0.51552,0
Bosutinib,0.4609,0.4975,0.7404,0.3643,0.3683,-0.3331,0.48628,0
Altrenogest,0.46,0.5402,0.3792,NA,0.3283,-0.3927,0.426925,1
Ataluren,0.46,0.3983,NA,NA,0.4006,-0.368,0.41963333333333336,2
rifampicin,0.4597,0.4428,0.7989,0.3877,0.3398,-0.3346,0.48578,0
Apigenin,0.4597,0.322,0.4487,0.3657,NA,-0.3494,0.399025,1
1-(4-Bromophenyl)-3-morpholin-4-yl-2-phenylpropan-1-one,0.4596,0.4074,0.3996,0.3757,NA,-0.3839,0.410575,1
Digoxigenin,0.4589,0.5575,NA,0.5596,0.3248,-0.4752,0.47519999999999996,1
ALDA 1,0.4587,NA,0.3758,NA,0.361,-0.4657,0.3985,2
BRN 0893050,0.4586,NA,NA,0.4181,NA,-0.4304,0.43835,3
BRD-K95985487-001-01-3,0.4586,0.3457,NA,NA,0.3294,-0.4263,0.3779,2
PAC-1,0.4583,0.5371,0.694,NA,0.3686,-0.3252,0.5145,1
JWH-015,0.4581,NA,NA,0.3656,0.326,-0.4453,0.3832333333333333,2
SPECTRUM_001092,0.4577,0.4682,0.389,0.3631,0.3803,-0.4356,0.41166,0
BRD-K15392449,0.457,0.4423,NA,NA,NA,-0.4097,0.44965,3
Cholic acid,0.4568,NA,NA,0.3509,NA,-0.4126,0.40385,3
IN1304,0.4565,0.3814,0.5754,NA,NA,-0.4195,0.4711,2
Buparlisib,0.4565,0.5978,0.4581,0.4172,0.5748,-0.3613,0.50088,0
AC1LPBDT,0.4561,0.5503,NA,NA,0.3534,-0.442,0.45326666666666665,2
Phorbol Myristate Acetate,0.456,0.3402,0.4323,0.3695,0.4151,-0.3335,0.40262000000000003,0
Taranabant,0.456,0.391,0.4279,NA,0.3808,-0.4437,0.413925,1
Pioglitazone,0.4559,0.3616,0.5652,0.4722,0.4004,-0.4135,0.45106,0
Brompheniramine,0.4557,0.4335,0.3573,0.3431,NA,-0.4286,0.3974,1
CGS-15943,0.4556,0.4585,0.5541,0.5286,0.4563,-0.321,0.49062,0
BRD-K65395273,0.4544,0.3692,NA,NA,NA,-0.5369,0.4118,3
Tretinoin,0.4536,0.5484,0.6072,0.4815,0.4147,-0.3659,0.50108,0
Levonorgestrel,0.4534,0.4433,0.3675,0.3825,0.3787,-0.3636,0.40508,0
