compound,azt,los,nib,quine,vir,similarity,meansim,nas
1268524-70-4,0.3984,0.4071,0.4782,0.5456,0.612,-0.3216,0.48825999999999997,0
GW620972X,0.3975,0.5213,0.5054,0.641,0.5828,-0.3462,0.5296,0
RG7388,0.3974,0.3518,0.5378,0.5122,0.4213,-0.3285,0.4441,0
Lexibulin,0.3931,0.4746,0.4781,0.5008,0.4056,-0.3245,0.45044,0
GSK 525762A,0.3921,0.507,0.5114,0.6452,0.3372,-0.3306,0.47858,0
AT-9283,0.3906,0.467,0.6115,0.8218,0.4857,-0.3293,0.55532,0
Aminopurvalanol,0.3892,0.3293,0.3301,0.4978,NA,-0.3469,0.3866,1
Alisertib,0.3878,NA,0.447,0.632,0.3826,-0.3399,0.46235,1
Emodic acid,0.3873,0.4206,0.4248,NA,NA,-0.3661,0.4109,2
PX 12,0.3839,0.4014,0.4752,0.536,0.4778,-0.3839,0.45486,0
ABT-751,0.3828,0.3277,0.3826,0.6196,0.3769,-0.3296,0.41792,0
Oxetane,0.3823,0.44,0.6697,0.5482,0.4622,-0.3629,0.50048,0
AC1NWALF,0.3816,0.4879,0.7095,0.5348,0.467,-0.3276,0.5161600000000001,0
BI-2536,0.3814,0.524,0.4777,0.7567,0.3647,-0.3241,0.5009,0
vincristine,0.3811,0.3551,0.4959,0.5853,0.4607,-0.3947,0.45562,0
DOCETAXEL,0.3804,NA,0.3584,NA,0.4153,-0.3801,0.3847,2
SMR000651449,0.3794,0.326,0.3586,0.5316,0.4099,-0.3631,0.4011,0
Mozavaptan,0.3754,NA,0.452,NA,0.3472,-0.3314,0.39153333333333334,2
761437-28-9,0.3724,0.41,0.5394,0.7052,0.4697,-0.3233,0.49934,0
Colchicine,0.3713,NA,0.4099,0.4584,0.4124,-0.3218,0.413,1
AC1O7M2R,0.37,NA,0.5112,0.3982,NA,-0.3418,0.42646666666666666,2
Rebastinib,0.3685,0.4395,0.4139,0.5288,0.5069,-0.3243,0.45152000000000003,0
TH-302,0.3672,NA,0.4608,NA,0.519,-0.324,0.449,2
Mitoxantrone,0.3652,0.5052,0.5422,0.6106,0.5562,-0.3222,0.51588,0
DC-45-A2,0.3638,0.4237,NA,NA,0.4204,-0.3526,0.40263333333333334,2
LRRK2-IN-1,0.3627,0.6414,0.5251,0.6016,0.5055,-0.3411,0.52726,0
Norketamine,0.3623,NA,0.3292,0.6469,0.3768,-0.337,0.4288,1
Dactolisib,0.362,0.4552,0.4756,0.7719,0.5081,-0.3307,0.51456,0
Avicin-G,0.3616,0.5191,0.5899,0.345,0.4813,-0.3285,0.45938,0
apigenin,0.3579,0.5018,0.5238,0.5453,NA,-0.3324,0.4822,1
Riluzole,0.3572,0.3475,0.3778,0.582,0.4296,-0.373,0.41881999999999997,0
PCL2_000154,0.3571,0.3364,NA,0.4199,NA,-0.4019,0.3711333333333333,2
UNII-5J49Q6B70F,0.3538,NA,0.4684,0.4057,NA,-0.4827,0.4093,2
AZD-5438,0.3471,0.4702,0.3506,0.4038,0.4395,-0.3427,0.40224,0
CHEMBL1716096,0.3461,NA,0.345,NA,NA,-0.5637,0.34555,3
Amylocaine,0.346,0.3455,0.3659,0.5942,NA,-0.3361,0.4129,1
Fedratinib,0.3455,0.4044,0.662,0.7586,0.3307,-0.3222,0.50024,0
"6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate",0.3422,0.3785,0.5407,0.3697,0.4079,-0.3377,0.4078,0
Adapalene,0.3421,NA,0.5958,NA,0.4994,-0.3472,0.4791,2
CCG-208137,0.3402,NA,NA,NA,0.3951,-0.3256,0.36765000000000003,3
Pimasertib,0.3383,0.382,0.452,0.4998,0.4476,-0.3482,0.42394,0
BRD-K84528570,0.3355,NA,NA,NA,0.3564,-0.3667,0.34595,3
Budesonide,0.333,NA,0.3786,0.5186,0.3432,-0.324,0.39335,1
BRD-K68340318,0.3315,NA,0.3443,NA,NA,-0.3798,0.3379,3
Metaproterenol,0.3314,NA,0.4059,NA,0.4085,-0.3354,0.3819333333333333,2
AT-7519,0.329,0.4928,0.5581,0.3594,0.6168,-0.3362,0.47122000000000003,0
MAZ51,0.3282,NA,0.4611,0.5582,NA,-0.3407,0.44916666666666666,2
TORIN1,0.3279,0.5018,0.5182,0.5109,0.5114,-0.321,0.47404,0
Olaparib,0.3251,0.5044,0.4825,0.6852,0.5061,-0.3233,0.50066,0
Milciclib (PHA-848125),0.3247,0.3582,0.5148,0.418,0.3679,-0.3304,0.39672,0
N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide,0.3245,0.3667,0.4747,0.5974,0.4178,-0.3343,0.43622,0
GSK429286A,0.3222,0.3886,0.5068,0.758,0.3825,-0.3435,0.47162,0
Pitavastatin Calcium,0.3221,0.4356,0.468,0.609,0.3691,-0.329,0.44076,0
Estradiol,NA,0.6866,0.4917,0.6054,0.4149,-0.3448,0.54965,1
ASN 05257430,NA,0.6667,0.3233,0.7981,0.4183,-0.3752,0.5516,1
SPECTRUM_001522,NA,0.6654,0.3626,0.4854,0.5565,-0.3277,0.517475,1
RO4987655,NA,0.6554,0.4671,0.5012,0.3711,-0.3405,0.4987,1
BMS-536924,NA,0.6251,0.6294,0.7074,NA,-0.3821,0.6539666666666667,2
Famciclovir,NA,0.5904,0.3654,0.485,0.4274,-0.372,0.46705,1
Dorsomorphin,NA,0.5862,NA,0.6561,0.5837,-0.3344,0.6086666666666667,2
AC1NSZCT,NA,0.5836,0.3372,0.5603,0.388,-0.3704,0.467275,1
Dehydroepiandrosterone Acetate,NA,0.5818,0.4449,0.35,0.4643,-0.3589,0.46025,1
PF-04217903,NA,0.581,0.4396,0.6393,0.4561,-0.3734,0.529,1
GDC-0152,NA,0.5795,0.4116,0.3764,0.4375,-0.3309,0.45125000000000004,1
Brefeldin A,NA,0.5794,0.3243,0.7201,NA,-0.4006,0.5412666666666667,2
VX-11E,NA,0.5738,NA,0.3491,0.4491,-0.3277,0.4573333333333333,2
Pyrimethamine,NA,0.5737,0.4749,0.7208,0.3602,-0.3314,0.5324,1
Foretinib,NA,0.5633,0.4408,0.6804,0.4956,-0.3509,0.545025,1
KU0060648,NA,0.5605,0.3214,0.6359,NA,-0.3731,0.5059333333333333,2
Picotamide,NA,0.5445,0.3451,0.4639,0.4399,-0.3224,0.44835,1
SPECTRUM_000403,NA,0.543,0.4366,0.6314,0.4627,-0.3436,0.518425,1
3-Methyladenine,NA,0.5247,NA,0.6248,0.4895,-0.3721,0.5463333333333333,2
Tyrphostin AG-1478,NA,0.5234,0.3762,0.676,0.4095,-0.3486,0.496275,1
PIK 75,NA,0.5208,0.3954,0.3842,0.364,-0.4145,0.4161,1
VRT752271,NA,0.5198,0.3711,NA,NA,-0.3254,0.44545,3
N6022,NA,0.5151,0.4583,0.5897,0.4778,-0.3393,0.510225,1
NUTLIN 3,NA,0.5133,0.355,0.4001,0.6207,-0.3283,0.472275,1
SCHEMBL15556278,NA,0.512,0.3329,0.6427,0.443,-0.3282,0.48265,1
Lintitript,NA,0.5013,0.6545,0.5261,0.3915,-0.3719,0.51835,1
TCB2,NA,0.5001,0.371,0.4496,0.4092,-0.353,0.432475,1
Fluticasone Propionate,NA,0.4979,0.3726,0.6565,0.3842,-0.3452,0.4778,1
Chlorambucil,NA,0.4944,0.4142,0.3259,0.4875,-0.3701,0.4305,1
COT-10B,NA,0.4927,0.6557,0.8911,0.4719,-0.427,0.62785,1
Bupropion,NA,0.4821,0.3449,0.4886,0.4932,-0.3516,0.4522,1
STK151112,NA,0.4803,0.5755,NA,0.351,-0.3423,0.4689333333333333,2
TSU-68,NA,0.4697,0.3281,0.6519,NA,-0.3414,0.48323333333333335,2
AZ20,NA,0.4668,0.4986,0.6634,0.5107,-0.3264,0.534875,1
Afuresertib,NA,0.4586,0.3596,0.4261,0.4106,-0.3504,0.413725,1
O-Demethylated Adapalene,NA,0.4534,0.6626,0.7241,0.3861,-0.3238,0.55655,1
Deoxycholic acid,NA,0.451,NA,0.5109,0.5749,-0.3378,0.5122666666666666,2
CHEMBL1410859,NA,0.4476,0.3556,0.646,NA,-0.3479,0.4830666666666667,2
Dinoprost,NA,0.4462,0.5709,0.3994,0.4708,-0.3315,0.471825,1
SCHEMBL16892136,NA,0.4458,0.3336,0.666,0.5309,-0.328,0.49407500000000004,1
AC1MJ3VH,NA,0.4456,NA,0.3686,0.4258,-0.3219,0.41333333333333333,2
BRD-K64106162,NA,0.4426,NA,0.4796,NA,-0.3663,0.4611,3
BDBM50377913,NA,0.4411,0.4275,0.3361,NA,-0.3955,0.4015666666666667,2
Pifithrin,NA,0.4385,0.3586,0.7786,0.5018,-0.3225,0.519375,1
GSK-2334470,NA,0.4382,0.3681,0.7707,0.4707,-0.3344,0.511925,1
FAMPRIDINE,NA,0.4344,0.5161,0.4609,0.3249,-0.3546,0.434075,1
Bongkrekic acid,NA,0.4343,0.3532,NA,0.5102,-0.4073,0.43256666666666665,2
Cisapride,NA,0.4335,0.5976,0.4366,0.4005,-0.3512,0.46705,1
OSI-906 (Linsitinib),NA,0.4321,0.698,0.3832,0.4296,-0.3746,0.48572499999999996,1
AP26113,NA,0.4264,0.3989,0.4809,0.3847,-0.3391,0.422725,1
NCGC00011767,NA,0.4256,0.3578,0.4728,NA,-0.3647,0.41873333333333335,2
JNJ-16259685,NA,0.4255,0.4654,0.5204,NA,-0.3381,0.4704333333333333,2
BRD-K08663380,NA,0.422,NA,0.3673,0.397,-0.3295,0.39543333333333336,2
Pioglitazone,NA,0.4214,0.3792,0.4329,NA,-0.3611,0.4111666666666667,2
Avicin-D,NA,0.4204,0.6803,0.5092,0.4367,-0.3666,0.5116499999999999,1
SPECTRUM2_001084,NA,0.4201,0.6352,NA,0.516,-0.3242,0.5237666666666667,2
Nandrolone,NA,0.4179,NA,NA,0.384,-0.3393,0.40095000000000003,3
Valsartan,NA,0.4153,NA,0.5712,0.6448,-0.3572,0.5437666666666667,2
HY-11007,NA,0.4069,0.338,0.6221,0.4302,-0.3264,0.44930000000000003,1
Buflomedil,NA,0.406,NA,NA,0.4278,-0.4673,0.41690000000000005,3
Diloxanide Furoate,NA,0.4051,0.3514,0.5915,0.4049,-0.3605,0.438225,1
AC1OCDAW,NA,0.4033,NA,0.439,0.4423,-0.3215,0.4282,2
LGX818,NA,0.4021,0.4129,0.5754,NA,-0.3422,0.4634666666666667,2
Mbcq,NA,0.4006,0.4833,0.4686,NA,-0.3596,0.45083333333333336,2
Diphenyleneiodonium,NA,0.4006,0.4414,0.3641,0.3681,-0.3684,0.39355,1
BRD-K47512679,NA,0.3994,0.6879,0.3282,NA,-0.3633,0.4718333333333333,2
Verapamil,NA,0.3993,0.3606,0.5389,0.3982,-0.3794,0.42425,1
SCHEMBL13991002,NA,0.3991,NA,0.5559,0.4931,-0.3313,0.48269999999999996,2
HSCI1_000314,NA,0.3987,NA,0.4688,0.367,-0.3303,0.4115,2
Palovarotene,NA,0.3986,0.3909,0.4811,0.516,-0.343,0.44665,1
CHEMBL277800,NA,0.3984,0.6052,0.4567,0.3938,-0.3247,0.46352499999999996,1
Minoxidil,NA,0.3982,0.4199,0.5976,0.4762,-0.3221,0.47297500000000003,1
Axitinib,NA,0.3974,0.3864,NA,NA,-0.3408,0.3919,3
MLS002222336,NA,0.3961,NA,0.6847,0.4494,-0.3349,0.5100666666666667,2
AB01274770-01,NA,0.3932,NA,NA,0.3608,-0.3595,0.377,3
BRD-A31180007,NA,0.3932,0.4526,NA,0.5274,-0.3348,0.4577333333333333,2
Ganciclovir,NA,0.3928,0.465,0.5832,0.452,-0.35,0.47325,1
Cnqx,NA,0.3918,NA,0.5598,0.428,-0.3304,0.45986666666666665,2
SCHEMBL17857056,NA,0.3907,0.3227,NA,0.368,-0.3503,0.36046666666666666,2
LY2801653,NA,0.3902,0.5173,0.7118,0.5089,-0.3423,0.53205,1
Amonafide,NA,0.3898,0.4054,0.4189,NA,-0.3288,0.4047,2
LEVOSIMENDAN,NA,0.3891,NA,NA,0.5042,-0.3681,0.44665,3
H 8,NA,0.3875,NA,0.5674,0.3812,-0.3351,0.4453666666666667,2
Cytarabine,NA,0.3841,0.379,0.3556,0.519,-0.3805,0.40942500000000004,1
AMG 232,NA,0.3837,0.3873,NA,NA,-0.3286,0.38549999999999995,3
Bufalin,NA,0.3833,0.5906,NA,0.5161,-0.3237,0.49666666666666665,2
Spironolactone,NA,0.3826,0.4706,0.6881,NA,-0.3532,0.5137666666666667,2
SUGA1_016079,NA,0.3823,NA,0.4616,NA,-0.3499,0.42195,3
PP 2,NA,0.3804,0.5242,0.3424,0.3634,-0.3246,0.4026,1
ALD1-H_001128,NA,0.3795,NA,NA,0.3979,-0.3336,0.3887,3
Glyburide,NA,0.3788,0.3254,0.5145,0.5685,-0.3628,0.4468,1
BRD-K13839830,NA,0.3785,NA,0.4848,NA,-0.3444,0.43165,3
GDC-0980 (RG7422),NA,0.3775,0.5279,0.5684,0.4931,-0.3289,0.491725,1
nimodipine,NA,0.3769,NA,0.4221,0.5895,-0.3588,0.4628333333333333,2
Tigecycline,NA,0.3754,0.3998,0.3625,0.4157,-0.3392,0.38835,1
BRD-K07642375,NA,0.3747,0.5163,NA,NA,-0.3925,0.4455,3
4-Methoxy-2-(4-propoxyphenyl)quinazoline,NA,0.3732,0.4648,0.518,0.4132,-0.3813,0.4423,1
CHEMBL1887751,NA,0.372,NA,0.3572,NA,-0.4187,0.36460000000000004,3
17-DMAG (Alvespimycin) HCl,NA,0.372,0.4758,0.4094,0.3724,-0.3388,0.4074,1
karakoline,NA,0.3699,0.3822,0.4169,0.4339,-0.4223,0.400725,1
Desoxymetasone,NA,0.3686,0.5565,0.5838,0.4175,-0.3672,0.4816,1
TL Aurora 09,NA,0.3676,NA,0.4302,0.3581,-0.407,0.3853,2
4LY1,NA,0.3667,0.3213,NA,0.4276,-0.3909,0.3718666666666667,2
CHEMBL2141722,NA,0.3663,0.5405,NA,0.4607,-0.323,0.4558333333333333,2
CHEMBL2360495,NA,0.3649,0.5941,0.4733,0.3694,-0.4911,0.45042499999999996,1
Pilaralisib,NA,0.3644,0.3693,0.4949,0.4455,-0.4145,0.41852500000000004,1
ST50411348,NA,0.3601,0.4067,0.5271,0.4642,-0.3693,0.439525,1
CPI-613,NA,0.3581,0.5284,NA,0.4445,-0.4271,0.44366666666666665,2
ML228,NA,0.3569,0.5778,NA,0.4634,-0.4044,0.4660333333333333,2
BG-51,NA,0.3552,0.4077,0.4431,0.4607,-0.3493,0.416675,1
BX-795,NA,0.3539,0.5833,0.5665,0.4094,-0.3297,0.478275,1
Mizolastine,NA,0.3536,NA,0.3247,0.4023,-0.41,0.3602,2
Sunitinib,NA,0.3526,0.456,0.5649,0.4217,-0.3427,0.4488,1
Bepotastine Besilate,NA,0.3508,NA,0.4271,0.3588,-0.3238,0.3789,2
ST51005413,NA,0.3498,0.3226,0.572,0.3549,-0.3403,0.399825,1
Ticagrelor,NA,0.3481,0.4657,0.4184,0.5237,-0.4662,0.438975,1
Prochlorperazine,NA,0.3443,0.3419,0.4688,0.3655,-0.3255,0.380125,1
CHEMBL1612677,NA,0.3434,0.5017,0.3282,NA,-0.3625,0.3911,2
Clofoctol,NA,0.3418,0.3621,NA,NA,-0.3768,0.35195,3
Flunisolide,NA,0.3377,0.35,0.5181,0.3873,-0.3345,0.398275,1
Gly-Gly-Palo,NA,0.3376,NA,0.4747,NA,-0.3331,0.40615,3
17-Hydroxyandrost-4-en-3-one,NA,0.3363,0.3462,0.5279,NA,-0.329,0.4034666666666667,2
L-690488,NA,0.3363,0.4039,0.6377,0.3701,-0.4795,0.437,1
BRD-K21387011,NA,0.3343,NA,0.4933,0.3458,-0.3348,0.39113333333333333,2
CID 74180475,NA,0.3332,NA,0.427,NA,-0.3318,0.3801,3
(+)-Camptothecin,NA,0.3329,0.3578,NA,0.3708,-0.4361,0.35383333333333333,2
Efavirenz,NA,0.3318,NA,0.4262,0.4341,-0.3327,0.39736666666666665,2
REGADENOSON,NA,0.3317,0.3672,0.3248,0.3915,-0.3373,0.3538,1
Kolestevan,NA,0.3311,0.3946,0.3241,0.3744,-0.3372,0.35605,1
Cyanopindolol,NA,0.3302,0.5521,NA,0.4225,-0.3536,0.43493333333333334,2
IN1549,NA,0.3297,0.4467,0.5658,0.4676,-0.3378,0.45245,1
MLS002276503,NA,0.3281,NA,0.4132,NA,-0.3296,0.37065000000000003,3
Mefexamide,NA,0.3279,0.3553,0.5472,0.4362,-0.3577,0.41665,1
Pimobendan,NA,0.3265,0.3304,0.5074,NA,-0.3243,0.3881,2
AC1O8PYD,NA,0.3238,0.4295,0.5026,0.4491,-0.3218,0.42625,1
Olprinone (Hydrochloride),NA,0.3231,0.4162,0.4228,NA,-0.4237,0.3873666666666667,2
BRD-K65366129-001-02-4,NA,0.3231,NA,0.5159,NA,-0.3507,0.4195,3
Nifedipine,NA,0.7311,NA,0.4521,NA,-0.3683,0.5916,3
Nimodipine,NA,0.6574,NA,0.5103,0.3394,-0.3214,0.5023666666666666,2
3-(4-Pyridyl)indole,NA,0.6325,0.566,0.7003,0.6268,-0.4274,0.6314,1
PHA-767491,NA,0.5747,0.4621,0.4908,0.4146,-0.334,0.48555000000000004,1
Decitabine,NA,0.5374,0.4427,0.7299,0.5816,-0.3221,0.5729,1
NU-7026,NA,0.5362,0.3517,0.6258,0.6991,-0.3403,0.5532,1
OSI-027,NA,0.5322,0.3519,0.5516,0.5277,-0.3319,0.49085,1
Licarbazepine,NA,0.5187,0.3381,NA,0.3862,-0.3575,0.41433333333333333,2
Benperidol,NA,0.507,0.4573,0.338,0.4341,-0.337,0.4341,1
"4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione",NA,0.5011,0.4955,0.496,0.5208,-0.3277,0.50335,1
BRD-K37303684,NA,0.4999,NA,NA,0.4063,-0.3356,0.4531,3
Cymarin,NA,0.4946,0.5059,NA,0.5251,-0.3458,0.5085333333333333,2
BRD-K69159985,NA,0.4917,0.3472,0.4523,0.3506,-0.482,0.41045,1
PDK1 Inhibitor,NA,0.491,0.4293,0.6656,0.4249,-0.3408,0.5027,1
KUC111774N,NA,0.4899,0.4131,0.4498,NA,-0.328,0.45093333333333335,2
Omeprazole,NA,0.4812,0.3699,NA,0.3523,-0.352,0.40113333333333334,2
ICG-001,NA,0.473,0.493,0.4388,0.354,-0.3291,0.4397,1
Iguratimod,NA,0.4624,0.3256,0.654,0.5203,-0.3815,0.490575,1
Ttnpb,NA,0.4566,NA,0.5612,0.5902,-0.3285,0.536,2
Cycloheximide,NA,0.4542,0.5703,0.4221,NA,-0.3302,0.4822,2
GSK-J1,NA,0.4459,0.4319,0.5608,0.4913,-0.3781,0.482475,1
Teniposide,NA,0.4391,0.4944,0.5195,0.418,-0.3277,0.46775,1
Isocycloheximide,NA,0.4388,0.5373,0.3727,NA,-0.3482,0.4496,2
Zileuton,NA,0.436,0.4587,0.5254,0.4795,-0.3342,0.4749,1
Irinotecan,NA,0.4352,0.5496,0.4067,0.3551,-0.3212,0.43665,1
AMD-070 (hydrochloride),NA,0.4348,NA,0.5217,0.508,-0.3777,0.4881666666666667,2
Warfarin,NA,0.4347,0.4283,0.4079,0.4136,-0.4212,0.42112499999999997,1
Cobicistat (GS-9350),NA,0.4306,0.3545,0.4365,0.5816,-0.3307,0.4508,1
6266-99-5,NA,0.4266,0.3308,0.4327,0.3795,-0.3272,0.39239999999999997,1
MLS002729074,NA,0.4247,NA,0.461,0.3576,-0.3335,0.4144333333333333,2
SMER28,NA,0.4241,NA,0.3547,0.3941,-0.3327,0.3909666666666667,2
Mycophenolate Mofetil,NA,0.4236,NA,0.6268,0.4964,-0.3338,0.5156000000000001,2
CHEMBL1698064,NA,0.4216,0.3629,0.3627,0.3449,-0.354,0.373025,1
HG-14-10-04,NA,0.4212,0.3767,0.5659,0.3854,-0.3439,0.4373,1
Mephenytoin,NA,0.4206,0.3747,0.3632,NA,-0.4269,0.38616666666666666,2
Phorbol Myristate Acetate,NA,0.419,0.5464,0.8245,0.3536,-0.3308,0.535875,1
C23H24CLN3O5,NA,0.4182,0.4121,NA,0.4433,-0.3369,0.4245333333333334,2
C23H24CLN3O5,NA,0.4182,0.4121,NA,0.4433,-0.3369,0.4245333333333334,2
CHEMBL2057941,NA,0.4156,0.3619,NA,NA,-0.3379,0.38875000000000004,3
ENMD-2076,NA,0.4135,0.3918,0.4439,NA,-0.3246,0.4164,2
Camptothecin,NA,0.4127,0.4517,0.4822,0.4658,-0.3269,0.4531,1
MAYBRIDGE4_003028,NA,0.4051,NA,0.6625,NA,-0.4426,0.5338,3
L-690330,NA,0.4043,NA,0.6366,0.4474,-0.3392,0.49610000000000004,2
BRD-K01621458,NA,0.4038,NA,0.6227,0.4007,-0.3356,0.47573333333333334,2
Pralatrexate,NA,0.3988,NA,0.5537,NA,-0.3326,0.47624999999999995,3
MW-STK33-100,NA,0.3945,0.3604,NA,NA,-0.3252,0.37745,3
Inolitazone (dihydrochloride),NA,0.3942,0.5003,0.6254,0.3891,-0.3414,0.47724999999999995,1
1166227-08-2,NA,0.3938,NA,0.6239,0.4272,-0.332,0.48163333333333336,2
Donitriptan hydrochloride,NA,0.3912,0.3949,0.3322,0.5319,-0.3211,0.41255,1
Propylthiouracil,NA,0.3901,0.5675,NA,0.4191,-0.3795,0.4589,2
Elliptecine,NA,0.3896,0.3598,0.5588,0.4175,-0.3369,0.431425,1
Gallocatechin Gallate,NA,0.3893,0.4553,0.7319,0.4847,-0.3377,0.5153,1
Megestrol Acetate,NA,0.3872,0.3924,0.604,NA,-0.3323,0.4612,2
Tipiracil (hydrochloride),NA,0.3871,0.3258,0.4999,0.5292,-0.3522,0.4355,1
STOCK1N-09285,NA,0.3863,0.3814,0.3877,0.4566,-0.3514,0.403,1
Ischemin,NA,0.3824,0.3754,0.5917,0.4389,-0.3211,0.4471,1
SMP2_000249,NA,0.3809,0.497,0.3271,0.386,-0.3392,0.39775,1
Taxifolin,NA,0.3807,0.3323,NA,NA,-0.3904,0.3565,3
Methandriol,NA,0.3797,0.3857,NA,NA,-0.3391,0.3827,3
LY2874455,NA,0.3793,0.519,0.5116,0.4124,-0.374,0.455575,1
CHEMBL2357518,NA,0.3754,NA,0.4624,NA,-0.3347,0.4189,3
Moxifloxacin,NA,0.3746,0.3271,0.5567,0.3669,-0.321,0.406325,1
Theobromine,NA,0.3704,NA,0.4469,0.3868,-0.3234,0.40136666666666665,2
Colforsin,NA,0.3685,0.5985,0.5451,0.352,-0.3805,0.466025,1
MLS002477155,NA,0.3631,0.454,0.4278,NA,-0.3312,0.41496666666666665,2
"Triazolothiadiazine, 28",NA,0.3614,0.3357,0.48,0.4808,-0.3289,0.414475,1
NSC25485,NA,0.3584,0.6883,NA,0.4473,-0.3464,0.498,2
Chlorpheniramine,NA,0.3542,NA,0.4898,0.5009,-0.3934,0.44830000000000003,2
STK865973,NA,0.3516,NA,0.4326,NA,-0.3399,0.3921,3
Sarafloxacin,NA,0.3479,0.393,NA,NA,-0.3723,0.37045,3
BRD-K90543092-001-01-2,NA,0.3476,0.4837,0.4458,0.4477,-0.3444,0.43120000000000003,1
BMY-14802,NA,0.3463,0.4701,0.5351,0.4549,-0.3621,0.4516,1
Morin,NA,0.3456,0.6209,NA,NA,-0.3217,0.48325,3
MDL 72832,NA,0.3446,0.3493,0.4313,0.4564,-0.4083,0.3954,1
Galeterone,NA,0.3445,0.455,0.4522,0.3554,-0.3315,0.401775,1
"Temsirolimus (CCI-779, NSC 683864)",NA,0.3426,0.6674,0.4922,0.5118,-0.4826,0.5035000000000001,1
MLS002607797,NA,0.3426,0.356,NA,NA,-0.3226,0.3493,3
Prothiaden Spofa,NA,0.3391,0.6887,NA,0.4539,-0.4339,0.4939,2
Busulfan,NA,0.3391,NA,0.4868,NA,-0.3632,0.41295000000000004,3
Dexamethasone 21-acetate,NA,0.3323,0.3302,0.5892,0.3929,-0.3425,0.41115,1
Ofloxacin,NA,0.3321,NA,0.5584,0.3763,-0.3371,0.4222666666666667,2
6-fluoro-3-hydroxypyrazine-2-carboxamide,NA,0.3315,0.4542,NA,0.446,-0.3518,0.4105666666666667,2
252916-29-3,NA,0.331,0.3536,0.4705,0.3655,-0.3481,0.38015,1
Meclofenamic acid,NA,0.3295,NA,0.5076,0.501,-0.3402,0.44603333333333334,2
ST50402870,NA,0.3261,0.3729,NA,0.3811,-0.3512,0.3600333333333333,2
PRIMA 1,NA,0.325,0.4245,0.429,NA,-0.329,0.3928333333333333,2
ZINC28755859,NA,0.3239,0.3923,0.323,0.5095,-0.3573,0.387175,1
BRD-K54127914,NA,0.3211,NA,0.46,NA,-0.3601,0.39055,3
AC1NWALC,NA,NA,0.7692,0.3835,0.4507,-0.3429,0.5344666666666666,2
BRD-K38477985,NA,NA,0.7646,0.3577,NA,-0.3697,0.56115,3
Deferiprone,NA,NA,0.7306,0.4456,0.4413,-0.5338,0.5391666666666667,2
NCGC00170405-01,NA,NA,0.6851,0.5769,0.3926,-0.3949,0.5515333333333333,2
Reversine,NA,NA,0.6505,0.5371,NA,-0.3873,0.5938,3
BRD-K29251608,NA,NA,0.6414,0.3616,0.4021,-0.3247,0.46836666666666665,2
Lypressin,NA,NA,0.6321,NA,0.3416,-0.3947,0.48685,3
SCHEMBL10026606,NA,NA,0.6248,0.5287,0.3794,-0.3337,0.5109666666666667,2
PRESTWICK3_000646,NA,NA,0.6073,NA,0.4332,-0.3557,0.52025,3
Etoposide,NA,NA,0.5918,0.3844,0.4028,-0.3259,0.45966666666666667,2
BRD-K55113501-001-01-2,NA,NA,0.5857,NA,0.4232,-0.3303,0.5044500000000001,3
Taranabant,NA,NA,0.583,0.3398,0.3707,-0.4481,0.43116666666666664,2
Prostratin,NA,NA,0.5793,0.4862,0.3814,-0.3433,0.4823,2
CID 75060944,NA,NA,0.573,NA,0.3882,-0.3527,0.48059999999999997,3
NCGC00170397-01,NA,NA,0.5517,0.5555,NA,-0.3329,0.5536,3
BRD-K03651937,NA,NA,0.5467,NA,0.4229,-0.3695,0.4848,3
AC1O9EM7,NA,NA,0.5455,0.5019,NA,-0.4066,0.5237,3
Obatoclax,NA,NA,0.5357,0.41,0.3605,-0.347,0.43539999999999995,2
Adarotene,NA,NA,0.5339,0.5083,0.4825,-0.3245,0.5082333333333333,2
MLS002729057,NA,NA,0.5304,0.4163,0.4808,-0.3518,0.47583333333333333,2
Syrosingopine,NA,NA,0.5095,NA,0.5687,-0.372,0.5390999999999999,3
TAS-103 (dihydrochloride),NA,NA,0.5062,NA,0.4045,-0.3238,0.45535000000000003,3
CHEMBL2142321,NA,NA,0.5029,NA,0.5529,-0.3596,0.5279,3
Raltitrexed,NA,NA,0.4907,0.4386,NA,-0.3331,0.46465,3
BRD-A10420615-001-02-8,NA,NA,0.4874,0.3661,0.3595,-0.4232,0.4043333333333333,2
ML167,NA,NA,0.4813,0.6477,NA,-0.4466,0.5645,3
CHEMBL2130568,NA,NA,0.4778,NA,0.5326,-0.3234,0.5052,3
Isomammeisin,NA,NA,0.471,0.4822,NA,-0.3841,0.4766,3
BRD-K69888333,NA,NA,0.4563,0.4175,NA,-0.4313,0.43689999999999996,3
SPOX1_000823,NA,NA,0.4551,0.5055,NA,-0.4254,0.48029999999999995,3
SB 242235,NA,NA,0.4477,0.6712,0.6961,-0.3656,0.605,2
MLS002703102,NA,NA,0.4452,NA,0.3589,-0.3513,0.40205,3
TENOVIN-1,NA,NA,0.4366,0.3341,0.3554,-0.4115,0.3753666666666667,2
SCHEMBL1675174,NA,NA,0.4337,0.5681,NA,-0.3352,0.5009,3
