compound,azt,los,nib,quine,vir,similarity,meansim,nas
BX 912,0.3536,0.4281,0.7136,0.6012,0.5319,-0.3403,0.52568,0
Varespladib (LY315920),0.3533,0.3991,NA,0.5132,NA,-0.4836,0.42186666666666667,2
CHEMBL2132717,0.3531,NA,NA,0.3247,NA,-0.3555,0.3389,3
PD 102807,0.3527,NA,0.4389,0.4113,NA,-0.3362,0.4009666666666667,2
SA-84512,0.3526,0.3897,NA,NA,NA,-0.4362,0.37115,3
Levonorgestrel,0.3525,0.3989,0.439,0.5853,0.4413,-0.3636,0.4434,0
AC1O9X68,0.3523,NA,0.3986,0.4968,0.5239,-0.3568,0.4429,1
"(Z,E)-3-(imidazol-4-Ylmethylene)indolin-2-one",0.3521,NA,NA,NA,0.5465,-0.3391,0.44930000000000003,3
SCHEMBL17783882,0.3516,0.3494,NA,NA,0.3431,-0.4624,0.34803333333333336,2
Pyridostigmine,0.3515,0.5103,NA,0.3676,0.5274,-0.3357,0.4392,1
Pimecrolimus,0.3515,0.4648,0.3761,NA,0.3814,-0.4503,0.39344999999999997,1
CHEMBL2131973,0.3514,0.3365,0.4019,0.5361,NA,-0.3534,0.40647500000000003,1
CHEMBL1434137,0.3511,0.375,0.5266,0.4793,0.5034,-0.3219,0.44708,0
AC480 (BMS-599626),0.3508,0.4285,NA,0.5299,NA,-0.3852,0.4364,2
AZD-6482,0.3508,0.4551,0.4196,0.6159,0.4023,-0.3433,0.44873999999999997,0
Erythromycin Ethylsuccinate,0.3504,0.4048,NA,0.5767,0.3662,-0.4098,0.424525,1
10-{3-[4-(2-Chloroethyl)piperazin-1-yl]propyl}-2-(trifluoromethyl)-10H-phenothiazine,0.3502,0.423,0.3715,0.369,NA,-0.4221,0.378425,1
BRD-K10010115,0.35,NA,0.3532,0.5879,NA,-0.3584,0.4303666666666667,2
Pidotimod,0.3497,0.3547,NA,0.3465,0.433,-0.4463,0.370975,1
ZSTK 474,0.3496,0.588,0.3542,0.6126,0.5743,-0.3213,0.49574,0
CHEMBL2136858,0.3496,NA,0.4167,NA,NA,-0.3219,0.38315,3
"1-(2,6-Dichlorobenzylideneamino)guanidine",0.3492,0.3449,NA,NA,0.5078,-0.3589,0.40063333333333334,2
Triamterene,0.349,0.3317,0.5693,0.6163,0.3984,-0.3285,0.45294,0
SAQUINAVIR MESYLATE,0.3489,0.5616,NA,0.499,NA,-0.4907,0.4698333333333333,2
ST056792,0.3489,0.4398,0.5454,0.5649,0.4022,-0.3255,0.46024,0
Mometasone Furoate,0.3487,NA,0.3701,NA,0.5103,-0.3705,0.4097,2
HMS1476K01,0.3483,NA,0.3864,NA,0.3612,-0.4741,0.3653,2
Nicardipine,0.348,0.6235,0.3983,0.7625,0.4471,-0.3579,0.51588,0
Ponatinib,0.3478,0.4792,0.4076,0.5925,0.4631,-0.3334,0.45804,0
CCT036477,0.3474,NA,NA,0.417,NA,-0.378,0.3822,3
SCH-79797,0.3473,0.386,0.4694,0.3628,0.5368,-0.3335,0.42046,0
SA-1921085,0.3473,0.4335,NA,NA,NA,-0.5235,0.39039999999999997,3
SCHEMBL6851809,0.3472,0.4828,0.6917,0.6608,0.3461,-0.5844,0.5057200000000001,0
PSI-7977,0.3472,0.3611,NA,0.3672,0.6095,-0.4551,0.42125,1
CHEMBL2356381,0.3471,NA,NA,NA,0.321,-0.3812,0.33405,3
NNC 26-9100,0.3469,NA,0.4863,0.4956,NA,-0.3382,0.44293333333333335,2
CHEMBL210901,0.3469,0.3374,0.3664,NA,0.4523,-0.3373,0.37575,1
Varlitinib,0.3467,0.4449,0.5492,NA,NA,-0.3838,0.44693333333333335,2
PI-103,0.3464,0.427,0.4606,0.6718,0.53,-0.3229,0.48716,0
Alectinib,0.3462,0.3725,0.4392,0.6776,0.5966,-0.321,0.48642,0
Camostat Mesilate,0.3459,0.3216,0.7296,0.5033,0.3354,-0.4252,0.44716,0
ZK-93423,0.3458,0.3286,0.3852,0.7263,0.4203,-0.3408,0.44123999999999997,0
ZIDOVUDINE [AZT],0.3456,NA,NA,0.4599,0.374,-0.5074,0.39316666666666666,2
127408-30-4,0.3455,NA,NA,0.4038,0.5374,-0.4589,0.4289,2
PF-4136309,0.3453,0.4697,0.3545,0.7919,NA,-0.3816,0.49035,1
Haloperidol,0.3453,0.4321,0.3597,0.5413,0.454,-0.4159,0.42648,0
SA-1921456,0.3453,NA,0.3789,0.5422,NA,-0.3211,0.42213333333333336,2
Fingolimod (FTY720) HCl,0.3452,NA,0.3638,NA,NA,-0.7179,0.35450000000000004,3
Tanespimycin,0.345,0.4551,0.3832,0.6285,0.4296,-0.4308,0.44827999999999996,0
THZ-2-98-01,0.3444,0.473,0.4231,0.6347,0.4985,-0.3266,0.47474,0
YC1,0.344,0.377,NA,0.4325,0.3857,-0.321,0.3848,1
AT 7867,0.3439,0.5717,0.4647,0.7935,0.5185,-0.3218,0.5384599999999999,0
CHEMBL2002102,0.3438,NA,NA,0.5041,NA,-0.3282,0.42395,3
Auraptene,0.3437,NA,0.4507,NA,NA,-0.4916,0.3972,3
Cyproheptadine,0.3432,0.3932,0.5127,0.5443,0.5014,-0.4154,0.45896,0
Merbarone,0.3432,NA,NA,0.4429,0.5138,-0.462,0.4333,2
Nylidrin,0.3427,0.3861,NA,0.8089,0.4112,-0.326,0.487225,1
AC1LDBAO,0.3425,0.6425,0.4467,0.5698,0.3954,-0.3274,0.47938,0
AO-081/15245014,0.3424,NA,0.3262,0.4184,0.3943,-0.5511,0.370325,1
Atorvastatin,0.3423,0.3616,0.4516,0.4602,NA,-0.3272,0.403925,1
Medroxyprogesterone,0.3421,NA,0.4045,NA,NA,-0.36870000000000003,0.3733,3
Chaetocin,0.3419,0.6237,0.4999,0.7673,0.578,-0.3566,0.56216,0
Pazopanib,0.3412,0.4712,0.3423,0.6887,0.4272,-0.3225,0.45412,0
Dalcetrapib,0.3411,0.3501,NA,0.484,0.5098,-0.4278,0.42125,1
Ipatasertib,0.3411,0.4458,0.688,0.571,0.421,-0.475,0.49338,0
Acetazolamide,0.341,0.3851,NA,0.5152,0.4227,-0.6201,0.41600000000000004,1
GDC-0834 (Racemate),0.341,0.4963,NA,NA,0.3592,-0.5295,0.3988333333333334,2
SU 11274,0.3409,0.4444,0.6784,0.7297,0.4148,-0.3343,0.52164,0
"5,6-Dichlorobenzimidazole riboside",0.3408,0.3482,0.3544,0.5277,0.3915,-0.5186,0.39252,0
ABT737,0.3405,0.4501,0.4431,0.6654,0.5469,-0.3474,0.4892,0
KUC107191N,0.3403,0.3335,0.4993,NA,0.4806,-0.3456,0.41342500000000004,1
STK721917,0.3401,0.3377,NA,0.5439,NA,-0.3214,0.40723333333333334,2
Sotalol,0.34,NA,0.3492,0.4393,NA,-0.4577,0.3761666666666667,2
"HDACi1,2+3_mix",0.3399,0.3859,0.3567,0.3439,0.3477,-0.3265,0.35482,0
Phenformin,0.3398,0.3227,0.3342,0.5942,0.4685,-0.5247,0.41187999999999997,0
SB-203580,0.3397,0.4826,0.5509,0.7683,0.4122,-0.3594,0.51074,0
SMR000082310,0.3396,NA,0.3752,0.4919,NA,-0.5595,0.40223333333333333,2
5-BrdU,0.3395,NA,NA,0.364,0.3559,-0.5639,0.35313333333333335,2
CHEMBL2141330,0.3394,NA,0.3657,0.4483,NA,-0.3238,0.3844666666666667,2
T5715535,0.3391,0.4478,NA,0.5197,0.4166,-0.4299,0.4308,1
Rimonabant,0.3384,NA,0.406,0.4347,0.5318,-0.3664,0.427725,1
Ondansetron,0.3383,0.6014,NA,0.6541,NA,-0.3367,0.5312666666666667,2
Dilazep,0.3383,0.4248,0.3531,0.6637,0.4646,-0.3293,0.4489,0
Nepafenac,0.3383,0.3621,0.4351,NA,0.5226,-0.5324,0.414525,1
ETHYLENEDIAMINE TETRACETATE TETRA-ETHANOLAMINE,0.3379,0.4685,0.3847,0.5361,0.5301,-0.4597,0.45146000000000003,0
Fenticonazole Nitrate,0.3376,0.4257,NA,0.6112,0.4426,-0.4315,0.454275,1
AZD-1152-HQPA,0.3373,0.4152,0.4119,0.6988,0.5477,-0.3375,0.48218,0
AC1O9BJ3,0.3372,NA,0.4455,0.4189,0.5015,-0.3421,0.425775,1
Paroxetine,0.3371,0.4488,0.3329,0.5411,0.386,-0.3275,0.40918,0
AC1NWAML,0.337,0.6086,0.496,0.5363,0.4336,-0.4217,0.4823,0
Pirenperone,0.3368,0.3491,0.3486,0.4233,NA,-0.4289,0.36445,1
VX-745,0.3367,0.3305,0.4874,0.8852,0.6623,-0.4182,0.54042,0
AC1NSOND,0.3366,0.3436,0.4169,NA,0.4564,-0.327,0.388375,1
BRD-K48296029,0.3365,NA,NA,0.4649,NA,-0.3977,0.4007,3
PJ34,0.3365,0.4097,0.3766,0.7716,0.4981,-0.4575,0.4785,0
Anacetrapib (MK-0859),0.3364,0.3314,NA,0.5908,0.3675,-0.4483,0.40652499999999997,1
Isotretinoin,0.3363,0.3262,NA,0.5258,0.4083,-0.4302,0.39915,1
AC1O9CBL,0.3361,0.4992,0.5048,0.5351,0.3557,-0.4232,0.44618,0
BRD-K90281509,0.336,NA,NA,NA,0.3468,-0.4178,0.34140000000000004,3
CHEMBL2381520,0.3358,NA,NA,0.3979,NA,-0.4343,0.36685,3
Bithionol,0.3355,NA,0.5294,NA,0.5253,-0.3281,0.4634,2
CHEMBL2142524,0.3353,NA,NA,0.4321,0.394,-0.5292,0.38713333333333333,2
MLS002703104,0.3348,NA,0.4254,0.4504,0.38,-0.3635,0.39765,1
BRD-K43623238,0.3348,NA,0.4959,NA,NA,-0.4261,0.41535,3
Ovasterol-beta,0.3347,0.3911,0.3644,0.7453,NA,-0.3449,0.458875,1
SCHEMBL1564574,0.3345,0.5167,0.4744,0.6083,0.4771,-0.3228,0.4822,0
Benzamil,0.3344,0.4189,NA,0.4833,0.5306,-0.4304,0.44179999999999997,1
CHEMBL2333346,0.3343,0.4395,0.3561,0.3564,0.355,-0.431,0.36826,0
SCHEMBL2608041,0.3341,0.3238,0.4428,0.5356,0.3604,-0.5389,0.39934,0
LY2784544,0.3341,NA,0.5409,0.602,NA,-0.3654,0.49233333333333335,2
BRD-K69236395,0.334,0.3342,NA,NA,NA,-0.5155,0.3341,3
Broad-Sai-443,0.3335,0.3948,0.3277,0.4785,NA,-0.3604,0.383625,1
Sepantronium,0.3332,0.4575,0.5335,0.4506,0.6234,-0.3407,0.47964,0
Batimastat,0.3331,0.4328,NA,0.5778,NA,-0.4489,0.4479,2
Indigo Red,0.3326,0.3776,0.5171,0.5604,NA,-0.4417,0.446925,1
CHEMBL2361748,0.3325,0.4362,NA,0.7587,NA,-0.4678,0.5091333333333333,2
BRD-A25736793,0.3324,0.3859,0.3561,0.6473,0.438,-0.3344,0.43194,0
BRD-K00544996,0.3323,0.3273,0.3245,0.5631,NA,-0.46,0.38680000000000003,1
Quiflapon,0.3322,0.4128,0.4186,0.4203,NA,-0.3572,0.395975,1
Carvedilol,0.3322,0.3823,NA,0.7147,0.392,-0.3262,0.4553,1
BRD-K73008154,0.332,NA,0.404,0.4551,NA,-0.3586,0.39703333333333335,2
Indolophenanthridine,0.3319,NA,0.3676,0.5805,NA,-0.3346,0.42666666666666664,2
"THR1 Inhibitor, 2",0.3318,0.3999,0.4826,0.5477,0.3692,-0.4291,0.42623999999999995,0
Nisoxetine,0.3316,NA,NA,0.4265,0.5001,-0.4523,0.4194,2
Midostaurin,0.3316,NA,0.5856,NA,0.4613,-0.3626,0.4595,2
Fluorouracil,0.3316,0.362,0.4547,0.5114,NA,-0.4158,0.414925,1
GSK-1904529A,0.3315,0.4893,0.3958,0.6192,0.6186,-0.3964,0.49088,0
Darapladib,0.3313,0.4314,0.3552,NA,0.452,-0.5882,0.392475,1
CP-724714,0.3311,0.5641,0.4225,0.6538,0.4857,-0.3216,0.49144000000000004,0
LY-294002,0.3311,0.5144,0.4131,0.6763,0.7133,-0.3237,0.52964,0
Rabusertib,0.3311,0.3628,0.5243,0.6412,0.4562,-0.3295,0.46312,0
MLS001116217,0.331,0.417,0.3933,0.5458,0.4855,-0.3387,0.43451999999999996,0
Bendroflumethiazide,0.3308,0.3844,NA,0.7281,NA,-0.3815,0.48109999999999997,2
Doxorubicin,0.3307,0.3351,0.399,0.5035,0.4411,-0.3219,0.40188,0
N-[4-(1-Benzoylpiperidin-4-yl)butyl]-3-pyridin-3-ylpropanamide,0.3307,0.6419,0.4163,0.5549,NA,-0.4599,0.48595,1
Sotrastaurin,0.3307,NA,NA,0.6973,NA,-0.788,0.514,3
DMP-543,0.3305,NA,0.4265,0.359,0.3849,-0.4466,0.37522500000000003,1
SPECTRUM2_000920,0.3303,0.4184,0.4794,0.4291,0.5182,-0.4142,0.43507999999999997,0
IMD-0354,0.3302,0.367,0.6145,0.5241,0.4966,-0.3226,0.46648,0
ITRACONAZOLE HYDROCHLORIDE,0.3302,NA,0.5124,0.6406,0.3512,-0.5366,0.4586,1
ascorbic-acid,0.3301,NA,0.3407,0.4621,0.459,-0.3398,0.397975,1
F1679-0128,0.33,NA,0.4709,0.6231,NA,-0.4391,0.4746666666666667,2
Cyclosporine,0.33,NA,NA,0.5512,0.5231,-0.3904,0.4681,2
Vidarabine,0.3299,0.3888,0.4141,0.5378,0.395,-0.3693,0.41312,0
MLS002460474,0.3298,0.6685,0.4132,0.6652,NA,-0.496,0.5191749999999999,1
CHEMBL2130683,0.3296,NA,NA,0.4241,0.3998,-0.3768,0.3845,2
PP-30,0.3295,NA,0.3456,0.4702,NA,-0.4786,0.3817666666666667,2
BRD-K20197338,0.3294,NA,NA,NA,0.3586,-0.4429,0.344,3
BRD-K00199686,0.329,0.5216,0.4016,0.624,0.3716,-0.4652,0.44956,0
BRD-K68319707,0.3289,0.5856,NA,0.3604,0.3812,-0.5614,0.414025,1
Dinoprostone,0.3289,NA,0.6043,0.4328,0.4299,-0.4319,0.448975,1
MLS002460463,0.3288,0.3212,0.4938,0.5163,0.3768,-0.4421,0.40738,0
MLS002703118,0.3288,NA,NA,0.4875,NA,-0.4592,0.40815,3
AM 251,0.3287,NA,NA,0.4217,NA,-0.4819,0.3752,3
"Apitolisib (gdc-0980, rg7422)",0.3286,0.5334,0.4541,0.6252,0.4058,-0.3565,0.46942,0
Ciglitazone,0.3282,0.4188,0.341,0.4546,0.3984,-0.4733,0.3882,0
U0126,0.328,NA,NA,0.4271,NA,-0.4634,0.37755,3
EDOXUDINE,0.3278,0.3617,NA,0.4873,NA,-0.4577,0.39226666666666665,2
"13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",0.3277,0.4619,0.3983,0.6192,0.4654,-0.325,0.45449999999999996,0
Belinostat,0.3275,0.4665,0.3825,0.4331,0.4805,-0.3242,0.41802,0
CHEMBL2333339,0.3275,NA,0.3616,NA,NA,-0.4921,0.34455,3
WZ-4-145,0.3274,0.3466,0.3651,NA,NA,-0.3328,0.34636666666666666,2
BRD-K57678861,0.3274,0.3583,NA,0.6901,NA,-0.4971,0.4586,2
Broad-Sai-686,0.3272,0.3389,0.5563,0.4125,0.3799,-0.3847,0.40296,0
Gemfibrozil,0.3267,0.3974,NA,0.5496,0.4573,-0.4646,0.43274999999999997,1
SPECTRUM_001028,0.3267,NA,0.3623,NA,NA,-0.469,0.34450000000000003,3
BRD-A41986761,0.3267,NA,0.5061,0.3375,0.4168,-0.3289,0.396775,1
Penitrem A,0.3265,0.4663,NA,0.4419,0.3924,-0.4273,0.406775,1
Kinetin Riboside,0.3264,0.3913,0.6368,0.4695,0.5162,-0.3822,0.46804,0
Benzo[Def]Chrysene,0.3264,0.379,0.4038,0.4376,NA,-0.3328,0.3867,1
GSK-J2,0.3257,0.505,0.3948,0.5919,0.447,-0.4861,0.45288,0
PD-98059,0.3256,0.4005,0.471,0.6092,NA,-0.4632,0.451575,1
TIROFIBAN HYDROCHLORIDE,0.3255,0.335,NA,0.5088,0.3858,-0.5956,0.388775,1
Altrenogest,0.3255,NA,0.3939,0.5158,0.4083,-0.3927,0.410875,1
Netupitant,0.3249,0.4859,0.3493,NA,NA,-0.3464,0.3867,2
Gossypol,0.3246,0.36870000000000003,0.46,0.5483,0.4125,-0.3457,0.42282000000000003,0
Morphothebaine,0.3244,0.3349,NA,0.3339,0.4631,-0.4104,0.364075,1
Sulconazole,0.324,NA,NA,0.3324,0.4882,-0.4171,0.38153333333333334,2
TRIENTINE HYDROCHLORIDE,0.324,0.3402,0.4079,0.4216,0.4588,-0.4248,0.3905,0
Rimcazole,0.3239,0.5487,NA,NA,0.5192,-0.3404,0.4639333333333333,2
L 168049,0.3233,NA,NA,0.4123,NA,-0.3323,0.3678,3
MLS000108814,0.3233,0.3366,0.3386,NA,NA,-0.3328,0.3328333333333333,2
CHEMBL3183436,0.323,0.4531,0.3285,0.6529,0.4661,-0.3227,0.44472,0
DASA-58,0.323,0.4489,NA,NA,NA,-0.4583,0.38595,3
Empagliflozin (BI 10773),0.3224,NA,NA,NA,0.4079,-0.4185,0.36515,3
SCHEMBL17497626,0.3224,0.5761,0.3895,0.4424,0.3844,-0.3251,0.42296,0
Cytisine,0.3223,0.4033,0.332,0.794,0.4515,-0.4823,0.46062000000000003,0
Tamibarotene,0.3222,0.3995,0.3285,0.5904,0.3717,-0.4048,0.40246,0
AS601245,0.3221,0.4446,0.3771,0.5712,0.4723,-0.339,0.43746,0
LE-135,0.3219,0.3856,0.4834,0.8552,0.5677,-0.3354,0.52276,0
Semaxanib,0.3219,0.4731,0.331,0.75,0.4583,-0.5034,0.46686,0
Anamorelin,0.3217,0.3538,NA,NA,0.447,-0.4452,0.37416666666666665,2
Zaldaride,0.3217,NA,NA,0.4669,NA,-0.5158,0.3943,3
MLS002232309,0.3217,0.3926,NA,0.57,NA,-0.4745,0.4281,2
Indole-3-carbinol,0.3216,0.3433,0.3858,0.6576,0.5524,-0.5593,0.45214,0
SMR000075319,0.3216,0.483,0.5755,0.6404,0.5605,-0.417,0.5162,0
Bromopyruvate,0.3214,NA,NA,0.4151,NA,-0.4909,0.36825,3
Pramipexole,0.3213,0.3885,NA,NA,0.3852,-0.3919,0.365,2
LY2334737,0.3211,NA,NA,0.4409,0.5235,-0.4309,0.4285,2
Nicotin-Amide,0.3211,0.3456,0.3484,0.5275,NA,-0.4123,0.38565,1
Pyrazolanthrone,0.3211,0.5146,NA,0.7187,0.501,-0.3342,0.51385,1
100599-27-7,0.321,0.3465,NA,0.5539,NA,-0.4233,0.4071333333333333,2
L-Sulforaphane,0.5822,0.5069,0.4178,0.7283,0.4217,-0.4433,0.53138,0
Itrazole,0.5353,0.324,0.6276,0.4862,0.363,-0.461,0.46722,0
BRD-K41087962,0.5232,0.4265,0.4533,0.6487,0.4093,-0.3466,0.4922,0
Aloisine,0.513,NA,0.5555,0.3464,0.3995,-0.3941,0.4536,1
Patupilone,0.5126,NA,NA,0.3695,NA,-0.4417,0.44104999999999994,3
cortisone-acetate,0.5054,NA,0.4963,0.3628,NA,-0.4153,0.4548333333333333,2
Omacetaxine Mepesuccinate,0.5036,0.3591,0.5335,0.4082,NA,-0.3334,0.4511,1
CHEMBL2359886,0.4992,0.4296,0.3831,0.5317,0.359,-0.5908,0.44051999999999997,0
GW305074X,0.4943,NA,0.382,0.4639,NA,-0.3505,0.4467333333333333,2
GW305074X,0.4943,NA,0.382,0.4639,NA,-0.3505,0.4467333333333333,2
Telatinib,0.4904,0.4249,0.3694,NA,0.4052,-0.4469,0.422475,1
CHEMBL2143628,0.4799,0.4035,0.5191,0.4941,0.3512,-0.4023,0.44956,0
XMD-132,0.4789,NA,NA,0.68,0.3697,-0.4976,0.5095333333333334,2
Nocodazole,0.4788,NA,0.4055,0.4605,0.447,-0.4717,0.44795,1
NMS-1286937,0.478,0.5609,0.5298,0.5425,NA,-0.4188,0.5278,1
AZD-1775,0.4732,0.5435,0.6227,0.7408,0.5293,-0.3213,0.5819,0
MLS001065891,0.4732,NA,NA,NA,0.4444,-0.447,0.4588,3
PD-0325901,0.4719,0.6266,0.4496,0.8083,0.4071,-0.3216,0.5527,0
MLS000589843,0.4707,0.3612,NA,0.6008,NA,-0.3656,0.4775666666666667,2
GSK-461364,0.4666,0.5311,0.5452,0.7782,0.4904,-0.3321,0.5623,0
Palomid 529 (P529),0.4666,0.4075,0.6204,0.4722,NA,-0.4563,0.491675,1
Ivermectin,0.4589,0.377,0.3957,0.437,0.4976,-0.3336,0.43324,0
AZD 1480,0.4479,0.4567,0.4826,0.5227,0.4341,-0.4094,0.4688,0
Momelotinib,0.4464,0.4037,0.5451,0.617,0.3692,-0.3284,0.47628,0
SCHEMBL15422533,0.4437,0.3576,0.3469,NA,0.5344,-0.3779,0.42064999999999997,1
KX2-391,0.4428,NA,0.4695,NA,0.5161,-0.4353,0.47613333333333335,2
SCHEMBL14177979,0.438,0.3577,0.4056,0.3787,0.3409,-0.477,0.38418,0
BRD-A28746609,0.4372,NA,0.5501,0.4463,NA,-0.4754,0.47786666666666666,2
Selamectin,0.4366,0.4439,0.5894,0.6471,0.4348,-0.3332,0.51036,0
396129-53-6,0.4362,0.3929,0.3924,NA,0.551,-0.5293,0.443125,1
SB743921,0.434,NA,0.4392,0.4784,0.3603,-0.3275,0.427975,1
Purmorphamine,0.4329,0.4455,0.3512,0.6231,0.4838,-0.5238,0.4673,0
Podofilox,0.4322,0.3481,0.3834,0.6051,0.4935,-0.3366,0.45246,0
UK 356618,0.432,0.646,0.4507,0.6301,NA,-0.3373,0.5397,1
MLS000778276,0.4313,0.4423,0.4359,0.6243,0.5056,-0.4402,0.48788000000000004,0
CHEMBL552425,0.4303,0.633,0.42,0.7414,0.4995,-0.3727,0.54484,0
ZINC02419385,0.4295,NA,0.4137,0.64,0.3313,-0.3474,0.453625,1
PF-03758309,0.4288,0.4224,0.5776,0.5475,0.4214,-0.3211,0.47954,0
Lonafarnib,0.4284,0.5205,NA,0.5011,0.364,-0.3557,0.4535,1
SB525334,0.4274,0.3788,0.4643,0.7559,0.4222,-0.3276,0.48972,0
OSI-930,0.4268,0.5404,0.5046,0.7603,0.4478,-0.4124,0.53598,0
GSK-923295,0.4265,NA,0.3508,NA,0.3417,-0.4315,0.373,2
IC 261,0.4246,NA,0.4498,0.6462,0.401,-0.4408,0.4804,1
PRL-3InhibitorI,0.4246,0.4594,0.5578,0.5726,0.3484,-0.5627,0.47256,0
Cucurbitacin I,0.4246,0.3667,0.5665,0.4056,0.4902,-0.3674,0.45072,0
Sappanone A Trimethyl Ether,0.4223,NA,NA,NA,0.44,-0.4291,0.43115000000000003,3
Sydowinin B,0.4221,NA,NA,0.3834,0.4534,-0.3289,0.41963333333333336,2
SB-202190,0.4216,NA,0.4212,0.6192,NA,-0.483,0.48733333333333334,2
Avrainvillamide Analog 5,0.4214,0.3347,NA,0.4743,0.3803,-0.3508,0.402675,1
NSC141540,0.4212,NA,0.3909,NA,0.4705,-0.3228,0.4275333333333333,2
"Ingenol 3,20-dibenzoate",0.42,0.4315,0.6392,0.6631,0.6472,-0.3682,0.5602,0
pyrvinium-pamoate,0.4199,0.4467,0.6496,0.4113,0.4534,-0.3247,0.47618,0
Cytochalasin B,0.4175,0.36,0.4807,0.5267,0.4081,-0.3336,0.4386,0
CHEMBL578162,0.4164,NA,0.4184,NA,NA,-0.4715,0.4174,3
altrenogest,0.4143,0.3245,0.4125,0.4078,0.4762,-0.6201,0.40706,0
Prostoglandin A1,0.4134,0.4132,0.374,0.6123,0.443,-0.3563,0.45117999999999997,0
Linoleoylethanolamide,0.4129,0.343,NA,0.3496,NA,-0.4475,0.3685,2
CHEMBL3184547,0.4125,NA,0.3822,NA,0.4709,-0.3333,0.42186666666666667,2
COL-3,0.4119,0.6005,0.6479,0.6146,0.4447,-0.3225,0.54392,0
MLN-0128,0.4107,0.5153,0.429,0.6901,0.4843,-0.326,0.50588,0
Wortmannin,0.4105,0.5729,0.528,0.7289,0.5552,-0.3235,0.5591,0
SB-431542,0.4101,0.3855,0.3951,0.4999,0.4514,-0.4205,0.4284,0
MLS000709026,0.41,0.5637,0.6129,0.627,0.4538,-0.3333,0.53348,0
SB-216763,0.4099,0.6023,0.5379,0.7921,0.5249,-0.3259,0.57342,0
HG-9-91-01,0.4092,0.4481,0.6686,0.6941,0.4451,-0.4041,0.53302,0
BRD-K00541818,0.4086,NA,0.3312,0.6121,0.4003,-0.3328,0.43805,1
PFI-1,0.4079,0.5298,0.4466,0.6562,0.3483,-0.333,0.47776,0
KF 38789,0.4075,NA,0.5,0.5564,0.3848,-0.5516,0.462175,1
"6-(7-Hydroxy-6,7-dihydro-5H-pyrrolo[1,2-c]imidazol-7-yl)-n-methyl-2-naphthamide",0.4046,0.5282,0.4738,0.6488,0.3434,-0.5904,0.47976,0
BRD-K70875408,0.4032,0.4003,NA,0.6649,NA,-0.409,0.48946666666666666,2
SSR 69071,0.403,0.4801,0.3644,0.3484,0.4849,-0.3438,0.41616000000000003,0
Fasudil,0.4026,0.3658,0.3454,0.5229,NA,-0.4434,0.409175,1
BRD-K32857328,0.4007,NA,NA,NA,0.4725,-0.4284,0.4366,3
PNU-74654,0.4007,NA,0.4813,0.6704,0.4223,-0.3259,0.493675,1
AC1Q6JJ5,0.3992,0.5824,0.4453,0.7634,0.4372,-0.3245,0.5255,0
Pentobarbital,0.3991,NA,NA,0.3823,0.5639,-0.3382,0.4484333333333333,2
I-BET151,0.399,0.5232,0.4795,0.5525,0.4697,-0.3288,0.48478,0
Azacitidine,0.3985,0.6145,0.514,0.6721,0.4486,-0.3218,0.52954,0
Acitretin,0.3984,NA,NA,0.5292,0.5208,-0.4965,0.4828,2
1268524-70-4,0.3984,0.4071,0.4782,0.5456,0.612,-0.3327,0.48825999999999997,0
GW620972X,0.3975,0.5213,0.5054,0.641,0.5828,-0.3248,0.5296,0
RG7388,0.3974,0.3518,0.5378,0.5122,0.4213,-0.3334,0.4441,0
RO-316233,0.3974,0.4798,0.5151,NA,NA,-0.3637,0.4641,2
AC1NWAQV,0.3967,0.4855,0.4038,0.5788,0.516,-0.5223,0.47615999999999997,0
Leflunomide,0.3943,0.564,0.332,0.4276,0.4094,-0.4816,0.42546,0
"Epothilone B (EPO906, Patupilone)",0.3943,0.4124,0.5181,0.473,NA,-0.4089,0.44945,1
Ixabepilone,0.3941,NA,0.4956,NA,0.5726,-0.3909,0.48743333333333333,2
SMR001317659,0.3939,0.3559,0.4855,0.7096,0.3919,-0.6101,0.46736,0
BRD-K54636101,0.3938,NA,0.3353,0.4142,0.4154,-0.6945,0.389675,1
Perampanel,0.3931,NA,NA,0.4526,0.5546,-0.4538,0.46676666666666666,2
Lexibulin,0.3931,0.4746,0.4781,0.5008,0.4056,-0.3346,0.45044,0
GSK 525762A,0.3921,0.507,0.5114,0.6452,0.3372,-0.3841,0.47858,0
AT-9283,0.3906,0.467,0.6115,0.8218,0.4857,-0.3428,0.55532,0
SB225002,0.3902,0.3354,0.4025,0.5749,0.4859,-0.4096,0.43778,0
GSK 1059615,0.3894,0.5481,0.5386,0.7891,0.6181,-0.3224,0.57666,0
Aminopurvalanol,0.3892,0.3293,0.3301,0.4978,NA,-0.3481,0.3866,1
dactinomycin,0.3887,0.4377,NA,NA,0.453,-0.4428,0.42646666666666666,2
MLS001207806,0.3879,0.5073,0.3422,0.6577,0.4396,-0.5669,0.46693999999999997,0
Alisertib,0.3878,NA,0.447,0.632,0.3826,-0.3256,0.46235,1
BRD-K42573370-001-01-1,0.3874,0.4401,NA,0.5046,0.3693,-0.5975,0.42535,1
Emodic acid,0.3873,0.4206,0.4248,NA,NA,-0.324,0.4109,2
W13,0.3865,0.4396,NA,0.5954,NA,-0.6862,0.47383333333333333,2
