compound,azt,los,nib,quine,vir,similarity,meansim,nas
Teniposide,0.4293,NA,0.4588,0.3935,0.535,-0.4792,0.45415,1
GSK-461364,0.4279,0.462,0.3962,0.6988,0.6915,-0.4794,0.53528,0
Podofilox,0.4277,0.332,NA,NA,0.6404,-0.4926,0.4667,2
Imiloxan,0.4263,NA,NA,0.3872,0.4846,-0.7423,0.4327,2
SA-1939007,0.4263,0.3745,NA,NA,0.6079,-0.5204,0.4695666666666667,2
IN1434,0.4254,NA,NA,0.3981,0.6417,-0.5783,0.4884,2
Amylocaine,0.4235,NA,NA,NA,0.4733,-0.6305,0.4484,3
Acyclovir,0.4233,NA,0.3567,0.3489,0.5051,-0.7471,0.4085,1
PD-407824,0.4232,0.3703,NA,0.3761,0.5165,-0.5171,0.421525,1
PD-173074,0.4231,0.4331,0.3365,0.4824,0.6483,-0.4803,0.46468,0
SMER28,0.4224,NA,NA,NA,0.5645,-0.6574,0.49345,3
Maxacalcitol-D6,0.422,0.3543,0.3225,0.3878,0.4711,-0.5058,0.39154,0
GSK 1059615,0.4208,0.3848,NA,0.5765,0.8893,-0.4964,0.56785,1
BMS-536924,0.4173,0.5466,NA,0.4945,0.6078,-0.501,0.51655,1
L(-)Sorbose,0.4143,NA,NA,0.3321,0.5769,-0.7384,0.4411,2
AC1LUIBL,0.4124,0.4471,0.4167,NA,NA,-0.6164,0.4254,2
EX527,0.4092,0.3816,NA,NA,0.6281,-0.6147,0.47296666666666665,2
Momelotinib,0.4088,0.4059,0.3851,0.3264,0.6676,-0.4791,0.43876,0
Pentamidine,0.4087,0.6005,0.3469,NA,0.4952,-0.6401,0.462825,1
ZINC01045466,0.408,NA,0.4527,0.3478,0.5719,-0.8851,0.4451,1
VU0413807-2,0.4067,NA,NA,0.4984,0.6291,-0.6773,0.5114,2
Fluoxetine,0.406,0.4023,NA,0.4042,0.6683,-0.5065,0.4702,1
Alpelisib,0.4046,0.4908,NA,0.4539,0.6284,-0.6206,0.494425,1
Alprostadil,0.4033,0.3871,NA,0.4495,0.4768,-0.4883,0.429175,1
BRD-K08212968,0.4013,0.3877,NA,0.4025,NA,-0.6338,0.39716666666666667,2
Canertinib,0.4013,0.6263,0.528,0.6396,0.845,-0.5688,0.60804,0
BRD-K48031880,0.4012,NA,NA,0.3292,NA,-0.4985,0.36519999999999997,3
NCGC00012588,0.4008,NA,NA,0.503,0.52,-0.5339,0.4746,2
BRD-K61001510,0.4005,NA,NA,0.3954,NA,-0.6158,0.39795,3
Danusertib,0.3982,0.48,0.49370000000000003,0.4055,0.5666,-0.6092,0.4688,0
Mafenide,0.3981,NA,NA,0.3833,0.5268,-0.4916,0.43606666666666666,2
GF-109203,0.3979,0.5918,0.342,0.5433,0.7075,-0.6246,0.5165,0
Panobinostat,0.3972,0.416,0.3585,0.5532,0.832,-0.5079,0.51138,0
THZ-2-98-01,0.3964,0.3658,0.3995,0.6528,0.5771,-0.4803,0.47832,0
4-Deoxyuridine,0.3959,NA,NA,0.3478,0.4404,-0.614,0.3947,2
TAK-242,0.3957,0.6139,0.4159,NA,0.6841,-0.4766,0.5274,1
PF477736,0.3936,0.3796,0.4195,0.4296,0.5475,-0.516,0.43396,0
Bemegride,0.3932,NA,0.3912,0.4279,0.4765,-0.6229,0.4222,1
BRD-K10580927,0.3927,0.3219,NA,NA,NA,-0.4865,0.3573,3
BRD-K11533227,0.3924,0.3462,0.3379,0.4465,0.5035,-0.5184,0.4053,0
SMR000024485,0.392,NA,NA,0.4974,0.5292,-0.6807,0.47286666666666666,2
SMR000178575,0.3919,NA,0.3538,NA,0.5314,-0.7043,0.4257,2
ST50982848,0.3918,NA,NA,0.4452,0.7541,-0.6096,0.5303666666666667,2
Amoxapine,0.3909,0.363,NA,0.4542,0.5994,-0.6344,0.451875,1
MLS002264467,0.3908,0.5969,0.3597,0.3652,NA,-0.4758,0.42815000000000003,1
Cyclosporine,0.3888,NA,0.3875,0.4386,0.6518,-0.4802,0.466675,1
MLS000038113,0.3887,0.5133,0.5009,0.3793,0.5118,-0.505,0.4588,0
Talibegron,0.3883,NA,NA,0.5228,0.4816,-0.4762,0.46423333333333333,2
BRD-K98240084,0.3877,0.376,NA,NA,NA,-0.7318,0.38185,3
LCL161,0.3868,0.5479,NA,NA,0.5873,-0.591,0.5073333333333334,2
Dasatinib,0.3863,0.423,0.4123,0.5973,0.8208,-0.4832,0.52794,0
Fenretinide,0.385,0.629,NA,NA,0.5357,-0.4794,0.5165666666666666,2
Entecavir,0.3845,NA,NA,NA,0.5612,-0.6297,0.47285,3
Kenpaullone,0.3844,NA,0.4584,NA,NA,-0.517,0.4214,3
Levonorgestrel,0.3841,0.3815,0.3919,0.5416,0.497,-0.4797,0.43922,0
Phenolphthalein,0.3832,NA,0.4049,0.3545,NA,-0.496,0.38086666666666663,2
Altanserin,0.3831,NA,NA,NA,0.5954,-0.7259,0.48925,3
BCPP000194,0.3827,0.3421,0.3411,0.6657,0.6668,-0.5336,0.47968,0
Azelastine,0.3822,NA,0.3922,0.4752,0.4226,-0.6077,0.41805,1
CHEMBL3184674,0.3819,NA,NA,0.3677,0.3946,-0.8419,0.3814,2
BRD-K63476888,0.3816,NA,NA,NA,0.5683,-0.6306,0.47495,3
BRD-K55437057,0.3811,NA,NA,0.5209,0.4328,-0.609,0.44493333333333335,2
Repaglinide,0.3808,0.329,0.3248,0.3963,0.5367,-0.6127,0.39352,0
Resveratrol,0.38,0.3436,0.3216,0.4066,0.4892,-0.4836,0.3882,0
BRD-K10916986-001-01-6,0.3798,NA,NA,NA,0.4904,-0.5969,0.43510000000000004,3
Dihydro-Beta-Tubaic acid,0.3789,NA,NA,0.3347,0.4638,-0.5192,0.3924666666666667,2
Tamoxifen,0.3783,0.4007,NA,0.4757,0.6044,-0.475,0.46477500000000005,1
"6-(7-Hydroxy-6,7-dihydro-5H-pyrrolo[1,2-c]imidazol-7-yl)-n-methyl-2-naphthamide",0.3781,0.4344,0.5077,0.4735,0.6119,-0.6376,0.48112,0
Mycophenolic acid,0.3778,NA,NA,0.4886,0.5326,-0.6077,0.4663333333333333,2
Cilostazol,0.3777,0.3613,0.3393,0.4462,0.5336,-0.5471,0.41162,0
SA-102787,0.3775,NA,0.3843,NA,NA,-0.7208,0.3809,3
SCHEMBL3954849,0.3774,NA,NA,0.3906,0.6225,-0.4781,0.4635,2
Cis-2-Methoxycinnamic Acid,0.3773,NA,NA,NA,0.4893,-0.7014,0.4333,3
Lovastatin,0.377,NA,0.3713,0.3885,0.684,-0.5126,0.45520000000000005,1
BRD-K55612480,0.3768,NA,NA,0.4283,0.5237,-0.6059,0.44293333333333335,2
PF 3845,0.3765,0.3791,0.3399,0.3956,0.5365,-0.5262,0.40552,0
AZ628,0.3765,0.5698,0.3357,0.5784,0.8109,-0.4768,0.53426,0
CHEMBL610781,0.3764,0.4634,NA,0.3843,0.6418,-0.4902,0.466475,1
Entinostat,0.3763,0.6064,0.3951,0.6246,0.7769,-0.4741,0.55586,0
CHEMBL2381524,0.3763,0.358,NA,NA,0.7648,-0.5547,0.49970000000000003,2
PHA-665752,0.3763,0.3479,0.4679,0.4732,0.6706,-0.5022,0.46718,0
Htfmt,0.3749,NA,NA,0.3614,0.5996,-0.6645,0.44530000000000003,2
ST005177,0.3748,NA,NA,0.41,NA,-0.8235,0.39239999999999997,3
STK366994,0.3743,NA,NA,0.3548,0.6315,-0.4814,0.45353333333333334,2
CGP13501,0.3743,NA,NA,NA,0.582,-0.6531,0.47814999999999996,3
CEPHARANTHINE,0.3741,NA,NA,NA,0.5774,-0.737,0.47575,3
Triacsin C,0.374,0.3903,0.4658,NA,0.5945,-0.4844,0.45615,1
Cycloheximide,0.3737,0.3767,0.4416,0.5593,0.4576,-0.609,0.44178,0
Lapatinib,0.3734,0.3735,0.3251,0.4447,0.6934,-0.4988,0.44202,0
LY288513,0.3733,NA,0.4342,NA,0.4696,-0.7882,0.4257,2
CHEMBL2132717,0.3723,0.4197,NA,0.5105,0.4718,-0.5054,0.443575,1
Neostigmine,0.3722,NA,NA,0.5236,0.5797,-0.6716,0.4918333333333333,2
Glimepiride,0.3718,0.491,NA,0.3696,0.7628,-0.6178,0.4988,1
BAS 07529539,0.3713,NA,NA,0.4611,0.7289,-0.6243,0.5204333333333333,2
Sepantronium,0.3712,0.471,0.4629,0.4177,0.5372,-0.4766,0.452,0
CHEMBL1788383,0.3711,NA,NA,0.3293,NA,-0.4966,0.35019999999999996,3
BI-2536,0.3708,0.526,0.6011,0.3885,0.7139,-0.4848,0.52006,0
Cyclizine,0.3706,NA,NA,NA,0.5331,-0.5251,0.45185,3
[(8-Methyl-2-oxo-4-phenyl-2H-chromen-7-yl)oxy]acetic acid,0.3704,NA,NA,0.3598,0.7004,-0.6439,0.47686666666666666,2
BRD-K65946722,0.37,NA,NA,0.3363,NA,-0.6556,0.35314999999999996,3
CHEMBL1270608,0.3697,NA,NA,0.368,NA,-0.6296,0.36885,3
BRD-K81658952,0.3697,NA,NA,0.3965,0.4584,-0.7096,0.4082,2
LDN 193189,0.3695,0.4284,0.4906,0.5286,0.6626,-0.4822,0.49594,0
MLS002264468,0.3689,0.5576,0.3397,0.4248,NA,-0.6646,0.42275,1
Pravastatin,0.3689,0.3795,0.3961,NA,0.492,-0.6034,0.409125,1
CHEMBL1515144,0.3688,NA,NA,NA,0.4848,-0.6028,0.4268,3
Pioglitazone,0.3674,0.3324,NA,NA,0.5533,-0.7813,0.4177,2
BRD-K59805090,0.3662,NA,NA,0.3916,NA,-0.6324,0.3789,3
"13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",0.3662,0.3472,0.3378,0.4599,0.6005,-0.4815,0.42232000000000003,0
Iloprost,0.3662,NA,NA,0.4218,NA,-0.6878,0.394,3
BRD-U86222656,0.366,0.778,0.3333,NA,0.4558,-0.6215,0.483275,1
BRD-K35562235,0.3656,NA,NA,0.3245,NA,-0.6553,0.34504999999999997,3
SPECTRUM2_001084,0.3649,0.4107,0.4926,0.3419,0.4201,-0.608,0.40604,0
GSK-3 Inhibitor IX,0.3649,0.3843,0.5261,NA,0.5653,-0.487,0.46015,1
ST019365,0.3647,NA,NA,0.4696,0.5036,-0.7296,0.4459666666666667,2
Benzydamine,0.3644,0.4255,NA,NA,0.6079,-0.4908,0.4659333333333333,2
BRD-K37226311,0.3636,NA,NA,NA,0.5204,-0.7619,0.44199999999999995,3
BRD-A00474148,0.3636,NA,NA,NA,0.4935,-0.5288,0.42855,3
Amiloride,0.3635,0.3838,NA,0.3784,0.5899,-0.6493,0.4289,1
BRD-K26545157,0.3634,NA,NA,0.5323,NA,-0.7537,0.44784999999999997,3
GW843682X,0.3633,0.4111,0.4058,0.5938,0.704,-0.4866,0.4956,0
Phorbol 12-myristate-13-acetate,0.363,0.454,0.3429,0.4105,0.6052,-0.4838,0.43512,0
CGS-15943,0.3626,0.6553,0.4437,0.4903,0.7925,-0.4766,0.54888,0
Telmisartan,0.3626,0.3601,0.388,0.4585,0.6324,-0.6098,0.44032,0
WYE 125132,0.3615,0.3844,NA,0.5684,0.8713,-0.4834,0.5464,1
Nafamostat Mesylate,0.3615,0.418,NA,0.3794,0.5869,-0.6102,0.43645,1
Elliptecine,0.3613,0.4121,NA,NA,0.4535,-0.6868,0.4089666666666667,2
Alectinib,0.3606,0.4403,NA,0.4224,0.7363,-0.5006,0.4899,1
CYM5938,0.3605,NA,NA,0.5758,0.743,-0.5157,0.5597666666666666,2
Praziquantel,0.3604,0.322,NA,0.4632,NA,-0.6465,0.3818666666666667,2
CHEMBL399379,0.3603,0.5357,0.4264,0.4656,0.6383,-0.4756,0.48525999999999997,0
STK178014,0.3601,0.4651,0.4875,0.3382,0.5133,-0.5001,0.43284,0
Levetiracetam,0.36,NA,NA,0.3649,0.6659,-0.4909,0.4636,2
Idebenone,0.3596,NA,0.4547,0.3244,NA,-0.5035,0.37956666666666666,2
CHEMBL1673039,0.3594,0.5272,0.507,0.5371,0.7444,-0.5002,0.53502,0
CAM-9-026,0.3593,NA,NA,0.4395,0.4784,-0.742,0.42573333333333335,2
BRD-K37852224,0.3593,NA,NA,NA,0.5757,-0.684,0.4675,3
TAE-684,0.3592,0.5001,0.4206,0.5476,0.7517,-0.4778,0.51584,0
"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.3587,0.8911,0.5335,0.7588,0.9261,-0.4739,0.69364,0
MLS002264499,0.3584,NA,NA,NA,0.7121,-0.6498,0.53525,3
Primaquine,0.3576,0.5076,0.4298,NA,0.4932,-0.4898,0.44705,1
Thioproperazine,0.3576,NA,NA,NA,0.6984,-0.6668,0.528,3
1-{1-[4-(Morpholine-4-sulfonyl)-phenyl]-piperidin-4-ylmethyl}-3-o-tolyl-urea,0.3574,NA,NA,NA,0.6027,-0.6319,0.48005,3
Avrainvillamide Analog 5,0.357,0.4491,NA,0.3262,0.5575,-0.4964,0.42245,1
SPECTRUM_001092,0.3567,0.4151,0.4374,0.5594,NA,-0.4791,0.44215000000000004,1
VU0365121-1,0.3567,0.3547,0.4048,NA,NA,-0.4886,0.37206666666666666,2
12K-612S,0.356,NA,NA,NA,0.5025,-0.5981,0.42924999999999996,3
Colchicine,0.3556,NA,0.3344,NA,0.4936,-0.4801,0.39453333333333335,2
Formoterol,0.3555,0.3916,NA,0.4635,0.8219,-0.5106,0.5081249999999999,1
CHEMBL2144686,0.3554,NA,0.3541,0.3951,NA,-0.7063,0.3682,2
SRT-1720,0.3552,0.3317,0.3824,NA,0.6208,-0.78,0.42252500000000004,1
MLS001033149,0.3551,0.7105,0.3465,NA,0.4661,-0.4801,0.46955,1
CHEMBL2136735,0.3545,0.4145,0.3558,0.4474,0.7816,-0.6103,0.47076,0
Penitrem A,0.3542,0.3226,NA,0.4814,0.5438,-0.4964,0.4255,1
Vinblastine,0.3542,0.4124,NA,0.5391,0.5523,-0.4839,0.4645,1
SCHEMBL570779,0.3542,0.3417,NA,0.3219,0.5274,-0.5566,0.3863,1
ZD-7155,0.3529,NA,NA,NA,0.4094,-0.7237,0.38115,3
XMD-1527,0.3528,0.4584,0.4323,0.4337,0.6956,-0.6116,0.47456,0
AG 14361,0.3526,0.4425,0.3803,0.5646,0.5334,-0.5071,0.45468000000000003,0
GSK-J2,0.3525,NA,NA,NA,0.5444,-0.5609,0.44845,3
MLN-8054,0.3523,0.4045,0.5225,0.396,0.8743,-0.4907,0.50992,0
Felbinac,0.352,NA,NA,NA,0.5862,-0.7091,0.4691,3
HMS2093P09,0.3515,0.3789,NA,0.6073,0.5134,-0.5091,0.462775,1
SMR000217164,0.3512,0.6065,NA,NA,0.4967,-0.5145,0.4848,2
GW620972X,0.3508,0.3318,0.3274,0.4385,0.794,-0.483,0.4485,0
QL47,0.3508,0.5636,0.5643,0.4842,0.6287,-0.477,0.51832,0
Olaparib,0.3506,0.444,0.4704,0.5411,0.6957,-0.4828,0.50036,0
BRD-K83816656,0.3504,0.4041,NA,0.5212,NA,-0.489,0.42523333333333335,2
Troglitazone,0.3502,0.4818,NA,0.4856,0.622,-0.4788,0.4849,1
Clomifene,0.3498,NA,NA,NA,0.4046,-0.6677,0.3772,3
BRD-K73843002,0.3497,NA,NA,NA,0.656,-0.6046,0.50285,3
JLK-6,0.3492,0.7119,NA,0.3303,0.5023,-0.6551,0.473425,1
ASN 04482516,0.3491,NA,NA,NA,0.716,-0.6066,0.53255,3
PLX-4720,0.3489,NA,0.3422,0.4621,0.6609,-0.519,0.453525,1
Decitabine,0.3483,0.3683,NA,0.4424,0.6627,-0.4847,0.45542499999999997,1
AZD-8330,0.3479,0.4117,0.3951,0.4921,0.7256,-0.6021,0.47448,0
CHEMBL2143402,0.3478,0.4721,NA,0.3565,NA,-0.5594,0.39213333333333333,2
Phloretin,0.3474,0.3896,0.3399,0.6086,0.7399,-0.5176,0.48508,0
Vincamine,0.3474,NA,NA,0.3832,0.4931,-0.6721,0.4079,2
Remoxipride,0.3473,0.4768,NA,0.4406,0.5817,-0.5106,0.4616,1
Proadifen,0.3469,NA,NA,0.363,NA,-0.6968,0.35495,3
M3M3FBS,0.3466,0.4229,0.3621,0.3851,0.5339,-0.6527,0.41012,0
(-)-Tramadol,0.3465,NA,NA,0.4708,0.4791,-0.5142,0.4321333333333333,2
SPECTRUM_000894,0.3463,0.4819,NA,0.3692,0.5593,-0.5261,0.439175,1
2-(Ethylmercuriothio)benzoic acid,0.3455,0.4684,NA,NA,NA,-0.5354,0.40695,3
Daminozide,0.3454,NA,NA,0.4321,0.6204,-0.506,0.46596666666666664,2
Disulfiram,0.345,0.7791,NA,0.3884,0.7214,-0.5117,0.558475,1
SCHEMBL12410954,0.3449,0.4954,NA,NA,0.665,-0.4829,0.5017666666666667,2
BRD-K44916273,0.3443,NA,NA,0.3723,NA,-0.6645,0.3583,3
MEGXP0_001010,0.3441,0.328,NA,NA,NA,-0.6172,0.33605,3
MLS003128719,0.344,NA,NA,0.3458,NA,-0.7344,0.3449,3
SB415286,0.344,NA,NA,NA,0.5843,-0.5143,0.46415,3
Nesbuvir,0.3438,NA,NA,0.3654,0.746,-0.5619,0.48506666666666665,2
BRD-A62647958,0.3436,NA,NA,NA,0.5649,-0.743,0.45425,3
AC1NWAPO,0.3435,NA,NA,0.448,NA,-0.5036,0.39575000000000005,3
CHIR-99021,0.3434,0.5027,0.3807,0.4483,0.6323,-0.4775,0.46148,0
SPECTRUM3_001992,0.3433,0.3251,NA,0.4914,0.5758,-0.4881,0.4339,1
CHEMBL1208118,0.343,NA,0.3507,0.4728,0.707,-0.4899,0.468375,1
Prosteride,0.3429,NA,NA,NA,0.5391,-0.6947,0.441,3
AZD-8055,0.3428,0.3743,0.322,0.509,0.6804,-0.5081,0.4457,0
UB-165,0.3427,NA,0.3228,NA,0.602,-0.8652,0.4225,2
CHEMBL1474834,0.3425,NA,NA,0.4992,NA,-0.6803,0.42085,3
BRD-K66577472,0.3423,NA,NA,NA,0.439,-0.6623,0.39065,3
SCHEMBL3958507,0.3421,0.3559,NA,0.4072,0.6742,-0.4808,0.44485,1
MLS000709026,0.3417,0.6719,NA,0.455,0.3983,-0.4809,0.466725,1
MLS006011051,0.3416,0.6048,0.4259,0.5815,0.8804,-0.4972,0.56684,0
Byssochlamic acid,0.3416,NA,NA,NA,0.6443,-0.7384,0.49295,3
BRD-K83720640,0.3416,NA,NA,0.3309,NA,-0.6166,0.33625000000000005,3
BRD-K79826210,0.3412,NA,NA,0.6474,0.4767,-0.5008,0.48843333333333333,2
CHEMBL416418,0.3411,0.4737,NA,0.4129,0.6154,-0.4946,0.460775,1
Hispidin,0.3408,0.3497,NA,0.419,0.5118,-0.7245,0.405325,1
BRD-K48723823,0.3407,NA,NA,NA,0.4304,-0.7335,0.38555,3
BRD-K86979665,0.34,NA,NA,0.3701,NA,-0.54,0.35505,3
Cpccoet,0.3399,NA,NA,0.3436,NA,-0.5253,0.34175,3
Tivantinib,0.3399,0.502,0.453,0.5811,0.7824,-0.4973,0.5316799999999999,0
CHEMBL1617726,0.3398,NA,NA,0.3372,0.6844,-0.6267,0.4538,2
BRD-K37167897,0.3396,NA,NA,NA,0.537,-0.8302,0.4383,3
BRD-K99718824,0.3394,NA,NA,0.4873,NA,-0.6908,0.41335,3
Clonidine,0.3393,NA,0.3247,0.4095,0.5933,-0.4816,0.4167,1
Rosiglitazone,0.338,0.579,0.3508,0.4659,0.7649,-0.4793,0.49972,0
Dorsomorphin,0.3379,NA,0.4061,0.5834,0.5605,-0.499,0.47197500000000003,1
Quetiapine,0.3379,NA,NA,0.4781,0.4931,-0.8191,0.4363666666666667,2
Carvedilol,0.3378,0.3374,0.3465,0.4615,0.6062,-0.6166,0.41788,0
GSK-3 Inhibitor II,0.3378,0.357,0.3213,NA,0.9064,-0.4763,0.48062499999999997,1
Estradiol,0.3374,0.3523,0.4722,0.5021,0.5506,-0.4761,0.44292,0
Perphenazine,0.3372,0.4065,NA,0.5887,0.6247,-0.5193,0.489275,1
17-DMAG (Alvespimycin) HCl,0.337,0.7474,NA,0.4245,0.5937,-0.5501,0.52565,1
Trimipramine,0.337,NA,0.3238,0.5214,0.6279,-0.4886,0.452525,1
MLS002264388,0.3369,NA,0.3449,NA,0.6019,-0.5532,0.4279,2
DY131,0.3369,NA,0.4033,0.4668,0.5468,-0.5474,0.43845,1
STK249718,0.3369,0.3878,0.3763,NA,0.615,-0.6464,0.429,1
AMSACRINE,0.3368,NA,0.4011,0.3659,0.4972,-0.4836,0.40025,1
MAYBRIDGE4_003950,0.3366,NA,NA,NA,0.5352,-0.5658,0.4359,3
BRD-K82185908,0.3366,NA,NA,0.4529,NA,-0.6396,0.39475000000000005,3
Apoptosis Activator II,0.3363,NA,NA,NA,0.4413,-0.5408,0.38880000000000003,3
Felbamate,0.3363,0.4148,NA,0.4678,NA,-0.6484,0.4063,2
SMR000162699,0.3361,0.3894,NA,NA,0.6238,-0.6065,0.4497666666666667,2
CHEMBL3183436,0.3361,NA,0.5103,0.4466,0.6975,-0.6399,0.497625,1
BRD-K05353139,0.3357,0.4548,NA,NA,0.7173,-0.6021,0.5026,2
MLS001116157,0.3356,0.5467,NA,0.3569,0.585,-0.6466,0.45604999999999996,1
Manumycin-A,0.3355,0.5972,0.5283,0.438,0.4481,-0.4832,0.46942,0
MLS002699810,0.3354,NA,NA,0.3406,0.5667,-0.6623,0.41423333333333334,2
AC1Q3NSV,0.3354,0.3767,NA,NA,0.7025,-0.7549,0.4715333333333333,2
SCHEMBL13991002,0.3351,0.4654,NA,0.5481,0.649,-0.4899,0.4994,1
12K-613S,0.335,NA,NA,0.3682,0.5172,-0.6027,0.4068,2
"Triazolothiadiazine, 7",0.335,NA,NA,0.422,0.7856,-0.5025,0.5142,2
MLS001065867,0.3349,NA,NA,0.4517,0.4404,-0.667,0.409,2
Ellagic acid,0.3348,0.3585,NA,0.3577,0.5498,-0.7846,0.4002,1
Tofacitinib (CP-690550) Citrate,0.3347,NA,NA,0.4952,0.5511,-0.4774,0.4603333333333333,2
MLS000877024,0.3347,0.3886,NA,0.4786,0.4784,-0.4976,0.420075,1
BRD-A97035593,0.3346,NA,NA,0.3839,0.5806,-0.475,0.4330333333333333,2
Methixene,0.3345,NA,0.3472,NA,0.7588,-0.5269,0.4801666666666667,2
BRD-K76665419,0.3344,NA,NA,NA,0.5669,-0.689,0.45065,3
Mocetinostat,0.3342,0.427,0.4207,0.529,0.5994,-0.4767,0.46206,0
BRD-A02747686,0.3341,NA,NA,NA,0.6272,-0.6191,0.48065,3
CGP 60474,0.334,0.3659,0.4475,0.5566,0.7201,-0.4801,0.48482,0
"N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide",0.3333,0.6974,NA,0.4847,0.7801,-0.4934,0.573875,1
Cisaprida,0.3332,NA,NA,0.5911,NA,-0.7087,0.46214999999999995,3
Nilotinib,0.3331,0.4066,0.3552,0.4416,0.7514,-0.4812,0.45758,0
N9-Isopropylolomoucine,0.333,0.459,0.4322,0.4294,0.476,-0.5153,0.42592,0
SCHEMBL1564574,0.333,0.3715,0.3279,0.6051,0.595,-0.5773,0.4465,0
WZ3105,0.3328,0.3269,0.3846,0.4792,0.6103,-0.4772,0.42676,0
Epigalocatechin Gallate,0.3326,NA,NA,0.4597,0.637,-0.6163,0.4764333333333333,2
CHEMBL288096,0.3322,0.3335,0.372,0.4773,NA,-0.6444,0.37875000000000003,1
Alisertib,0.3322,0.3367,0.3936,0.4446,0.497,-0.5254,0.40082,0
Balicatib,0.3322,NA,NA,NA,0.5939,-0.5163,0.46304999999999996,3
fluocinolone-acetonide,0.3319,0.3697,NA,NA,0.5309,-0.551,0.41083333333333333,2
Methysergide,0.3313,NA,NA,NA,0.43120000000000003,-0.6311,0.38125,3
CVF-SUMO-13,0.3311,0.5257,0.3441,0.3275,0.5199,-0.6921,0.40966,0
AGK 2,0.3311,0.4147,NA,0.4207,0.5349,-0.5143,0.42535,1
AZD-1152-HQPA,0.3308,0.3668,0.3393,0.5863,0.6667,-0.6223,0.45798,0
CAY10577,0.3308,0.3367,NA,NA,0.465,-0.6609,0.3775,2
LY2784544,0.3306,0.3398,0.3636,NA,0.6004,-0.4768,0.4086,1
CL-976,0.3303,0.4264,NA,0.4753,0.7011,-0.7387,0.483275,1
"Trichostatin A, Streptomyces Sp.",0.3301,0.6976,0.5121,0.6747,0.8416,-0.4942,0.61122,0
MLS002699429,0.3301,0.5066,NA,0.3468,0.6134,-0.6073,0.449225,1
SMR001317659,0.33,0.3534,NA,0.4754,0.8281,-0.4906,0.49672499999999997,1
Altrenogest,0.33,0.369,0.4212,0.4883,0.4612,-0.6337,0.41394000000000003,0
Aliskiren,0.3298,0.3922,NA,0.3282,0.5146,-0.4893,0.3912,1
Hydroxyl,0.3298,NA,NA,0.4129,0.7068,-0.606,0.48316666666666663,2
936890-98-1,0.3296,0.3541,0.3295,0.5078,0.843,-0.4939,0.4728,0
ITK Inhibitor,0.3296,0.3849,0.348,0.491,0.718,-0.6373,0.4543,0
SCHEMBL5945809,0.3295,NA,0.3299,0.4967,0.6011,-0.5105,0.4393,1
Nicergoline,0.3293,NA,0.3497,NA,0.5194,-0.8489,0.39946666666666664,2
"Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-",0.3292,NA,NA,0.3575,0.6007,-0.6023,0.4291333333333333,2
Dexamethasone Acetate,0.3291,0.3897,0.4173,0.3982,0.611,-0.482,0.42906,0
IN1436,0.3289,NA,NA,0.447,NA,-0.518,0.38795,3
Sertraline,0.3289,0.3574,0.4035,NA,0.6903,-0.4829,0.445025,1
Clenbuterol,0.3285,NA,NA,0.3854,0.5589,-0.7172,0.4242666666666667,2
TSU-68,0.3285,0.4375,0.3236,0.4187,0.5716,-0.4985,0.41598,0
Lonidamine,0.3285,0.4141,0.4417,0.3495,0.6288,-0.6028,0.43252,0
SCHEMBL16226502,0.3284,0.8578,0.545,0.5373,0.5444,-0.4789,0.56258,0
Dovitinib,0.3282,0.4377,0.3493,0.4896,0.6402,-0.4893,0.449,0
SCHEMBL14177979,0.3281,NA,0.3362,NA,0.686,-0.5066,0.4501,2
COL-3,0.328,NA,0.3263,0.3839,0.5416,-0.6287,0.39495,1
IPRATROPIUM BROMIDE,0.3279,0.4265,NA,NA,NA,-0.631,0.3772,3
Chlorpropamide,0.3278,0.3458,NA,NA,0.6073,-0.5328,0.42696666666666666,2
Floxuridine,0.3278,0.4335,NA,0.467,0.6822,-0.4959,0.477625,1
Valproic acid,0.3274,NA,NA,0.5076,0.694,-0.6142,0.5096666666666667,2
Narciclasine,0.3272,NA,0.5351,0.512,0.6218,-0.5011,0.499025,1
Securinine,0.3269,0.545,NA,0.455,0.4629,-0.6305,0.44745,1
BRD-K89097220,0.3268,NA,NA,0.3275,0.6049,-0.496,0.41973333333333335,2
Amuvatinib,0.3266,0.5959,0.4228,0.4224,0.7573,-0.49,0.505,0
ST-4062971,0.3266,0.5238,0.4497,NA,NA,-0.7392,0.4333666666666667,2
Auraptene,0.3265,0.3364,NA,NA,0.503,-0.7588,0.38863333333333333,2
VU0365118-1,0.3264,0.4151,NA,NA,0.7232,-0.5222,0.48823333333333335,2
HMN-214,0.3264,0.5428,0.4027,0.3408,0.7012,-0.4775,0.46278,0
AC1MTJVV,0.3263,NA,NA,NA,0.434,-0.6092,0.38015,3
