compound,azt,los,nib,quine,vir,similarity,meansim,nas
Alectinib,0.5388,0.5118,0.4506,0.3445,0.7196,-0.3539,0.51306,0
Camptothecin,0.5383,0.606,0.4698,0.422,0.5483,-0.3269,0.51688,0
SPOX1_000823,0.5379,0.5052,NA,0.3404,0.8126,-0.4254,0.549025,1
Momelotinib,0.5378,0.5642,0.4583,0.6644,0.7416,-0.4102,0.59326,0
1166227-08-2,0.5376,0.7716,NA,0.5594,0.7244,-0.332,0.64825,1
Tamibarotene,0.5374,0.5212,0.3934,0.5584,0.5393,-0.3702,0.5099400000000001,0
AZD-8330,0.5374,0.6242,0.4546,0.5367,0.699,-0.3271,0.57038,0
SB743921,0.5373,0.3585,0.3603,0.4291,0.4008,-0.33,0.4172,0
Phorbol Myristate Acetate,0.5369,0.6503,0.4684,0.3824,0.5705,-0.3308,0.5217,0
Floxuridine,0.5349,0.6101,0.4135,0.5319,0.8474,-0.3773,0.58756,0
MLS-0435432.0001,0.5344,0.3312,NA,0.3422,NA,-0.3335,0.4026,2
NMS-1286937,0.5325,0.4833,0.3402,0.3406,0.8005,-0.3216,0.49942,0
CHEMBL2141722,0.5324,0.3313,0.6759,0.7005,0.7487,-0.323,0.59776,0
"Triazolothiadiazine, 28",0.5322,0.4231,NA,0.3679,0.6694,-0.3289,0.49815,1
AC1NSOND,0.5319,0.3707,0.4096,0.3784,0.4282,-0.3309,0.42376,0
Auranofin,0.5305,0.5341,0.359,0.4153,0.827,-0.4134,0.53318,0
BRD-K69159985,0.5301,0.5687,NA,0.4219,NA,-0.482,0.5069,2
Calmidazolium,0.5289,NA,0.4347,0.5682,0.4986,-0.3601,0.5076,1
F1061-0166,0.5278,NA,0.581,0.5667,0.6033,-0.3545,0.5697,1
BRD-K54127914,0.5275,0.3343,0.3856,0.3636,NA,-0.3601,0.40275,1
Imatinib,0.5274,0.5699,0.595,0.3561,0.7054,-0.3211,0.55076,0
Quizartinib,0.5263,0.6417,0.4011,0.3801,0.7682,-0.4554,0.54348,0
Ornidazole,0.5259,0.3617,0.329,0.4696,0.5904,-0.4561,0.45532,0
AC1O9BJ3,0.5254,0.3962,0.447,0.369,0.5241,-0.3618,0.45234,0
MAZ51,0.5244,0.3892,0.384,NA,NA,-0.3407,0.4325333333333333,2
Teniposide,0.5239,0.6254,0.6376,0.5684,0.8278,-0.3277,0.63662,0
AZD-1152-HQPA,0.5236,0.6149,0.3423,0.3953,0.6852,-0.3222,0.5122599999999999,0
CHEMBL2360495,0.5212,0.4068,0.513,0.6062,0.7838,-0.4911,0.5662,0
AZD-5438,0.5207,0.4933,0.5164,0.6439,0.613,-0.3427,0.5574600000000001,0
Tigecycline,0.5202,0.5637,0.3763,0.7331,0.68,-0.3392,0.57466,0
PLX-4720,0.5199,0.6391,0.6177,0.492,0.7502,-0.3367,0.60378,0
R547,0.5183,0.6173,0.401,0.5075,NA,-0.3223,0.511025,1
STOCK1N-09285,0.517,0.332,0.3279,0.5414,0.5515,-0.3514,0.45396000000000003,0
KUC111774N,0.5161,0.4072,0.4515,0.606,0.545,-0.328,0.50516,0
Selumetinib,0.5159,0.7089,0.4473,0.5377,0.7311,-0.3281,0.5881799999999999,0
SB-216763,0.5147,0.5795,0.4786,0.3592,0.6563,-0.3349,0.51766,0
Butein,0.5137,0.3696,0.4065,0.3604,0.5946,-0.3393,0.44896,0
GDC-0152,0.512,0.392,0.3604,0.408,0.7831,-0.3309,0.4911,0
CHEMBL2142877,0.5119,0.3712,0.5998,0.5678,0.7787,-0.3328,0.5658799999999999,0
noscapine,0.5117,0.6114,0.3482,0.6522,0.7082,-0.3567,0.5663400000000001,0
PF-562271,0.5115,0.532,0.4981,0.4974,0.7225,-0.35,0.5523,0
CHEMBL2356523,0.5108,NA,NA,0.3359,NA,-0.3631,0.42335,3
Dovitinib,0.5105,0.6687,0.367,0.4904,0.7239,-0.3332,0.5521,0
CHEMDIV3_005068,0.5077,0.66,NA,NA,0.5852,-0.3318,0.5843,2
DY131,0.5076,0.379,0.3674,NA,NA,-0.3616,0.41800000000000004,2
CBIOL_001848,0.5073,NA,0.4599,0.5251,NA,-0.3559,0.49743333333333334,2
etoposide,0.5072,0.4825,0.5579,0.4425,0.5399,-0.3231,0.506,0
Lypressin,0.5069,0.4144,0.354,NA,0.7146,-0.3947,0.497475,1
Dabrafenib,0.5068,0.6548,0.4179,0.8563,0.6865,-0.3247,0.62446,0
LY2801653,0.5051,0.5426,0.3353,0.4625,0.6814,-0.3423,0.5053799999999999,0
Puromycin,0.5047,0.4802,0.4248,0.6113,0.5425,-0.3279,0.5127,0
BS-181,0.5047,0.538,0.5654,0.3644,0.6696,-0.3234,0.52842,0
GSK-3 Inhibitor IX,0.5047,0.5128,0.4555,0.3417,0.7043,-0.322,0.5038,0
Progesterone,0.5025,0.4704,0.3569,0.4443,0.3578,-0.3317,0.42638,0
Lexibulin,0.5023,0.4473,0.4489,0.4841,0.5909,-0.3245,0.4947,0
PF-03758309,0.5021,0.5212,0.366,0.5378,0.8098,-0.3215,0.54738,0
Levonorgestrel,0.5003,0.5399,0.3616,0.4075,0.7358,-0.3238,0.50902,0
AT 7867,0.4998,0.5814,0.4565,0.5402,0.6721,-0.4757,0.55,0
SPECTRUM_000403,0.4997,0.4268,0.339,0.814,0.8052,-0.3436,0.57694,0
Cytarabine,0.4995,NA,0.4717,0.5968,0.6795,-0.3805,0.561875,1
Decitabine,0.497,0.6126,0.4421,0.5583,0.7755,-0.3221,0.5771,0
AC1NSZCT,0.4955,0.4598,0.3337,0.7191,0.7436,-0.3704,0.55034,0
Arglabin,0.4955,0.4021,0.3757,NA,NA,-0.3263,0.42443333333333333,2
Fdurd,0.495,NA,NA,0.3925,0.6558,-0.3251,0.5144333333333333,2
"Ingenol 3,20-dibenzoate",0.4925,0.7522,0.4358,0.3943,0.7555,-0.3382,0.56606,0
Pevonedistat,0.4911,0.6865,0.4641,0.4516,0.7384,-0.3249,0.56634,0
Raltitrexed,0.4902,0.4598,0.3238,0.4964,0.6792,-0.3331,0.48988,0
MLS002703102,0.4898,0.5507,NA,0.6458,NA,-0.3513,0.5621,2
Flunisolide,0.4897,0.5381,NA,0.7224,0.4997,-0.3345,0.5624750000000001,1
CHEMBL3183436,0.4895,0.4718,0.328,0.4799,0.6141,-0.3238,0.47666,0
Amuvatinib,0.4882,0.6354,0.4463,0.5791,0.7144,-0.3218,0.57268,0
STK178014,0.488,0.4318,0.3776,0.577,0.6919,-0.3247,0.5132599999999999,0
TGX 221,0.4868,0.5174,0.4213,0.4188,0.7925,-0.3328,0.52736,0
PX 12,0.4865,0.3782,0.3438,0.4724,0.5522,-0.3839,0.44662,0
SCHEMBL570779,0.4858,0.711,0.4706,0.3258,0.6562,-0.3307,0.52988,0
NORGESTREL,0.4852,0.5158,0.3479,0.3509,0.5593,-0.3229,0.45182,0
AS-605240,0.4836,0.8528,0.3881,0.5361,0.8742,-0.3329,0.62696,0
BRD-K34394296,0.4832,0.3632,NA,0.4725,NA,-0.3378,0.4396333333333333,2
Pitavastatin Calcium,0.4817,0.7362,0.5329,0.7134,0.5978,-0.329,0.61240000000000006,0
Thioguanosine,0.4815,0.614,NA,0.5787,0.6271,-0.3434,0.575325,1
Y-134,0.4815,0.4616,0.3881,0.53,0.7268,-0.3331,0.5176000000000001,0
Licarbazepine,0.4813,0.3433,NA,NA,NA,-0.3575,0.4123,3
CHEMBL1394132,0.4802,0.386,0.3287,0.3613,NA,-0.3214,0.38905,1
C24H25CLFN5O3,0.4796,0.4804,0.4766,0.5716,0.7299,-0.368,0.54762,0
Rebastinib,0.4795,0.7559,0.4519,0.448,0.8174,-0.3243,0.5905400000000001,0
ST50411348,0.4793,0.3784,0.3282,0.5302,NA,-0.3693,0.429025,1
PHA-793887,0.4782,0.5912,0.5248,0.5793,0.7018,-0.3223,0.57506,0
RG2833 (RGFP109),0.4776,0.434,0.4252,0.3369,0.6412,-0.4001,0.46298,0
ICG-001,0.4767,0.6591,0.509,0.7749,0.6942,-0.3291,0.62278,0
BRD-A10420615-001-02-8,0.4761,0.4572,0.4756,0.4572,0.6553,-0.4232,0.5042800000000001,0
Resminostat,0.4756,0.6517,0.5688,0.4554,0.5859,-0.4659,0.54748,0
MRE-269,0.4748,0.4697,0.4161,0.529,0.6845,-0.3436,0.51482000000000006,0
CHEMBL2131973,0.4748,0.6429,0.4389,0.6066,0.6708,-0.3259,0.5668,0
CHEMBL1410859,0.4746,0.3969,NA,NA,NA,-0.3479,0.43574999999999997,3
Mifepristone,0.4742,0.5479,NA,0.6062,0.608,-0.3367,0.559075,1
BIIB 021,0.4741,0.5287,0.4683,0.4969,0.7176,-0.3384,0.53712,0
CHEMBL3186722,0.474,0.4309,NA,0.5514,NA,-0.3473,0.48543333333333333,2
Etoposide,0.4737,0.5122,0.3894,0.4537,0.6964,-0.3259,0.50508,0
Estradiol,0.4731,0.5623,0.5257,0.4809,0.6323,-0.3448,0.53486,0
AZ628,0.4731,0.6279,0.3926,0.497,0.7253,-0.3338,0.54318,0
NCGC00011767,0.4725,NA,0.4352,NA,NA,-0.3647,0.45385,3
SN-38,0.4725,0.3651,NA,0.4211,NA,-0.3237,0.41956666666666664,2
Quiflapon,0.4712,0.4569,0.4248,0.555,0.5147,-0.3244,0.48452,0
AC1O8PYD,0.4705,0.3588,NA,0.6715,0.3665,-0.3218,0.466825,1
Riluzole,0.4704,0.3844,0.5585,0.3349,0.7524,-0.373,0.50012,0
Elliptecine,0.4703,0.3293,0.4528,0.5331,0.8641,-0.3369,0.52992,0
Vitinoin,0.4697,0.352,0.4353,0.5226,0.5718,-0.3321,0.47028,0
NCGC00172397-01,0.469,0.3715,0.4057,0.5583,0.7429,-0.3327,0.50948,0
Diphenylpyraline,0.4678,0.4073,0.4408,0.4962,0.7123,-0.4318,0.50488,0
Pazufloxacin,0.4671,NA,NA,0.4084,NA,-0.3446,0.43775,3
C21H27N7O3,0.467,0.5045,0.4154,0.4557,0.7367,-0.3433,0.51586,0
CI-1040,0.4662,0.6254,0.5422,0.4969,0.7891,-0.338,0.58396,0
TAE-684,0.4658,0.5478,0.4888,0.6094,0.6569,-0.3235,0.55374,0
"Betamethasone 17,21-dipropionate",0.465,NA,NA,0.7542,0.7928,-0.3777,0.6706666666666666,2
Palovarotene,0.465,0.5997,0.3905,0.4639,0.5352,-0.343,0.49086,0
HY-11007,0.4648,0.6311,0.4333,0.4486,0.5936,-0.3264,0.51428,0
Pilaralisib,0.4644,0.4337,0.4317,0.4413,0.7823,-0.4145,0.51068,0
PIK 75,0.462,0.4421,0.4431,0.4013,0.6327,-0.4145,0.47624,0
BG-51,0.4609,0.4789,0.4455,0.4807,0.7874,-0.3493,0.53068,0
Cycloheximide,0.4605,0.4813,0.4425,0.4531,0.6942,-0.3302,0.50632,0
Pimobendan,0.4585,0.4575,0.3557,NA,0.5674,-0.3243,0.45977500000000004,1
Desoxymetasone,0.4582,0.689,0.4787,0.8402,0.4291,-0.3672,0.57904,0
Ethacrynic acid,0.4581,0.6255,0.3742,0.3457,0.6751,-0.342,0.49572,0
Y-39983,0.4579,0.4877,0.5009,0.5071,0.7651,-0.3251,0.54374,0
Linsitinib,0.4578,0.4441,0.4259,0.5311,0.7189,-0.4243,0.51556,0
AC1MJ3VH,0.4572,0.5854,0.526,0.4278,0.6291,-0.3219,0.5251,0
Dactolisib,0.4567,0.5911,0.3531,0.6188,0.8102,-0.3307,0.56598,0
NCGC00170233-01,0.4558,0.4114,NA,0.6035,0.5392,-0.3443,0.502475,1
Deguelin,0.4547,NA,NA,0.4924,NA,-0.3281,0.47355,3
CHEMBL277800,0.4547,0.4661,0.4045,NA,0.7711,-0.3247,0.5241,1
BRD-K41087962,0.4527,0.5265,0.3762,0.3941,0.6939,-0.3414,0.48868,0
4-(Trans-4-butylcyclohexyl)benzoic acid,0.4516,NA,0.4379,NA,0.5705,-0.3225,0.4866666666666667,2
IN1549,0.4501,0.4892,NA,0.482,0.7769,-0.3378,0.54955,1
Methotrexate,0.4499,0.4638,0.353,0.544,0.6869,-0.3404,0.49952,0
Pyrimethamine,0.4487,0.4535,0.3412,0.4859,0.7226,-0.3314,0.49038,0
BRD-K38477985,0.4485,0.5976,0.4484,0.6144,0.5584,-0.3697,0.53346,0
Cymarin,0.4484,0.3962,0.416,0.3888,0.4953,-0.3458,0.42894,0
MLN-8054,0.4481,0.5521,0.463,0.5069,0.7707,-0.3466,0.54816,0
SPECTRUM_001522,0.4475,0.6522,NA,0.8108,0.7293,-0.3277,0.65995,1
Diphenyleneiodonium,0.4469,NA,0.3475,0.4284,0.5228,-0.3684,0.4364,1
3-(4-Pyridyl)indole,0.4462,0.5214,0.3823,0.6292,0.7058,-0.4274,0.53698,0
TSU-68,0.446,0.4726,0.4772,0.4351,0.6251,-0.3414,0.4912,0
Apocynin,0.4447,NA,NA,NA,0.4482,-0.4378,0.44645,3
Adarotene,0.4444,0.5809,0.3727,0.4209,0.5026,-0.3245,0.4643,0
Devazepide,0.4444,0.4368,NA,0.3749,0.5957,-0.3501,0.46295000000000003,1
CHEMBL2358729,0.4434,0.3286,0.3892,NA,0.5882,-0.3818,0.43735,1
L-690488,0.4416,0.5862,0.4619,0.7335,0.7135,-0.4795,0.58734,0
Tipiracil (hydrochloride),0.4406,0.39,0.4217,0.5169,0.4387,-0.3522,0.44158000000000003,0
NCGC00170405-01,0.4403,0.3401,NA,0.7178,0.4058,-0.3949,0.476,1
L-690330,0.4403,0.4143,0.323,0.7178,0.6393,-0.3392,0.50694,0
Foretinib,0.4388,0.6627,0.52,0.6249,0.6435,-0.3509,0.5779799999999999,0
C23H24CLN3O5,0.4377,0.4906,0.4959,0.3641,0.7793,-0.3369,0.51352,0
PD-198306,0.4376,0.5054,NA,0.5544,0.716,-0.3295,0.55335,1
SCHEMBL3958507,0.4367,0.6418,0.3749,0.7181,0.8114,-0.3624,0.59658,0
karakoline,0.436,0.5092,NA,0.3939,NA,-0.4223,0.44636666666666663,2
CCG-208137,0.4344,NA,NA,NA,0.6716,-0.3256,0.5529999999999999,3
MLS-0435555.0001,0.4337,0.6075,NA,0.5743,NA,-0.3316,0.5385,2
Diloxanide Furoate,0.4334,0.4378,0.3211,NA,0.9118,-0.3605,0.526025,1
MLS002222336,0.431,0.3613,0.3239,0.5097,0.6541,-0.3349,0.456,0
TAS-103 (dihydrochloride),0.431,0.7402,0.5834,0.4651,NA,-0.3238,0.554925,1
Pinacidil,0.4299,0.5024,0.456,0.4476,0.5457,-0.322,0.47631999999999997,0
Triciribine,0.429,0.5043,NA,0.4356,0.6718,-0.3224,0.5101749999999999,1
SB 242235,0.4288,0.4411,0.4017,0.3765,0.3777,-0.3656,0.40516,0
AC1OCDAW,0.4283,0.4401,NA,0.4829,0.6737,-0.3215,0.50625,1
Gly-Gly-Palo,0.428,0.4065,NA,NA,NA,-0.3331,0.41725,3
Xanthohumol,0.4278,0.4982,0.4285,NA,0.4953,-0.3664,0.46245000000000003,1
PIK-93,0.426,0.4566,0.3348,0.392,0.699,-0.3988,0.46168,0
MDL 72832,0.4258,0.4281,0.5641,0.3369,0.3939,-0.4083,0.42976,0
Fluorouracil,0.4245,0.6532,0.3998,0.542,0.892,-0.3462,0.5823,0
Megestrol Acetate,0.4236,0.5666,0.3951,0.7383,0.5588,-0.3323,0.53648,0
Purmorphamine,0.4231,0.4288,0.3907,0.4616,0.6679,-0.3533,0.47442,0
Acetylcysteine,0.422,0.3458,NA,NA,0.568,-0.3331,0.44526666666666664,2
Indirubin-3'monoxime,0.4219,0.5559,NA,0.4869,0.7254,-0.4029,0.547525,1
AMG 232,0.4215,0.6366,0.3413,0.3724,NA,-0.3286,0.44295,1
AMD-070 (hydrochloride),0.4214,0.4513,NA,0.467,0.573,-0.3777,0.478175,1
Valsartan,0.4202,0.3888,0.4174,0.391,0.5752,-0.3572,0.43852,0
AC1O9EM7,0.4199,NA,0.4471,0.4307,0.6271,-0.4066,0.4812,1
BRD-K01335708,0.4197,0.525,0.3755,0.436,NA,-0.3399,0.43905,1
Milciclib (PHA-848125),0.4187,0.4292,NA,0.4291,0.9089,-0.3304,0.546475,1
Prostratin,0.4185,0.573,NA,NA,0.5249,-0.3433,0.5054666666666666,2
PDK1 Inhibitor,0.4183,0.5334,0.3612,0.5698,0.6464,-0.3408,0.5058199999999999,0
MLS001065858,0.4181,NA,NA,NA,0.7903,-0.3516,0.6042000000000001,3
AZD-8055,0.4179,0.5184,0.3533,0.6367,0.7531,-0.3457,0.53588,0
Bendroflumethiazide,0.4171,0.5149,NA,0.5323,0.6963,-0.3826,0.54015,1
AC1NWALF,0.4168,0.4447,0.3325,0.5902,0.7592,-0.3276,0.50868,0
"Temsirolimus (CCI-779, NSC 683864)",0.4168,0.6829,0.3897,0.5031,0.607,-0.4826,0.5199,0
ML167,0.4165,0.5463,NA,0.5793,0.7954,-0.4466,0.584375,1
4LY1,0.4163,0.4358,0.3522,0.4681,0.7083,-0.3909,0.47614,0
CHEMBL2132289,0.4142,0.4947,0.5381,0.4466,0.6999,-0.3363,0.5186999999999999,0
ZSTK 474,0.4134,0.5365,0.4203,0.5096,0.756,-0.3246,0.52716,0
"Apitolisib (gdc-0980, rg7422)",0.4125,0.4283,0.4188,0.4834,0.7754,-0.3234,0.50368,0
LGX818,0.4119,0.6194,0.3409,0.4256,0.3462,-0.3422,0.42879999999999996,0
ASN 05257430,0.4109,0.4317,0.4399,0.4946,0.7953,-0.3752,0.51448,0
Budesonide,0.4107,0.4103,0.3985,0.7676,0.5315,-0.324,0.50372,0
FR-180204,0.4096,0.534,0.4708,0.3935,0.6792,-0.3787,0.49742000000000003,0
SB-203580,0.4091,0.4928,0.4306,0.4707,0.7211,-0.356,0.50486,0
Propylthiouracil,0.4088,0.5335,0.4697,0.5779,0.54990000000000006,-0.3795,0.50796,0
(+)-SK&F 10047 hydrochloride,0.4085,0.3953,NA,NA,0.617,-0.4106,0.47359999999999997,2
Lintitript,0.4084,0.4703,0.4105,0.3643,0.7312,-0.3719,0.47694,0
KPT-330,0.4073,0.6135,NA,0.5776,0.5183,-0.3354,0.529175,1
BRD-A31180007,0.4063,0.4406,NA,NA,0.6174,-0.3348,0.4881,2
"MEK162 (ARRY-162, ARRY-438162)",0.4051,0.5408,0.3465,0.4754,0.7852,-0.3243,0.5105999999999999,0
Nandrolone,0.4048,0.4262,0.3442,NA,0.4314,-0.3393,0.40165,1
Bupropion,0.4043,0.4907,0.4374,0.5062,0.8483,-0.3516,0.53738,0
Dexamethasone 21-acetate,0.4042,0.4207,0.343,0.6975,0.6197,-0.3425,0.49702,0
CHEMBL2139291,0.4041,0.4028,0.5109,0.5401,0.5127,-0.4419,0.47412000000000004,0
QS-11,0.4034,0.7183,0.3441,0.4464,0.7451,-0.4637,0.53146,0
PCL2_000154,0.4034,NA,0.3444,NA,0.7179,-0.4019,0.48856666666666665,2
BRD-K04856990,0.4032,0.356,NA,0.3451,NA,-0.443,0.3681,2
Warfarin,0.4024,0.6014,0.4344,0.4134,0.3463,-0.4212,0.43958,0
CHEMBL1612677,0.4005,0.4855,NA,NA,0.7086,-0.3625,0.5315333333333333,2
BRD-A25736793,0.3996,0.4657,NA,0.5022,0.7957,-0.3229,0.5408,1
Obatoclax,0.3982,0.5145,0.6299,0.447,0.6367,-0.347,0.5252600000000001,0
PRX-08066 Maleic acid,0.398,0.3424,NA,NA,0.6842,-0.3345,0.47486666666666666,2
MLS-0258268.0001,0.3968,0.35,0.3368,0.3871,0.5105,-0.4383,0.39624,0
CHEMBL3188661,0.394,0.4479,0.3706,0.5099,0.6018,-0.3602,0.46484000000000003,0
MLN-0128,0.3933,0.5572,0.3528,0.4791,0.726,-0.3624,0.50168,0
NU-7026,0.3917,0.4274,0.3805,0.6458,0.586,-0.3403,0.48628,0
Scoulerine,0.3904,0.3913,0.4262,0.4311,0.3697,-0.3313,0.40174,0
Ticagrelor,0.3892,0.3754,NA,0.3252,0.7117,-0.4662,0.45037499999999997,1
NCGC00170397-01,0.3888,NA,NA,0.5458,NA,-0.3329,0.46729999999999994,3
Nifedipine,0.3887,0.6274,0.649,NA,0.7628,-0.3683,0.606975,1
AC1LNRY5,0.3874,0.5491,NA,NA,0.3419,-0.3332,0.42613333333333336,2
Idelalisib,0.3866,0.5597,0.3345,0.3708,0.8219,-0.3212,0.4947,0
Amonafide,0.3858,0.5674,0.3946,0.4407,0.7362,-0.3288,0.50493999999999994,0
761437-28-9,0.3855,0.7325,0.3754,0.5627,0.5749,-0.3233,0.5262,0
Donepezil,0.3847,0.588,0.4796,0.6156,0.5412,-0.4546,0.52182,0
SCHEMBL17857056,0.3838,0.522,0.3907,0.5569,0.6146,-0.3503,0.4936,0
AT-7519,0.3834,0.6011,0.5223,0.5433,0.6663,-0.3362,0.54328,0
ST50402870,0.3823,0.4127,NA,0.4622,0.5572,-0.3512,0.4536,1
AC1O7M2R,0.382,0.4931,0.4069,NA,0.523,-0.3418,0.45125,1
CHEMBL2357518,0.3817,0.6184,NA,NA,0.5164,-0.3347,0.5055,2
SCHEMBL6851809,0.3813,0.4207,0.4941,0.5488,0.7314,-0.5603,0.51526,0
SCHEMBL1675174,0.3809,NA,NA,0.4377,NA,-0.3352,0.4093,3
BRD-K08663380,0.3806,0.3821,0.3304,0.4764,0.8832,-0.3295,0.49054,0
REGADENOSON,0.3802,NA,0.3256,0.3762,0.6856,-0.3373,0.44189999999999996,1
Iopanoic acid,0.3783,NA,NA,0.7317,0.5736,-0.396,0.5612,2
AC1LUIBL,0.3781,0.3958,NA,NA,0.5572,-0.494,0.4437,2
Pifithrin,0.3764,NA,0.3266,0.4505,0.6064,-0.3225,0.439975,1
CHEMBL3186554,0.3752,0.3767,NA,NA,0.4897,-0.3666,0.41386666666666666,2
Ofloxacin,0.3749,NA,NA,0.3829,0.596,-0.3371,0.45126666666666665,2
Theophylline,0.3746,0.3423,NA,NA,NA,-0.3833,0.35845,3
SCHEMBL16892136,0.3746,0.4399,0.4384,0.4588,0.8533,-0.328,0.513,0
Picotamide,0.3732,0.456,NA,0.436,0.6955,-0.3224,0.490175,1
Mbcq,0.3726,0.4533,0.4408,NA,NA,-0.3596,0.42223333333333335,2
Broad-Sai-609,0.3718,NA,NA,0.4574,0.7001,-0.3731,0.5097666666666667,2
Iguratimod,0.3718,0.6211,0.3554,0.4206,0.495,-0.3815,0.45278,0
Taranabant,0.3715,0.8482,NA,0.4906,0.7672,-0.4481,0.619375,1
SCHEMBL12684744,0.3712,NA,0.6622,0.5037,0.4262,-0.3254,0.490825,1
BMS-754807,0.371,0.6619,NA,0.5801,0.8221,-0.3343,0.6087750000000001,1
3-N-Propylxanthine,0.3709,0.5551,NA,NA,0.5741,-0.3787,0.5000333333333333,2
BRD-K29251608,0.3701,0.4685,NA,NA,0.6892,-0.3247,0.5092666666666666,2
"2-(4-chlorophenyl)-3-(2-methoxyphenyl)hexahydro-1H-pyrrolo[1,2-c]imidazol-1-one",0.3691,0.4517,0.3783,0.4595,NA,-0.3333,0.41465,1
CHEMBL2133926,0.3684,0.4047,0.547,0.5661,0.7123,-0.4011,0.5197,0
Methandriol,0.3682,0.4988,NA,0.3377,NA,-0.3391,0.4015666666666667,2
AP26113,0.3674,0.6115,0.3778,0.4797,0.5364,-0.3391,0.47456000000000004,0
BRD-K65366129-001-02-4,0.367,0.399,NA,0.4141,0.5229,-0.3507,0.42575,1
TCB2,0.3664,0.4783,NA,0.3621,0.724,-0.353,0.4827,1
BRD-K37303684,0.3651,0.5023,NA,0.3416,0.5566,-0.3356,0.4414,1
N6022,0.3651,0.4192,0.3511,0.3246,0.778,-0.3393,0.4476,0
Dinoprostone,0.3649,0.6961,NA,0.3789,0.5582,-0.3805,0.499525,1
Minaprine,NA,0.8955,NA,0.3425,NA,-0.3608,0.619,3
Alprostadil,NA,0.8298,NA,NA,0.7029,-0.4306,0.76635,3
Paricalcitol,NA,0.7725,0.3833,0.3439,0.5159,-0.3491,0.5039,1
GDC-0980 (RG7422),NA,0.736,0.3512,0.4199,0.5663,-0.3289,0.51835,1
Camostat Mesilate,NA,0.7236,NA,NA,0.6292,-0.3862,0.6764,3
Calcitriol,NA,0.7212,0.4043,0.4646,0.7804,-0.3364,0.592625,1
Felodipine,NA,0.6747,0.3518,0.4647,0.6815,-0.3449,0.543175,1
MLS001250347,NA,0.6697,0.3691,NA,0.5605,-0.3325,0.5331,2
CPI-613,NA,0.6544,NA,0.4307,0.6382,-0.4271,0.5744333333333334,2
Reversine,NA,0.6439,0.4278,0.4763,0.7465,-0.3873,0.573625,1
Pralatrexate,NA,0.6416,NA,0.4037,NA,-0.3326,0.52265,3
ENMD-2076,NA,0.6174,0.3614,0.767,0.5824,-0.3246,0.58205,1
TENOVIN-1,NA,0.5995,0.391,NA,0.7254,-0.4115,0.5719666666666667,2
GSK-2334470,NA,0.5799,0.3433,0.3865,0.78,-0.3344,0.522425,1
BMY-14802,NA,0.5782,NA,0.4865,0.4169,-0.3621,0.4938666666666667,2
6266-99-5,NA,0.5779,0.4951,0.4342,0.8239,-0.3272,0.5827749999999999,1
SPECTRUM_001645,NA,0.5772,NA,0.6873,0.7465,-0.3619,0.6703333333333333,2
Epirizole,NA,0.5656,NA,0.456,0.8539,-0.3274,0.6251666666666666,2
Pimasertib,NA,0.5552,0.3649,0.5726,0.5249,-0.3482,0.5044,1
CHEMBL2139070,NA,0.5539,0.3576,0.3824,0.5527,-0.4537,0.46165,1
PP 2,NA,0.546,NA,0.5216,0.7258,-0.3246,0.5978,2
"ICI182, 780",NA,0.5453,NA,0.6857,0.5721,-0.3349,0.6010333333333333,2
Prothiaden Spofa,NA,0.5373,NA,0.4371,0.6437,-0.4339,0.5393666666666667,2
F1679-0128,NA,0.5322,0.3929,0.3704,0.5766,-0.3416,0.468025,1
Theobromine,NA,0.526,NA,0.4345,0.6742,-0.3234,0.5449,2
OSI-906 (Linsitinib),NA,0.522,NA,0.414,0.7049,-0.3746,0.5469666666666666,2
CEP-701,NA,0.5156,0.3879,0.4951,0.6851,-0.3435,0.520925,1
Topotecan,NA,0.5145,NA,0.4134,0.729,-0.3311,0.5523,2
sirolimus,NA,0.5127,NA,0.3667,0.7387,-0.3296,0.5393666666666667,2
Ttnpb,NA,0.5111,0.3488,0.5705,0.5842,-0.3285,0.50365,1
Diphenidol,NA,0.5111,0.3436,NA,0.6856,-0.3586,0.5134333333333333,2
BRD-K64106162,NA,0.5093,NA,0.4684,0.6884,-0.3663,0.5553666666666667,2
CHEMBL2130605,NA,0.5077,0.4968,0.3767,0.5105,-0.3219,0.472925,1
XAV 939,NA,0.5006,0.3378,0.4383,0.7676,-0.3385,0.511075,1
N-Cyclooctyl-4-methylbenzenesulfonamide,NA,0.4975,NA,0.3454,0.5962,-0.3581,0.47969999999999996,2
BRD-K40566034,NA,0.4963,NA,0.4739,NA,-0.352,0.4851,3
CHEMBL1706858,NA,0.4963,0.4124,0.3354,0.482,-0.3593,0.431525,1
SCHEMBL12187882,NA,0.4947,NA,0.4367,0.6235,-0.348,0.5183,2
Dimesna,NA,0.4918,NA,0.3361,0.6478,-0.3291,0.4919,2
Gliclazide,NA,0.4902,NA,0.4805,0.9018,-0.361,0.6241666666666666,2
MBX-2982,NA,0.4888,NA,NA,0.7681,-0.4211,0.62845,3
BRD-K01621458,NA,0.4878,0.5761,0.5146,0.5636,-0.3356,0.535525,1
nimodipine,NA,0.4862,0.3228,0.4603,0.3427,-0.3588,0.403,1
FAMPRIDINE,NA,0.4854,NA,NA,0.6711,-0.3546,0.57825,3
6-fluoro-3-hydroxypyrazine-2-carboxamide,NA,0.4842,NA,0.4198,NA,-0.3518,0.452,3
Minoxidil,NA,0.4836,0.3723,0.6537,0.7659,-0.3221,0.568875,1
