compound,azt,los,nib,quine,vir,similarity,meansim,nas
Lacidipine,0.6086,0.524,0.4258,0.3917,0.717,-0.4888,0.53342,0
CDK9 Inhibitor,0.6083,0.5955,0.4657,0.3608,0.6923,-0.4968,0.54452,0
REV-5901,0.6083,0.4946,0.3637,0.389,0.7487,-0.6547,0.52086,0
BRD-K54343811,0.6078,0.4746,NA,0.4964,0.5615,-0.6439,0.535075,1
Calcimycin,0.6077,0.5244,0.3607,0.5017,NA,-0.4824,0.498625,1
Cucurbitacin-I,0.6074,0.6568,0.4005,0.7168,0.6067,-0.4891,0.5976400000000001,0
Manumycin-A,0.6074,0.4988,0.3674,0.4304,0.8274,-0.4832,0.54628,0
BRD-K05984448,0.6072,0.5064,NA,NA,0.5367,-0.6156,0.5500999999999999,2
Wortmannin,0.6071,0.6724,0.5815,0.6541,0.8754,-0.4737,0.6781,0
Wortmannin,0.6071,0.6724,0.5815,0.6541,0.8754,-0.4737,0.6781,0
BRD-A59145032,0.6062,0.7125,NA,0.3262,NA,-0.6658,0.5483,2
BSPBIO_001542,0.6057,0.4855,0.3968,NA,NA,-0.5716,0.496,2
Avicin-D,0.6056,0.3241,0.4001,0.6386,0.8404,-0.6386,0.56176,0
AKT Inhibitor IV,0.6047,0.774,0.3678,0.6217,0.7748,-0.4938,0.6286,0
Fidaxomicin,0.6046,0.4082,NA,NA,0.6346,-0.5699,0.5491333333333334,2
Ursolic acid,0.6044,0.6337,NA,0.7608,0.7549,-0.4809,0.68845,1
Phenytoin,0.6043,NA,0.3746,0.3474,0.5999,-0.6327,0.48155,1
Primaquine,0.6042,0.4619,0.4666,0.3391,0.7613,-0.4898,0.52662,0
CHEMBL2360967,0.6038,0.6154,0.3535,0.3916,0.4985,-0.552,0.49256,0
WZ 4002,0.6028,0.6332,0.448,0.86,0.7713,-0.4925,0.66306,0
CHEMBL2362317,0.6025,0.3623,NA,0.3394,NA,-0.5184,0.43473333333333336,2
Cucurbitacin I,0.6023,0.4018,0.5431,0.683,0.8064,-0.4988,0.60732,0
Pentobarbital,0.6019,0.4303,0.3972,0.3684,0.4941,-0.4997,0.45838,0
Sirolimus,0.6015,0.5747,0.3838,0.788,0.8171,-0.4747,0.63302,0
BRD-K34387287,0.6013,0.3776,0.5796,NA,0.5095,-0.5025,0.517,1
Evodiamine,0.6013,0.3534,NA,0.3655,0.5238,-0.804,0.46099999999999997,1
CHEMBL1434137,0.6003,0.4779,0.3911,0.6505,0.8378,-0.4777,0.5915199999999999,0
Avicin-G,0.6001,0.4226,0.3635,0.6498,0.7427,-0.5169,0.55574,0
PF-04457845,0.5998,0.4909,0.4163,0.4447,NA,-0.5052,0.487925,1
CHEMBL2140189,0.5996,NA,NA,0.4343,NA,-0.638,0.51695,3
Linifanib,0.5989,0.454,0.7551,0.6594,0.8398,-0.4843,0.66144,0
Pazopanib,0.5988,0.6529,0.4074,0.6988,0.7393,-0.5472,0.61944,0
MLS002699913,0.5983,NA,0.3297,0.3908,0.6015,-0.6708,0.48007500000000003,1
"(Z,E)-3-(imidazol-4-Ylmethylene)indolin-2-one",0.598,NA,NA,0.7058,NA,-0.6115,0.6518999999999999,3
Parthenolide,0.5964,0.5065,0.5502,0.5074,0.7189,-0.5283,0.57588,0
MLS002264457,0.5963,0.3605,0.3246,0.3945,NA,-0.5282,0.418975,1
SMR000108731,0.596,NA,0.438,0.4494,NA,-0.9276,0.49446666666666667,2
Skiii,0.5952,0.5319,0.5612,0.5586,0.5856,-0.4812,0.5665,0
Infigratinib,0.5949,0.5023,0.3672,0.4918,0.8721,-0.4738,0.56566,0
Radicicol,0.5946,0.5167,0.4441,0.5208,0.5938,-0.4765,0.534,0
LDN 193189,0.5944,0.6246,0.4839,0.6442,0.9013,-0.4822,0.64968,0
LE-135,0.5944,0.4629,0.3877,0.5919,0.8168,-0.5283,0.57074,0
MK2A Inhibitor,0.5928,NA,0.324,0.3686,0.3418,-0.5253,0.4068,1
Cetirizine,0.5928,NA,0.374,0.5139,0.7752,-0.5317,0.563975,1
NUTLIN 3,0.5927,0.8468,0.4648,0.4845,0.5611,-0.5088,0.58998,0
Avrainvillamide Analog 5,0.5919,0.4037,0.4276,0.6582,0.3555,-0.4964,0.48738,0
CHEMBL585951,0.5916,0.4845,0.366,0.4913,0.8189,-0.5254,0.55046,0
NSC95397,0.5916,0.5467,NA,0.4986,0.7063,-0.4859,0.5858,1
CHEMBL2361787,0.5907,NA,0.4517,0.4113,0.398,-0.48,0.46292500000000003,1
Podofilox,0.5902,0.4161,0.4233,0.36,0.5345,-0.4926,0.46482,0
Ischemin,0.59,0.3842,0.3914,0.3675,0.6093,-0.6071,0.46848,0
CEP-18770 (Delanzomib),0.5899,NA,NA,NA,0.4244,-0.4788,0.50715,3
SCHEMBL15422032,0.5897,0.4832,0.403,0.457,0.5981,-0.5382,0.5062,0
Ispinesib,0.5893,0.3967,NA,0.4724,0.6318,-0.5046,0.5225500000000001,1
MLN 2238,0.5893,0.6265,0.475,0.6001,0.7311,-0.4887,0.6043999999999999,0
32703-82-5,0.5873,0.5382,0.3661,0.4486,0.7687,-0.5828,0.54178,0
Colchicine,0.5858,0.7581,0.4139,0.4349,0.4297,-0.4801,0.5244800000000001,0
Aclidinium Bromide,0.5852,0.4865,0.3312,NA,0.4972,-0.487,0.47502500000000003,1
JLK-6,0.5849,NA,0.4055,NA,0.5496,-0.6551,0.5133333333333333,2
BMS-299897,0.5848,NA,0.4041,0.43120000000000003,0.7144,-0.6027,0.533625,1
Aminopurvalanol,0.5842,0.4003,0.3819,0.655,0.7623,-0.6102,0.55674,0
VU0418934-2,0.5838,0.3737,0.6791,0.6096,0.5871,-0.6169,0.5666599999999999,0
STK219801,0.5829,0.4309,0.4456,0.4788,0.7607,-0.4765,0.53978,0
MLS006011051,0.5828,0.5836,0.5378,0.4,0.7164,-0.4972,0.56412,0
MLS002729057,0.5827,NA,0.494,0.6,0.564,-0.4874,0.560175,1
Bardoxolone Methyl,0.5827,0.6663,NA,0.4189,0.6832,-0.4916,0.587775,1
Mitoxantrone,0.5826,0.828,0.5082,0.6088,0.7017,-0.4858,0.64586,0
WYE 125132,0.5825,0.4599,0.3296,0.4768,0.8418,-0.4834,0.53812,0
Tirapazamine,0.5824,NA,NA,0.3538,0.6923,-0.474,0.5428333333333334,2
Erlotinib,0.5821,0.5256,0.4266,0.5511,0.6609,-0.4817,0.54926,0
Avrainvillamide-analog-6,0.5814,0.5093,0.3301,0.4263,0.651,-0.6077,0.49962,0
Dexamethasone,0.5812,0.5622,0.3715,0.7005,0.7971,-0.7579,0.6025,0
CHEMBL1083527,0.581,0.4402,0.639,0.5856,0.814,-0.475,0.61196,0
Thiostrepton,0.5802,0.5047,0.4875,0.5277,0.7812,-0.4845,0.57626,0
Menadione,0.5792,0.7078,0.471,0.5051,0.7088,-0.4865,0.59438,0
Sepantronium,0.5785,0.717,0.5515,0.5182,0.7479,-0.4766,0.62262,0
SCHEMBL2231351,0.578,0.6254,0.3502,0.5935,0.5563,-0.49370000000000003,0.54068,0
Palbociclib,0.5773,0.6152,0.4273,0.6855,0.532,-0.5193,0.56746,0
Palbociclib,0.5773,0.6152,0.4273,0.6855,0.532,-0.5193,0.56746,0
Ingenol Mebutate,0.5757,0.5734,0.4065,0.3275,0.652,-0.4978,0.50702,0
CHEMBL566501,0.5757,NA,0.3437,0.457,NA,-0.7017,0.4588,2
Oprozomib (ONX 0912),0.5756,0.4071,NA,0.4153,0.3471,-0.4905,0.436275,1
SCHEMBL16980366,0.5756,0.5315,NA,0.4351,0.6165,-0.5324,0.539675,1
BX-795,0.5755,0.687,0.5117,0.638,0.8009,-0.4756,0.64262,0
Thapsigargin,0.5748,0.5813,0.3711,0.4545,NA,-0.4848,0.495425,1
4-Deoxyuridine,0.5747,0.3273,0.4772,0.3955,0.8275,-0.614,0.52044,0
CHEMBL2130568,0.574,0.5973,0.5769,0.5781,0.7485,-0.6119,0.61496,0
JNJ-7706621,0.5739,NA,NA,NA,0.7437,-0.614,0.6588,3
MLS002264451,0.5733,0.5736,0.5163,0.5553,0.6689,-0.6071,0.57748,0
BRD-K88008216,0.5731,NA,0.3482,0.4602,NA,-0.4833,0.4605,2
BRD-K85102293,0.573,NA,NA,0.3415,NA,-0.6362,0.45725,3
"1,4-Chrysenequinone",0.5728,0.3322,NA,0.3573,NA,-0.6445,0.4207666666666667,2
(Z) Fluvoxamine,0.5724,0.6399,0.3458,0.3695,0.5686,-0.7097,0.49924,0
GSK 1059615,0.5717,0.5434,0.4473,0.6027,0.899,-0.4964,0.61282,0
MLS002264454,0.5703,0.5186,0.442,0.4281,0.5357,-0.5352,0.49894,0
NSC23766,0.57,0.4445,NA,0.4577,0.7713,-0.5505,0.560875,1
MLS000038106,0.5693,0.6212,0.5991,0.487,0.7143,-0.5184,0.59818,0
Phenoxybenzamine,0.5691,0.4713,NA,0.6576,NA,-0.7771,0.5660000000000001,2
SR 33805 oxalate,0.5682,0.6196,0.5157,NA,0.7063,-0.6158,0.60245,1
AC1NUE3V,0.5682,0.344,0.4503,0.4742,0.4125,-0.49,0.44984,0
CCG-214295,0.568,0.4608,NA,0.6902,0.3499,-0.645,0.517225,1
E319,0.5679,0.4035,NA,NA,0.7944,-0.6294,0.5886,2
OTSSP167,0.5677,0.3814,NA,0.6326,0.6308,-0.605,0.553125,1
LY-294002,0.5675,0.6557,0.6257,0.4412,0.8093,-0.482,0.61988,0
SAN1_000751,0.567,0.3974,0.3659,0.7203,NA,-0.522,0.51265,1
5-Phenethylquinoline-8-ol,0.5666,0.3572,0.6463,0.5553,0.6479,-0.5034,0.55466,0
PCL2_000157,0.566,NA,0.357,0.3886,NA,-0.699,0.4372,2
ST072947,0.5656,NA,0.5165,0.5698,0.3821,-0.6248,0.5085,1
ML228,0.5652,0.451,0.5707,0.6491,0.8049,-0.4963,0.6081799999999999,0
VU0418939-2,0.5649,0.4642,0.5075,0.6201,0.5983,-0.4895,0.5509999999999999,0
Fenbendazole,0.5648,0.4743,NA,0.4182,0.7051,-0.5506,0.5406,1
Sildenafil,0.5648,0.4508,0.34,0.3873,0.8008,-0.5168,0.50874,0
BMS-345541,0.5647,0.5096,0.5776,0.4887,0.6473,-0.6144,0.55758,0
Navitoclax,0.5643,0.4882,0.389,0.4157,0.6419,-0.5319,0.49982000000000004,0
MLS000709026,0.5639,0.4795,0.4801,0.3631,0.8432,-0.4809,0.54596,0
BRD-K28431278,0.5634,0.4425,0.4255,0.4864,NA,-0.7522,0.47945,1
KX2-391,0.5633,0.6518,0.3472,0.4154,0.3924,-0.4851,0.47402,0
Spiramide,0.5632,0.3834,NA,0.6071,0.7684,-0.4791,0.580525,1
Darapladib,0.5629,0.681,0.4541,0.4039,NA,-0.589,0.525475,1
Lomitapide,0.5622,0.4972,0.3728,0.4021,0.6216,-0.5124,0.49118,0
CVF-SUMO-11,0.5617,0.4187,NA,0.3437,0.5464,-0.5127,0.467625,1
Tegaserod,0.5609,0.3627,0.4518,0.4723,NA,-0.5162,0.461925,1
"(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one",0.5608,0.5892,0.3621,0.5857,0.495,-0.4795,0.51856,0
Fludarabine,0.5604,0.3746,NA,0.5966,0.676,-0.7505,0.5519000000000001,1
VU0418947-2,0.5603,0.467,0.5113,0.5239,0.5438,-0.513,0.5212600000000001,0
Bulleyaconitine-A,0.5601,NA,NA,NA,0.5297,-0.7386,0.5448999999999999,3
BRD-K21498052,0.5599,NA,NA,0.4038,NA,-0.4979,0.48185,3
Tunicamycin From Streptomyces Sp.,0.5596,0.4578,NA,0.3833,0.543,-0.4927,0.485925,1
BRD-A28746609,0.5592,0.5319,0.3618,0.371,0.7127,-0.4829,0.50732,0
"Triazolothiadiazine, 23",0.559,0.3911,0.5212,NA,0.4286,-0.4921,0.47497500000000004,1
C-Fms Inhibitor,0.5581,0.4908,0.4473,0.5398,0.6147,-0.6513,0.5301400000000001,0
Phloretin,0.5578,0.6057,0.4164,0.4416,0.6508,-0.5176,0.53446,0
MLS000583951,0.5577,0.4907,0.4241,0.5428,0.7235,-0.5559,0.54776,0
121083-05-4,0.5577,0.3582,NA,NA,NA,-0.5373,0.45794999999999997,3
YK 4-279,0.5575,0.4608,NA,0.4189,0.6428,-0.6518,0.52,1
Allitinib,0.5575,0.8619,NA,0.4601,0.7078,-0.5262,0.646825,1
"Triazolothiadiazine, 7",0.5573,0.3888,NA,NA,0.647,-0.5025,0.5310333333333334,2
TORIN1,0.5569,0.6012,0.414,0.5007,0.8741,-0.4853,0.58938,0
Sulpiride,0.5566,0.3752,0.3336,0.5238,0.4737,-0.6201,0.45258,0
Alpelisib,0.5561,0.4827,0.4524,0.4908,0.7342,-0.6206,0.5432400000000001,0
SMR000002300,0.556,0.3925,NA,NA,0.5742,-0.6176,0.5075666666666667,2
SCHEMBL12410954,0.5558,NA,NA,0.532,0.6478,-0.4829,0.5785333333333333,2
MLS001207806,0.5558,0.4306,0.5046,0.6027,0.6775,-0.6316,0.55424,0
bupivacaine,0.5553,0.6895,0.3427,NA,0.7626,-0.6297,0.587525,1
(4-{[(4-Fluorophenyl)sulfonyl](methyl)amino}phenoxy)acetic acid,0.5548,0.5015,NA,NA,0.6916,-0.6119,0.5826333333333333,2
Tacedinaline,0.5548,0.4929,0.513,0.6147,0.7638,-0.5424,0.58784,0
MLS001033149,0.5547,0.4266,0.4893,0.5465,0.8022,-0.4801,0.56386,0
SCHEMBL15422158,0.5542,0.3619,0.4715,0.3419,0.7814,-0.5577,0.50218,0
SCHEMBL15422156,0.5542,0.333,0.334,0.5551,0.5064,-0.4784,0.45654,0
SMR000206939,0.5535,0.3501,0.3828,0.3601,NA,-0.6894,0.411625,1
15D-PGJ2,0.5533,NA,0.3625,NA,0.5547,-0.4799,0.49016666666666664,2
Pirfenidone,0.5532,0.3894,NA,NA,0.4664,-0.6494,0.4696666666666667,2
ABT-751,0.5531,0.4677,0.4339,0.4056,0.6466,-0.5114,0.50138,0
BRD-K75843415,0.5528,NA,NA,NA,0.4945,-0.8192,0.52365,3
Vandetanib,0.5522,0.6408,0.6485,0.458,0.7469,-0.6082,0.60928,0
Plinabulin,0.5518,0.4117,0.3875,0.3521,0.6251,-0.5284,0.46564,0
Timolol,0.5516,0.6156,NA,0.5951,0.5286,-0.627,0.5727249999999999,1
Rotenone,0.5515,NA,0.4551,0.3883,0.6307,-0.4786,0.5064,1
MLS000094939,0.5513,0.5255,0.5209,0.5085,0.5175,-0.4767,0.52474,0
Entinostat,0.5512,0.5208,0.5793,0.6308,0.8136,-0.4741,0.61914,0
Tyrphostin A9,0.5511,0.4866,0.4787,0.5433,0.6742,-0.4814,0.54678,0
CGP 60474,0.5507,0.5075,0.4666,0.4743,0.7504,-0.4801,0.54989999999999994,0
ABT737,0.5503,0.5377,0.3767,0.482,0.708,-0.4752,0.53094,0
BAY-117821,0.5502,0.3627,NA,0.3656,0.6453,-0.483,0.48095,1
BAY-117821,0.5502,0.3627,NA,0.3656,0.6453,-0.483,0.48095,1
ST001903,0.5501,NA,NA,0.3447,NA,-0.6676,0.4474,3
CHEMBL2358826,0.5501,0.5755,NA,0.4239,0.6277,-0.5551,0.5443,1
vincristine,0.5498,0.5233,0.3771,0.3314,0.567,-0.6344,0.46971999999999997,0
Lofepramine,0.5492,0.3658,0.3536,NA,NA,-0.6286,0.42286666666666667,2
Cabazitaxel,0.549,0.4272,0.3596,0.3873,0.5037,-0.4919,0.44536000000000003,0
CGK733,0.5487,0.5585,0.4711,0.64,0.6923,-0.5113,0.58212,0
Pizotyline,0.5483,NA,0.4977,0.4857,0.5875,-0.6947,0.5298,1
CHEMBL2359886,0.5483,0.4212,0.5113,0.4084,0.6641,-0.479,0.51066,0
13-Cis-retinol,0.5482,0.5265,0.3903,0.3829,0.6587,-0.7131,0.50132,0
Ruxolitinib,0.5474,0.5141,0.4429,0.7741,0.7924,-0.4908,0.61418,0
Phenformin,0.5471,0.4355,0.3759,0.3871,0.5019,-0.5007,0.4495,0
Sitagliptin,0.5469,0.4741,0.3295,0.333,0.8679,-0.6129,0.5102800000000001,0
"Triazolothiadiazine, 8",0.5466,NA,NA,NA,0.4077,-0.7505,0.47714999999999996,3
CHEMBL2142321,0.5465,NA,0.6058,0.6038,0.808,-0.7092,0.641025,1
NSC643180,0.5464,NA,NA,NA,0.6095,-0.5322,0.57795,3
JNK-IN-2,0.5461,0.6081,0.3926,0.349,NA,-0.6051,0.47395,1
BRD-K67887361,0.5459,0.59,NA,NA,NA,-0.6261,0.56795,3
LY2874455,0.5456,0.4953,0.3531,0.4867,0.8529,-0.5404,0.54672,0
MLS000778276,0.5455,NA,NA,0.4448,0.6234,-0.5759,0.5378999999999999,2
BRD-K70974948,0.5453,0.4511,0.3846,NA,0.5929,-0.8577,0.493475,1
PNU-74654,0.545,0.5348,0.4419,0.7157,0.6616,-0.4885,0.5798,0
Zardaverine,0.5449,0.5433,0.3344,0.4758,0.6653,-0.6993,0.51274,0
Docetaxel Intermediate,0.5448,0.3802,0.3918,0.3893,0.576,-0.5018,0.45642,0
Piceatannol,0.5447,0.3783,0.3982,0.37,0.5254,-0.4766,0.44332,0
VX-745,0.5447,0.4778,NA,0.4314,0.6817,-0.6046,0.5339,1
Macitentan,0.5443,0.4585,NA,0.3468,0.6201,-0.4809,0.492425,1
Cladribine,0.544,0.524,0.3825,0.5567,0.7765,-0.5486,0.55674,0
GP 1A,0.5437,0.3636,NA,0.4278,0.542,-0.8414,0.469275,1
ST056354,0.5437,0.3658,NA,NA,NA,-0.4811,0.45475,3
L701324,0.5436,NA,NA,NA,0.3819,-0.6783,0.46275,3
RO-281675,0.5422,0.6285,0.3911,0.632,0.6581,-0.4776,0.57038,0
Lonidamine,0.5421,0.5104,NA,0.6033,0.7603,-0.6028,0.604025,1
Cyclosporin A,0.542,0.4614,NA,0.6664,0.7285,-0.476,0.599575,1
PIMAGEDINE HYDROCHLORIDE,0.5415,0.3808,NA,0.3315,0.7368,-0.8032,0.49765000000000004,1
MLS000583957,0.5415,0.5204,0.5579,0.5367,0.6355,-0.5327,0.5584,0
Dacomitinib,0.5412,0.5445,0.4756,0.3845,0.8103,-0.6898,0.55122,0
SCH-79797,0.5411,0.6466,NA,0.4808,0.4546,-0.5435,0.530775,1
TAK-733,0.5409,0.5778,0.3382,0.4998,0.5527,-0.6425,0.50188,0
BRD-K08121566,0.5409,0.3821,0.4586,0.4824,0.593,-0.5272,0.4914,0
Nilotinib,0.5407,0.5585,0.5715,0.5693,0.811,-0.4812,0.6102,0
RG7388,0.5403,0.6387,NA,NA,0.4887,-0.6825,0.5559000000000001,2
Phorbol 12-myristate-13-acetate,0.5402,0.838,0.44,0.3739,0.844,-0.4838,0.60722,0
Levofloxacin,0.5402,0.4818,0.4229,0.5025,0.7109,-0.4918,0.53166,0
DOCETAXEL,0.54,0.4658,0.3454,0.3433,0.3755,-0.5119,0.414,0
Chelerythrine,0.5397,0.3809,NA,0.5253,0.7527,-0.5429,0.54965,1
PI-103,0.5396,0.5724,0.4574,0.5765,0.8031,-0.4747,0.5898,0
PSI-7977,0.5395,0.4772,NA,NA,0.7094,-0.6422,0.5753666666666667,2
Ergothioneine,0.5388,0.4468,NA,0.4247,0.6218,-0.5638,0.508025,1
Alectinib,0.5388,0.5118,0.4506,0.3445,0.7196,-0.5006,0.51306,0
BRD-K00381581,0.5387,0.5223,NA,0.3649,0.5116,-0.5738,0.484375,1
MD-II-038,0.5386,NA,0.3961,0.3948,0.3907,-0.551,0.43005,1
Disulfiram,0.5384,0.5419,0.3504,0.3703,0.7932,-0.5117,0.51884,0
ZINC01050121,0.5384,0.5913,0.3457,0.5539,0.6801,-0.5075,0.54188,0
Phenylbutazone,0.5383,0.4451,NA,NA,0.6709,-0.6696,0.5514333333333333,2
AZD7545,0.5383,0.4035,0.4602,NA,0.5644,-0.6028,0.49160000000000004,1
Camptothecin,0.5383,0.606,0.4698,0.422,0.5483,-0.6399,0.51688,0
Kinetin Riboside,0.5382,0.6149,0.3536,0.5605,0.7744,-0.5504,0.56832,0
Albendazole,0.538,0.5371,0.3983,0.4504,0.8924,-0.4931,0.56324,0
SPOX1_000823,0.5379,0.5052,NA,0.3404,0.8126,-0.6056,0.549025,1
Momelotinib,0.5378,0.5642,0.4583,0.6644,0.7416,-0.4791,0.59326,0
1166227-08-2,0.5376,0.7716,NA,0.5594,0.7244,-0.6017,0.64825,1
Tamibarotene,0.5374,0.5212,0.3934,0.5584,0.5393,-0.5027,0.5099400000000001,0
AZD-8330,0.5374,0.6242,0.4546,0.5367,0.699,-0.6021,0.57038,0
SB743921,0.5373,0.3585,0.3603,0.4291,0.4008,-0.4865,0.4172,0
Broad-Sai-560,0.537,0.5448,NA,0.4149,0.7107,-0.5375,0.55185,1
Phorbol Myristate Acetate,0.5369,0.6503,0.4684,0.3824,0.5705,-0.5062,0.5217,0
BRD-K98437249,0.5366,NA,NA,NA,0.6923,-0.7186,0.6144499999999999,3
MLS003448149,0.5365,0.5415,0.5695,0.5471,0.7805,-0.4869,0.59502,0
Lestaurtinib,0.5363,NA,0.3534,0.6651,0.5119,-0.714,0.516675,1
Escitalopram,0.5362,0.4917,NA,0.4144,0.8202,-0.616,0.565625,1
Capsazepine,0.5361,0.3953,0.4526,0.3443,0.5734,-0.6295,0.46034,0
NEFIRACETAM,0.536,0.4096,0.3378,0.3563,0.6461,-0.4853,0.45716,0
T5578409,0.5359,0.3786,0.4214,0.4668,0.383,-0.4748,0.43714000000000003,0
ChEBI91594,0.5358,0.3968,0.3902,0.3369,0.5812,-0.5813,0.44818,0
cortisone-acetate,0.5357,0.4969,0.3708,0.362,0.4065,-0.5137,0.43438,0
"N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide",0.5357,0.4601,0.3441,0.4592,0.766,-0.4934,0.51302,0
BRD-K62659735,0.5356,NA,NA,NA,0.5248,-0.7139,0.5302,3
CAY10578,0.5352,NA,0.3958,0.374,0.4186,-0.6677,0.4309,1
Artemether,0.535,0.3863,NA,0.4181,0.5501,-0.8043,0.472375,1
Clobenpropit,0.535,0.4209,0.3952,0.4639,0.5056,-0.5303,0.46412000000000003,0
Tofacitinib,0.5349,NA,NA,NA,0.5911,-0.7223,0.563,3
Floxuridine,0.5349,0.6101,0.4135,0.5319,0.8474,-0.4959,0.58756,0
CT-200783,0.5347,0.3541,0.3737,0.4009,0.6745,-0.5064,0.46758,0
MLS-0435432.0001,0.5344,0.3312,NA,0.3422,NA,-0.5371,0.4026,2
PD-407824,0.5343,0.5473,NA,0.7184,0.5147,-0.5171,0.578675,1
Phensuximide,0.5342,0.3357,0.3956,0.413,0.5432,-0.4944,0.44434,0
Anagrelide,0.5342,0.5019,NA,0.4453,0.6282,-0.6263,0.5274,1
Pelitinib,0.5341,0.43,0.3939,0.5122,0.6555,-0.4804,0.50514,0
MLS002264450,0.534,0.4825,0.3409,0.4098,0.7411,-0.6088,0.50166,0
Ilomastat,0.5334,0.6061,0.5472,NA,0.7137,-0.7124,0.6001,1
YC1,0.5332,0.5065,NA,0.5798,0.6881,-0.6836,0.5769,1
AC1LDAF7,0.533,NA,0.3657,0.403,NA,-0.5179,0.4339,2
Selamectin,0.5329,0.4781,0.3818,0.6536,0.5891,-0.4919,0.5271,0
ZINC02419385,0.5328,0.3549,NA,NA,0.3981,-0.5218,0.42860000000000004,2
Acipimox,0.5327,NA,0.5839,NA,0.3484,-0.6463,0.4883333333333333,2
Acipimox,0.5327,NA,0.5839,NA,0.3484,-0.6463,0.4883333333333333,2
NMS-1286937,0.5325,0.4833,0.3402,0.3406,0.8005,-0.5075,0.49942,0
CHEMBL2141722,0.5324,0.3313,0.6759,0.7005,0.7487,-0.5266,0.59776,0
CHEMBL1521956,0.5322,0.3942,0.5389,0.3954,NA,-0.7832,0.465175,1
TAK-242,0.5322,0.6138,0.3272,0.344,0.5663,-0.4766,0.4767,0
"Triazolothiadiazine, 28",0.5322,0.4231,NA,0.3679,0.6694,-0.4878,0.49815,1
2-(Ethylmercuriothio)benzoic acid,0.5322,0.373,0.4529,0.4114,0.5171,-0.5354,0.45732,0
AC1NSOND,0.5319,0.3707,0.4096,0.3784,0.4282,-0.5538,0.42376,0
H7,0.5318,0.4254,0.3387,0.4557,0.746,-0.4807,0.49952,0
BRD-K10916986-001-01-6,0.5317,0.3564,0.3571,0.3612,0.6932,-0.5969,0.45992,0
IC 261,0.5316,0.4397,0.4156,NA,NA,-0.5636,0.4623,2
Nisoxetine,0.5314,0.4172,0.4738,0.4227,0.8095,-0.5937,0.5309200000000001,0
CHIR-99021,0.531,0.4731,0.4065,0.3611,0.7387,-0.4775,0.50208,0
Auranofin,0.5305,0.5341,0.359,0.4153,0.827,-0.6191,0.53318,0
Piplartine,0.5303,0.4942,0.5585,0.407,0.8797,-0.5364,0.57394,0
BRD-K69159985,0.5301,0.5687,NA,0.4219,NA,-0.5056,0.5069,2
AG-957,0.5299,0.4547,0.3877,0.3731,0.5627,-0.5865,0.46162,0
Aminolevulinic acid,0.5295,0.4293,NA,0.3513,0.8362,-0.4913,0.536575,1
Indinavir,0.5292,NA,0.4151,0.4166,0.5998,-0.5587,0.490175,1
omeprazole,0.529,0.6803,0.4126,0.4991,0.5062,-0.7255,0.52544,0
Calmidazolium,0.5289,NA,0.4347,0.5682,0.4986,-0.4873,0.5076,1
Ivermectin,0.5288,0.5263,0.4662,0.6648,0.6686,-0.4855,0.57094,0
BRD-K39597586,0.5286,0.3731,0.5174,0.5274,0.6877,-0.4928,0.52684,0
F1061-0166,0.5278,NA,0.581,0.5667,0.6033,-0.639,0.5697,1
MLS003129758,0.5275,0.5034,NA,NA,0.6256,-0.5064,0.5521666666666667,2
BRD-K54127914,0.5275,0.3343,0.3856,0.3636,NA,-0.696,0.40275,1
"HDACi1,2+3_mix",0.5275,0.4682,0.4305,0.4034,0.6697,-0.6462,0.49985999999999997,0
Imatinib,0.5274,0.5699,0.595,0.3561,0.7054,-0.4892,0.55076,0
Pentoxifylline,0.5272,0.3829,0.3575,NA,0.5637,-0.6105,0.457825,1
Veliparib,0.5272,0.5806,0.3668,0.5415,0.7293,-0.4898,0.54908,0
CHEMBL2140651,0.5271,0.3457,NA,0.5494,0.5345,-0.5514,0.489175,1
Argatroban,0.5264,0.4671,0.348,NA,0.6057,-0.6857,0.4868,1
C29H35NO2,0.5264,0.4229,NA,0.4304,NA,-0.7629,0.4599,2
Quizartinib,0.5263,0.6417,0.4011,0.3801,0.7682,-0.4955,0.54348,0
BRD-K19166598,0.5261,0.3778,0.3715,0.5159,0.3771,-0.5235,0.43368,0
D-64131,0.5259,0.6479,0.469,0.5059,0.4201,-0.4754,0.51376,0
AC1O9BJ3,0.5254,0.3962,0.447,0.369,0.5241,-0.4827,0.45234,0
Vortioxetine (Lu AA21004) HBr,0.5252,0.5027,0.5445,NA,0.5892,-0.5399,0.5404,1
KI8751,0.5249,0.5637,0.4,0.3356,0.6163,-0.5277,0.4881,0
MAZ51,0.5244,0.3892,0.384,NA,NA,-0.6887,0.4325333333333333,2
BRD-K53293903,0.5242,NA,NA,0.369,0.3667,-0.6856,0.41996666666666665,2
Econazole,0.5239,0.5112,0.429,0.4764,0.5755,-0.6128,0.5032,0
Teniposide,0.5239,0.6254,0.6376,0.5684,0.8278,-0.4792,0.63662,0
"Epothilone B (EPO906, Patupilone)",0.5239,0.3765,NA,0.4127,0.5736,-0.4798,0.471675,1
