compound,azt,los,nib,quine,vir,similarity,meansim,nas
C24H25CLFN5O3,0.4092,NA,0.5094,0.4835,0.5589,-0.5325,0.49024999999999996,1
7Beta-forskolin,0.4088,NA,0.5131,NA,0.5025,-0.7089,0.4748,2
GSK429286A,0.4086,0.4373,0.4071,0.5124,0.3661,-0.501,0.4263,0
noscapine,0.408,NA,0.4254,0.4812,0.4431,-0.593,0.439425,1
Duloxetine,0.4075,NA,NA,0.3542,0.5016,-0.6687,0.42110000000000003,2
PD-0325901,0.4072,0.3627,0.4133,0.5389,0.5967,-0.504,0.46376,0
WZ 3146,0.4068,NA,NA,0.3663,NA,-0.5254,0.38655,3
Skatole,0.4062,NA,NA,0.3614,0.3664,-0.8899,0.378,2
BRD-K01425431,0.4058,0.3393,0.3808,0.469,0.4822,-0.4837,0.41542,0
Piplartine,0.4047,0.4183,0.3388,0.4913,0.6662,-0.5364,0.46386,0
UNC1215,0.4045,NA,NA,0.3869,0.5416,-0.6119,0.44433333333333336,2
MLS000589843,0.4041,NA,0.3972,0.5735,0.3657,-0.512,0.435125,1
VX-745,0.4032,0.4336,0.473,0.4146,0.3818,-0.6046,0.42124,0
SMR000651449,0.4032,NA,0.4572,0.6823,0.4122,-0.6036,0.488725,1
VX-809 (Lumacaftor),0.4027,NA,0.3368,0.4138,NA,-0.5171,0.38443333333333335,2
RG 13022,0.4027,NA,0.3824,NA,0.4413,-0.6996,0.4088,2
AK-968/11369213,0.4023,NA,0.3949,0.388,NA,-0.4835,0.3950666666666667,2
TAK-242,0.4022,0.4339,0.3846,0.4114,NA,-0.4766,0.40802499999999997,1
"2,2'-Azobis(2-amidinopropane)",0.4022,NA,NA,NA,0.5177,-0.7699,0.45995,3
Erastin,0.4016,0.3575,NA,0.3899,0.5488,-0.5285,0.42445,1
MLS003448149,0.4013,0.3608,NA,0.3903,0.5167,-0.4869,0.417275,1
PFI-1,0.401,NA,0.419,0.4719,0.3847,-0.522,0.41915,1
SCHEMBL618594,0.401,0.3601,0.4194,0.4264,0.4564,-0.5122,0.41265999999999997,0
Dacomitinib,0.4007,0.5022,0.3934,0.5645,0.4292,-0.6898,0.458,0
Phenylbutazone,0.4005,0.3395,NA,0.3477,NA,-0.6696,0.3625666666666667,2
SCHEMBL14379041,0.4004,0.3604,0.3582,0.3861,NA,-0.6988,0.376275,1
L-690330,0.4004,0.3804,NA,0.3701,0.4764,-0.4881,0.406825,1
F1061-0166,0.4003,NA,0.3612,0.4342,0.3349,-0.639,0.38265,1
PHA-793887,0.4001,NA,0.389,0.5277,0.4272,-0.5094,0.436,1
CDK9 Inhibitor,0.4,0.344,0.4197,0.368,0.5889,-0.4968,0.42412,0
MLS003271309,0.3995,NA,NA,0.5856,NA,-0.7059,0.49255000000000004,3
BI-2536,0.399,0.4034,0.4057,0.5447,0.3296,-0.4848,0.41648,0
HG-9-91-01,0.3989,0.3863,0.4326,0.4648,0.5043,-0.5645,0.43738,0
BRD-K79657514,0.3989,NA,NA,0.3774,0.3741,-0.6295,0.3834666666666667,2
79966-13-5,0.3989,0.3329,NA,0.4751,0.4234,-0.4925,0.407575,1
MLS000094939,0.3981,NA,0.4128,0.5081,0.3684,-0.4767,0.42185,1
BMS 191011,0.3981,NA,0.3497,0.4627,0.3313,-0.6777,0.38545,1
Tamatinib,0.398,0.4275,0.5214,0.4998,0.5273,-0.5386,0.4748,0
SCHEMBL15422156,0.3977,NA,NA,0.4566,0.4003,-0.4784,0.4182,2
MLS002276522,0.3975,0.3726,NA,NA,NA,-0.634,0.38505,3
Batimastat,0.397,NA,NA,0.5563,NA,-0.4789,0.47665,3
Thiostrepton,0.3969,0.3241,NA,0.4047,0.4505,-0.4845,0.39405,1
Sildenafil,0.3961,0.3316,0.3652,0.5103,0.5177,-0.5168,0.42418,0
Lisinopril,0.3958,NA,NA,0.4654,NA,-0.6415,0.4306,3
BRD-K19166598,0.3958,NA,0.4107,0.408,0.3311,-0.5235,0.38639999999999997,1
SA-427543,0.3957,NA,0.3317,0.373,NA,-0.6546,0.3668,2
Iloperidone,0.3953,NA,0.3998,NA,0.3779,-0.5633,0.391,2
EI-346-ERLOTINIB-ANALOG,0.3952,NA,0.3719,0.4114,0.3681,-0.4987,0.38665,1
ALD1-H_001009,0.3949,NA,NA,0.3575,NA,-0.6539,0.3762,3
Griseofulvin,0.3945,0.3862,0.4144,0.4293,0.3472,-0.5926,0.39432,0
Gefitinib,0.3944,0.3657,0.4794,0.4072,0.5298,-0.5386,0.4353,0
AT-9283,0.3943,NA,0.5309,0.7884,0.393,-0.6043,0.5266500000000001,1
D-64406,0.3942,NA,NA,0.3321,NA,-0.49,0.36315,3
KU-55933,0.3933,NA,0.3452,0.3674,0.4102,-0.523,0.379025,1
Cisatracurium Besylate,0.393,NA,NA,0.3929,0.3597,-0.6261,0.3818666666666667,2
Bazedoxifene HCl,0.3927,NA,0.5083,0.3382,0.4044,-0.6024,0.4109,1
Apocynin,0.3926,NA,0.5379,NA,0.3973,-0.5774,0.4426,2
SMP2_000081,0.3926,0.3853,0.3458,0.3731,0.3849,-0.4773,0.37634,0
BRD-K68971353,0.3923,NA,NA,NA,0.4197,-0.5422,0.406,3
Estriol,0.392,0.3417,0.3277,0.3784,0.4007,-0.6465,0.3681,0
Fast Scarlet,0.392,NA,NA,0.433,NA,-0.673,0.4125,3
FR-180204,0.3918,0.4323,0.5085,0.3896,0.4924,-0.4885,0.44292,0
BRD-K80058284,0.3916,NA,NA,0.4544,NA,-0.501,0.42300000000000004,3
Cerulenin,0.3914,0.4259,NA,0.5223,0.443,-0.7872,0.44565,1
"AKT Inhibitor V, Triciribine",0.3914,NA,NA,0.3757,0.3704,-0.6632,0.37916666666666665,2
Hydrastinine,0.3912,NA,NA,0.4111,NA,-0.6492,0.40115,3
Alisertib,0.3909,NA,0.4275,0.8025,0.5325,-0.5254,0.53835,1
NCGC00170564-01,0.3909,0.3599,NA,NA,0.3227,-0.5007,0.35783333333333334,2
UNC0638,0.3903,0.3357,0.4065,0.4654,0.3551,-0.4834,0.3906,0
Quinoclamine,0.3901,NA,0.4252,0.5478,0.3602,-0.539,0.430825,1
CHEMBL2360382,0.3899,NA,NA,0.3451,NA,-0.7499,0.36750000000000005,3
JNJ-16259685,0.3898,NA,NA,0.5456,0.3347,-0.5027,0.42336666666666667,2
TSU-68,0.3898,NA,0.4722,0.4498,0.8229,-0.4985,0.533675,1
BRD-K51329831,0.3897,NA,NA,NA,0.3742,-0.6157,0.38195,3
Resveratrol,0.3897,0.349,0.3748,0.5427,0.49,-0.4836,0.42924,0
CHEMBL1270312,0.3896,NA,NA,0.3913,NA,-0.628,0.39044999999999996,3
AZD-1775,0.3895,0.4242,0.5544,0.7054,0.5654,-0.4793,0.52778,0
PD-173074,0.3891,NA,0.395,0.4499,0.4012,-0.4803,0.4088,1
CID 75060947,0.3891,NA,NA,0.3949,0.3337,-0.5024,0.37256666666666666,2
MLS002264465,0.3886,NA,0.3242,0.3422,0.3416,-0.496,0.34915,1
Betaxolol,0.3884,NA,NA,0.3891,0.4753,-0.6467,0.4176,2
MLS000106215,0.3884,NA,NA,0.3465,0.3454,-0.4864,0.3601,2
Citalopram,0.3875,0.3572,NA,0.36870000000000003,NA,-0.6714,0.37113333333333337,2
ICG-001,0.3872,NA,0.4023,0.5126,0.3634,-0.617,0.416375,1
MD-041,0.3871,NA,NA,0.3317,NA,-0.518,0.3594,3
SCHEMBL13736177,0.3869,NA,NA,NA,0.4125,-0.5271,0.3997,3
CHEMBL1555451,0.3868,NA,NA,0.4214,NA,-0.7792,0.4041,3
PI-103,0.3867,0.339,0.59,0.6091,0.4957,-0.4747,0.4841,0
TWS 119,0.3866,0.3457,0.3836,0.6148,0.5152,-0.4995,0.44918,0
Necrostatin,0.3863,0.4504,0.5107,0.3911,0.3715,-0.535,0.422,0
CHEMBL153158,0.386,NA,NA,0.4509,0.5139,-0.5539,0.4502666666666667,2
Cladribine,0.3859,0.4073,0.6361,0.7564,0.5086,-0.5486,0.53886,0
"N,N-Dimethyl-n'-{5-[(2-methyl-4-quinolyl)thio]-1,3,4-thiadiazol-2-yl}iminoformamide",0.3857,NA,NA,0.4945,0.4024,-0.4946,0.4275333333333333,2
ChEBI91594,0.3856,0.376,NA,NA,0.5196,-0.5813,0.42706666666666665,2
SB-203580,0.385,0.3688,0.3351,0.4727,0.4623,-0.482,0.40478000000000003,0
Alfuzosin,0.3845,NA,NA,0.4097,0.387,-0.7163,0.3937333333333333,2
Finasteride,0.3845,0.3461,NA,0.3733,NA,-0.6991,0.36796666666666666,2
Tazarotene,0.3845,NA,0.369,NA,0.3677,-0.6363,0.37373333333333336,2
Troglitazone,0.3844,0.3569,0.5249,0.7537,0.6714,-0.4788,0.53826,0
Quisinostat,0.3843,NA,NA,0.4971,NA,-0.5854,0.4407,3
T5578409,0.384,NA,NA,NA,0.3343,-0.4748,0.35914999999999997,3
Estradiol,0.3836,NA,0.3919,0.423,0.4537,-0.4761,0.41305000000000003,1
SA-424763,0.3836,NA,NA,0.3675,NA,-0.721,0.37555,3
BRD-K45627302,0.3835,NA,NA,0.3752,0.3527,-0.5926,0.37046666666666667,2
313981-55-4,0.3834,NA,NA,0.346,NA,-0.6325,0.3647,3
NVP-BHG712,0.3831,0.36,NA,0.472,0.4691,-0.6049,0.42105,1
F1304-0056,0.383,NA,NA,0.3358,NA,-0.5704,0.3594,3
BRD-K85236313,0.3829,NA,0.4246,NA,0.3225,-0.7989,0.37666666666666665,2
SCH-79797,0.3829,NA,0.4368,0.3944,NA,-0.5435,0.4047,2
Nafronyl,0.3827,0.3414,NA,0.4466,0.416,-0.5351,0.396675,1
SCHEMBL16226068,0.3827,0.3806,NA,0.3474,0.3231,-0.4855,0.35845,1
ST056354,0.3826,NA,NA,NA,0.4236,-0.4811,0.4031,3
25-Hydroxycholecalciferol,0.3825,0.3728,NA,0.3411,0.5037,-0.6988,0.400025,1
WHI-P97,0.3825,0.3856,0.3237,0.5614,0.3657,-0.6121,0.40378000000000003,0
BRD-K96539190,0.3824,NA,NA,0.3752,NA,-0.7184,0.3788,3
Broad-Sai-296,0.3819,NA,0.3341,0.4335,0.3996,-0.542,0.38727500000000004,1
Retinyl Acetate,0.3819,NA,NA,NA,0.3606,-0.6073,0.37124999999999997,3
Flutamide,0.3815,0.4821,0.3843,0.4263,0.4313,-0.4889,0.4211,0
Repaglinide,0.3814,NA,0.3298,NA,0.3431,-0.6127,0.3514333333333333,2
Calcipotriene,0.3814,0.353,NA,0.4206,NA,-0.6338,0.385,2
Prostoglandin A1,0.3808,NA,0.4399,0.4538,0.3821,-0.6038,0.41415,1
Fenretinide,0.3807,NA,0.4791,0.3689,0.3581,-0.4794,0.3967,1
BRD-K00835201,0.3805,NA,NA,0.4245,NA,-0.699,0.40249999999999997,3
Afatinib,0.3804,NA,0.3552,0.4935,NA,-0.7327,0.4097,2
Dactolisib,0.3804,0.4231,0.3761,0.5414,0.4865,-0.5041,0.4415,0
BRD-K00141503,0.38,NA,NA,0.414,NA,-0.5264,0.397,3
E319,0.3799,0.3571,0.3266,NA,NA,-0.6294,0.3545333333333333,2
Cyproheptadine,0.3797,NA,0.4421,0.5062,NA,-0.4861,0.44266666666666665,2
CHEMBL2357005,0.3797,NA,NA,0.3666,0.3321,-0.6782,0.35946666666666666,2
PF-04217903,0.3796,0.3591,0.3354,0.5173,0.7007,-0.504,0.45842,0
Ipatasertib,0.3793,0.3855,0.3727,0.3857,0.4303,-0.4779,0.3907,0
FK888,0.3792,NA,0.3348,0.5711,0.3577,-0.7131,0.4107,1
Calmidazolium,0.3792,NA,NA,0.3517,0.4084,-0.4873,0.37976666666666664,2
Isoliquiritigenin,0.3789,NA,NA,0.5652,0.4273,-0.4922,0.45713333333333334,2
Lonidamine,0.3789,NA,0.3717,0.3789,0.5492,-0.6028,0.419675,1
Tivozanib,0.3789,0.4532,0.527,0.5763,0.4481,-0.49370000000000003,0.4767,0
SPB02137,0.3786,NA,NA,0.3424,0.3503,-0.4856,0.3571,2
Dexfenfluramine,0.3782,0.4076,NA,0.3594,NA,-0.6163,0.3817333333333333,2
Broad-Sai-686,0.378,NA,NA,0.5158,0.3826,-0.4796,0.42546666666666666,2
Ergoatetrine,0.3779,NA,NA,0.3985,0.3614,-0.7184,0.3792666666666667,2
Curcumin,0.3778,0.3882,0.3534,0.5739,0.3777,-0.4797,0.4142,0
BRD-K82185908,0.3777,NA,NA,0.402,NA,-0.6396,0.38985000000000003,3
KM04501,0.3775,NA,NA,0.4027,0.4943,-0.8595,0.42483333333333334,2
MLS-0435555.0001,0.3774,NA,0.5609,NA,NA,-0.5934,0.46914999999999996,3
"THR1 Inhibitor, 2",0.3765,NA,0.4874,NA,0.3609,-0.494,0.40826666666666667,2
Pelitinib,0.3764,0.3899,0.4199,0.554,0.44,-0.4804,0.43604000000000004,0
SPECTRUM_000224,0.3763,0.3581,NA,0.3375,0.3969,-0.6092,0.36719999999999997,1
SB239063,0.3763,0.5317,NA,0.4695,0.3979,-0.4881,0.44384999999999997,1
Allitinib,0.3762,0.3682,0.4285,0.4236,0.6658,-0.5262,0.45246,0
12K-612S,0.3761,NA,0.3981,0.7445,0.5548,-0.5981,0.518375,1
PAC-1,0.376,0.3526,0.3511,0.4747,0.3416,-0.6498,0.37920000000000004,0
SB590885,0.3757,0.3802,0.6068,0.4669,0.4327,-0.4793,0.45246,0
BRD-K86619642,0.3754,NA,NA,0.3522,NA,-0.7129,0.3638,3
AC1MD3YP,0.3754,NA,NA,NA,0.4747,-0.5372,0.42505000000000004,3
SB271046,0.3749,NA,0.3341,NA,NA,-0.6381,0.35450000000000004,3
Darinaparsin,0.3748,NA,NA,0.3471,0.3442,-0.609,0.35536666666666666,2
MST-312,0.3748,NA,NA,0.4366,0.5732,-0.4748,0.46153333333333335,2
TAK-715,0.3744,0.4097,0.3556,0.65,0.5258,-0.6081,0.4631,0
amcinonide,0.3744,NA,NA,0.4003,0.4082,-0.6082,0.3943,2
VU0366037-2,0.3743,NA,NA,0.3336,NA,-0.8082,0.35395,3
Tyrphostin AG 879,0.3737,NA,NA,0.4251,NA,-0.4966,0.3994,3
Ruxolitinib,0.3737,NA,0.636,0.4235,0.4754,-0.4908,0.47714999999999996,1
Carfilzomib (PR-171),0.3736,NA,0.3469,0.4347,NA,-0.4923,0.38506666666666667,2
"Betamethasone 17,21-dipropionate",0.3728,NA,NA,0.3823,0.3217,-0.6795,0.3589333333333333,2
"N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide",0.3728,0.3824,0.3633,0.516,0.6787,-0.4934,0.46264,0
1-(4-Bromophenyl)-3-morpholin-4-yl-2-phenylpropan-1-one,0.3727,NA,NA,0.437,0.4115,-0.6646,0.40706666666666663,2
Cytochalasin B,0.3727,NA,0.5048,0.6471,0.3824,-0.4814,0.47675,1
COT Inhibitor-2,0.3725,0.391,0.3717,0.4533,0.6396,-0.6106,0.44561999999999996,0
CHEMBL2356492,0.3717,NA,NA,0.3638,NA,-0.7083,0.36775,3
AG-957,0.3713,0.3805,NA,0.3823,0.4705,-0.5865,0.40115,1
Topiramate,0.3712,0.3509,NA,0.4209,0.4338,-0.6054,0.3942,1
BRD-K23488072,0.3712,NA,NA,NA,0.4259,-0.8149,0.39854999999999996,3
TORIN1,0.3711,0.3497,0.3277,0.4711,0.4825,-0.4853,0.40042,0
COL-3,0.3708,0.3376,0.4546,0.4846,0.3546,-0.6287,0.40044,0
MLS000564806,0.3707,NA,NA,0.4158,0.4508,-0.7841,0.4124333333333333,2
MLS000038106,0.3706,NA,NA,0.5441,0.4173,-0.5184,0.444,2
CGP 57380,0.3706,NA,0.3466,0.4462,NA,-0.6075,0.3878,2
IN1549,0.3703,0.3772,NA,0.4013,0.3405,-0.4825,0.372325,1
PSI-7977,0.3701,NA,0.3749,0.3506,NA,-0.6422,0.3652,2
936890-98-1,0.37,0.3581,0.3642,0.5163,0.5558,-0.4939,0.43288,0
CHEMBL461194,0.3697,NA,NA,0.5296,NA,-0.6355,0.44965,3
AC1Q6JJ5,0.3695,0.3857,0.4317,0.9371,0.5342,-0.6337,0.53164,0
MLS001065904,0.3695,NA,NA,0.4303,NA,-0.4963,0.39990000000000003,3
Aripiprazole,0.3685,NA,0.3604,0.5319,NA,-0.4939,0.4202666666666667,2
MLS003672589,0.3683,0.3893,0.3596,0.5044,0.3405,-0.6282,0.39242,0
Zardaverine,0.3681,0.3245,0.3879,0.415,NA,-0.6993,0.373875,1
Rifampicin,0.3678,NA,NA,0.3494,NA,-0.6551,0.35860000000000003,3
Calpain Inhibitor I,0.3677,NA,0.3409,NA,NA,-0.477,0.3543,3
ZINC77024257,0.3677,0.4902,0.3749,0.7364,0.5861,-0.4858,0.5110600000000001,0
"2-(4-Chlorophenyl)-6-(methylthio)-4-oxo-3,4-dihydro-2H-1,3-thiazine-5-carbonitrile",0.3676,0.3666,NA,0.3219,0.4206,-0.6082,0.369175,1
VER 155008,0.3674,0.3567,0.4487,0.5066,0.3371,-0.6181,0.4033,0
SCHEMBL17497315,0.3669,NA,NA,0.4205,0.3283,-0.7527,0.3719,2
Carbetocin,0.3669,NA,NA,0.3327,0.5144,-0.707,0.4046666666666667,2
KUC103903N,0.3668,NA,NA,0.3561,NA,-0.5255,0.36145000000000005,3
GR-144053,0.3667,NA,NA,0.3446,0.363,-0.7178,0.35810000000000003,2
Ziprasidone,0.3664,NA,NA,0.4006,NA,-0.4818,0.3835,3
CHEMBL602850,0.3664,NA,NA,0.4921,0.3304,-0.6823,0.3963,2
MLS003370625,0.3663,0.3948,NA,0.4443,NA,-0.6608,0.4018,2
ZK-93423,0.3657,NA,NA,0.3625,0.4842,-0.4848,0.40413333333333334,2
Promethazine,0.3656,NA,NA,NA,0.3313,-0.5542,0.34845,3
Paroxetine,0.3655,NA,NA,0.4482,0.3606,-0.5371,0.3914333333333333,2
Rottlerin,0.3654,0.3838,0.3382,0.5479,0.4657,-0.4874,0.4202,0
MLN-0128,0.3653,0.3365,0.5462,0.4393,0.4573,-0.4819,0.42892,0
ZINC04889240,0.3653,NA,NA,0.3779,NA,-0.7707,0.37160000000000004,3
CHEMBL566501,0.3652,NA,NA,NA,0.5347,-0.7017,0.44994999999999996,3
SB525334,0.3651,0.4478,0.4536,0.4948,0.4075,-0.5708,0.43376,0
ZM336372,0.365,NA,NA,0.4943,0.3841,-0.5202,0.41446666666666665,2
Pyrimethamine,0.365,NA,0.4975,0.4551,0.4272,-0.4846,0.43620000000000003,1
PU-H-71,0.3649,NA,NA,NA,0.3857,-0.4764,0.37529999999999997,3
Androstenedione,0.3647,0.4085,NA,NA,NA,-0.5874,0.3866,3
171179-06-9,0.3646,NA,NA,0.5268,NA,-0.624,0.4457,3
CCT 018159,0.3646,NA,0.3618,0.3751,NA,-0.6443,0.36716666666666664,2
Cucurbitacin I,0.3644,0.3506,NA,0.4163,0.3328,-0.4988,0.366025,1
Verapamil,0.3643,NA,0.3646,0.4751,0.4596,-0.4874,0.4159,1
Bemegride,0.3641,NA,0.4304,NA,0.3749,-0.6229,0.3898,2
Tomelukast,0.3638,0.3533,NA,0.3315,0.4055,-0.4802,0.363525,1
PCI-32765,0.3634,0.3392,0.3925,0.4077,0.4895,-0.5417,0.39846,0
AC1M43RN,0.3632,NA,0.3837,NA,0.4335,-0.5204,0.3934666666666667,2
CID 46937243,0.3628,NA,0.3343,0.3788,0.3325,-0.5956,0.3521,1
"Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-",0.3623,0.3577,0.3432,0.4309,0.5796,-0.6023,0.41474,0
CGP-12177,0.362,NA,0.3415,0.4479,NA,-0.5514,0.38380000000000003,2
Chlorambucil,0.3617,0.3211,0.5059,0.8619,0.4916,-0.4994,0.50844,0
PK04PUR_000351,0.3617,NA,NA,0.3376,0.3378,-0.4922,0.3457,2
VU0413807-2,0.3615,0.4353,NA,0.4526,0.4702,-0.6773,0.4299,1
AG1295,0.3612,NA,0.344,NA,NA,-0.5699,0.3526,3
Swainsonine,0.3612,NA,NA,0.4456,NA,-0.6098,0.4034,3
T5223000,0.3608,NA,NA,0.3728,NA,-0.5124,0.3668,3
SB-366791,0.3606,NA,NA,0.389,0.3506,-0.6148,0.36673333333333336,2
ST51024947,0.3603,0.336,NA,0.373,NA,-0.5575,0.3564333333333333,2
Avrainvillamide,0.3598,0.3221,NA,0.5449,NA,-0.6348,0.40893333333333337,2
BRD-K23038591,0.3598,NA,NA,0.3601,NA,-0.8728,0.35995,3
Telmisartan,0.3595,0.3472,NA,0.3993,0.36,-0.6098,0.3665,1
CHEMBL2358826,0.3595,NA,NA,0.3528,NA,-0.5551,0.35614999999999997,3
"13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",0.3594,0.3477,0.4805,0.4206,0.4068,-0.4815,0.40299999999999997,0
R-7128,0.3593,NA,NA,0.4062,NA,-0.4964,0.38275000000000003,3
PCI-34051,0.3591,NA,0.3559,0.4896,0.5035,-0.6449,0.427025,1
AC1NWAQV,0.3591,0.3421,NA,0.3879,0.5097,-0.6775,0.3997,1
THZ-2-98-01,0.3591,0.3858,0.4568,0.4653,0.6036,-0.4803,0.45411999999999997,0
LE-135,0.3586,0.412,NA,0.4749,0.5466,-0.5283,0.448025,1
CT-200783,0.3583,NA,0.4106,0.41,0.4436,-0.5064,0.405625,1
CHEMBL3186197,0.3583,NA,0.4878,NA,NA,-0.6569,0.42305000000000004,3
Prostratin,0.3582,NA,0.4075,NA,0.4116,-0.475,0.39243333333333336,2
ASN 04454474,0.3581,0.3488,NA,0.4445,0.3258,-0.5328,0.36929999999999996,1
(R)-(-)-Jq1 enantiomer,0.358,0.3929,0.4168,0.4581,0.5906,-0.6184,0.44328,0
301836-43-1,0.358,0.5066,0.3812,0.4525,0.6193,-0.4949,0.46352,0
CHEMBL2355399,0.3577,NA,NA,0.4115,NA,-0.7582,0.3846,3
SC_I_004,0.3573,0.402,0.4053,0.5227,0.3696,-0.6946,0.41138,0
TyrphostinAG835,0.3573,NA,NA,NA,0.3664,-0.5951,0.36185,3
Megestrol Acetate,0.3564,0.3332,NA,0.3952,NA,-0.5231,0.3616,2
BRD-K74461819,0.3561,NA,0.377,0.3419,NA,-0.4816,0.35833333333333334,2
Carbamazepine,0.3561,NA,0.3374,0.4636,0.3747,-0.4919,0.38295,1
CHEMBL2130605,0.356,NA,NA,0.3515,0.358,-0.6191,0.35516666666666663,2
AC1N3FUV,0.356,NA,NA,0.4134,NA,-0.6281,0.3847,3
Mirin,0.3558,0.3472,0.3812,0.4022,0.5698,-0.7271,0.41124,0
XMD-1499,0.3556,NA,NA,NA,0.4215,-0.7435,0.38855,3
Gossypol,0.3556,NA,NA,0.3752,0.6267,-0.6222,0.4525,2
BRD-K29251608,0.3553,NA,0.5203,0.801,0.3793,-0.535,0.5139750000000001,1
Fccp,0.3553,NA,0.3317,0.5182,0.4397,-0.5132,0.411225,1
ZINC04171744,0.3551,NA,NA,0.4239,NA,-0.4835,0.3895,3
Prazosin,0.3551,0.3212,0.3217,0.7657,0.542,-0.6105,0.46114,0
Quinidine Gluconate,0.355,0.3271,NA,0.5116,NA,-0.7731,0.39790000000000003,2
KUC111109N,0.3547,NA,NA,0.4583,0.4421,-0.6535,0.41836666666666666,2
CHEMBL258148,0.3546,0.3352,0.3515,0.5969,0.4904,-0.4934,0.42572,0
Chloroquine,0.3544,NA,0.4346,1,0.4046,-0.4991,0.5484,1
Chloroquine,0.3544,NA,0.4346,1,0.4046,-0.4991,0.5484,1
Piceatannol,0.3542,NA,NA,0.3814,0.5695,-0.4766,0.4350333333333333,2
BRL-37344,0.3542,NA,NA,0.3315,NA,-0.6022,0.34285,3
O-Demethylated Adapalene,0.3541,NA,0.6299,0.7351,0.4387,-0.4811,0.53945,1
MLS000518920,0.3541,NA,0.5599,0.3985,NA,-0.6327,0.4375,2
Anagrelide,0.3537,NA,NA,0.3989,NA,-0.6263,0.37629999999999997,3
MLS002699429,0.3537,NA,NA,0.4716,0.4221,-0.6073,0.4158,2
NSC95397,0.3537,0.3309,0.4118,0.5746,0.5725,-0.4859,0.4487,0
PD 102807,0.3535,NA,0.3699,0.4063,0.429,-0.8617,0.389675,1
Anandamide,0.3534,NA,0.4086,0.4055,NA,-0.6115,0.38916666666666666,2
Regorafenib,0.3531,NA,0.374,0.3799,NA,-0.5167,0.369,2
TP14,0.3531,NA,NA,0.4297,0.5276,-0.6216,0.4368,2
pyrvinium-pamoate,0.353,0.4227,0.6642,0.7007,0.4164,-0.479,0.5114,0
CHEMBL1950303,0.3529,0.3844,0.4419,0.3756,0.5256,-0.5298,0.41608,0
BRD-K73602693,0.3528,NA,0.4352,0.4224,NA,-0.5315,0.40346666666666664,2
triptolide,0.3523,0.4278,0.3269,0.4454,0.5334,-0.5406,0.41716000000000003,0
Securinine,0.3522,NA,0.4346,NA,0.4235,-0.6305,0.4034333333333333,2
Thalidomide,0.3521,NA,0.4862,0.5564,0.4324,-0.613,0.45677500000000004,1
GANT58,0.352,NA,NA,0.4049,NA,-0.6805,0.37844999999999995,3
DHPC9-T_000028,0.3518,NA,NA,0.3972,NA,-0.605,0.3745,3
CEFEPIME HYDROCHLORIDE,0.3516,NA,NA,0.511,NA,-0.6266,0.4313,3
Lenalidomide,0.3515,NA,0.4371,0.4799,0.4896,-0.5529,0.439525,1
ST004815,0.3515,NA,NA,0.4148,NA,-0.6486,0.38315,3
AZD-1152HQPA,0.351,NA,0.3431,0.5673,0.329,-0.6912,0.3976,1
Mesoridazine,0.3509,0.36,0.6022,0.5304,0.623,-0.6256,0.49329999999999996,0
Apomorphine,0.3509,NA,0.3858,NA,0.4643,-0.6081,0.4003333333333333,2
CHEMBL2360495,0.3507,0.3387,0.6039,0.3657,NA,-0.5664,0.41475,1
Capsazepine,0.3507,NA,NA,NA,0.5158,-0.6295,0.43325,3
Tretinoin,0.3507,0.4939,0.3472,0.449,0.3793,-0.4748,0.40402,0
AMSACRINE,0.3504,NA,0.4259,0.739,0.5033,-0.4836,0.50465,1
RS-39604,0.3501,NA,NA,0.4355,NA,-0.5869,0.39280000000000004,3
BRD-K21918725,0.3501,NA,0.4666,NA,NA,-0.6988,0.40835,3
Plinabulin,0.3497,NA,NA,0.4455,NA,-0.5284,0.3976,3
Iniparib,0.3494,0.3482,0.3362,0.4273,0.3947,-0.5063,0.37116,0
Arvanil,0.3494,NA,0.3455,NA,0.4887,-0.4834,0.39453333333333335,2
AC1NSOND,0.3494,0.3394,NA,0.4788,NA,-0.5538,0.3892,2
Valrubicin,0.3493,NA,0.3725,0.741,0.5166,-0.4898,0.49485,1
MLS001033149,0.3491,NA,0.612,0.5677,0.3568,-0.4801,0.4714,1
MLS006011051,0.3489,0.3657,0.4431,0.491,0.4484,-0.4972,0.41942,0
AO-081/15245014,0.3488,0.3382,0.3743,0.4649,NA,-0.6089,0.38155,1
Triciribine,0.3485,NA,0.3889,0.3704,0.3684,-0.5135,0.36905,1
ST51005413,0.3484,NA,0.3421,NA,0.3284,-0.4809,0.33963333333333334,2
Cromakalim,0.3483,NA,0.491,0.5055,0.4339,-0.7316,0.444675,1
BRD-K31949858,0.3482,NA,NA,NA,0.7054,-0.6165,0.5268,3
Erythromycin Ethylsuccinate,0.348,NA,NA,0.3905,NA,-0.6219,0.36924999999999997,3
GSK 3BETA Inhibitor VIII,0.348,0.3716,0.3489,0.4593,0.4425,-0.5362,0.39405999999999997,0
